defName,mod,package_id,bodySize,mass,drawSize,meleeDPS_best,tools,wildness,moveSpeed,mass_per_body,dps_per_body
Qormot,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,left claw:8/2|right claw:8/2|quills:9/2|?:10/2|head:6/2,0.6000000238418579,4.800000190734863,60.0,5.0
Quail,Odyssey,ludeon.rimworld.odyssey,0.25,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),1.4,claws:1.5/1.5|beak:2.799999952316284/2|head:1/1.5,0.6000000238418579,3.0999999046325684,240.0,5.6
Quinkana,Megafauna,spino.megafauna,3.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),14.74,left claw:19/1.4500000476837158|right claw:19/1.4500000476837158|?:28/1.899999976158142,1,5,17.1,4.21
RG_Hemolope,ReGrowth 2,regrowth.botr.core,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.0,head:5/2|left hoof:7/2|right hoof:7/2|?:8/2,1,3.4000000953674316,30.0,2.0
RG_KiwiBird,ReGrowth 2,regrowth.botr.core,0.15000000596046448,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.22,claws:3/1.5|beak:4/1.7999999523162842|head:2/1.7999999523162842,1,3.0999999046325684,400.0,14.81
RG_Neutrolope,ReGrowth 2,regrowth.botr.core,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,head:7/2|left hoof:9/2|right hoof:9/2|?:10/2,1,3.4000000953674316,30.0,2.5
RG_Rabbit,ReGrowth 2,regrowth.botr.core,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),1.7,?:3.4000000953674316/2|head:1.5/2,1,6,300.0,8.5
RG_Rimclaw,ReGrowth 2,regrowth.botr.core,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),21.33,horn:15/2|left claw:32/1.5|right claw:32/1.5|?:25/2.5|head:15/1.9500000476837158,UNMEASURED,5.199999809265137,60.0,21.33
RG_WoollyStegosaurus,ReGrowth 2,regrowth.botr.core,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),14.55,head:14/2.5|?:12/2|left foot:8/5|right foot:8/5|tail spikes:32/2.200000047683716,1,4.300000190734863,15.0,3.64
Rabbuck,Beasts of the Rim (Continued),mlie.beastsoftherim,0.8999999761581421,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,left hoof:8/2|right hoof:8/2|?:10/2|head:13/2.5999999046325684,0.699999988079071,4.840000152587891,66.7,5.56
Raccoon,Core,ludeon.rimworld,0.4000000059604645,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.5,left claw:6/2|right claw:6/2|?:7/2|head:3/2,0.75,4.099999904632568,150.0,8.75
Rancor,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,6,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),15.0,left hand:20/2|right hand:20/2|teeth:30/2|left foot:12/2|right foot:12/2|head:15/2,0.949999988079071,5,10.0,2.5
Rat,Core,ludeon.rimworld,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.0,left claw:3.5999999046325684/1.5|right claw:3.5999999046325684/1.5|?:6/2|head:2/2,0.5,4,300.0,15.0
Raxshir,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,3.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.33,left claw:14/1.5|right claw:14/1.5|?:16/2|head:8/2,0.8500000238418579,3.5,17.1,2.67
Reek,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.5,horn:19/2|horn:19/2|horn:19/2|?:19/2.5999999046325684|head:15/2|front left hoof:10/2|front right hoof:10/2,0.8999999761581421,5,20.0,3.17
Rhinoceros,Core,ludeon.rimworld,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.5,horn:19/2|horn:19/2|?:19/2.5999999046325684|head:15/2,0.8999999761581421,5,20.0,3.17
Rikknit,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.30000001192092896,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.0,left claw:8/2|right claw:8/2|tail:6/2|?:4/2|head:4/2,0.75,2,200.0,13.33
Roggwart,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),13.0,left arm claws:18/2|right arm claws:18/2|teeth:26/2|trident-tipped tail:18/2|cranial horns:12/2,0.949999988079071,4.5,12.0,2.6
Ronto,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,6,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),14.0,?:17/2.5999999046325684|left foot:19/2|right foot:19/2|head:28/2,0.4000000059604645,4.699999809265137,10.0,2.33
Runyip,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.52,left hoof:8/2|right hoof:8/2|horn:8/2|head:16/2.9000000953674316,0.800000011920929,2,40.0,3.68
Rycrit,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.8500000238418579,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),8.0,?:16/2|left claws:6/2|right claws:6/2|head:10/2,0,4.599999904632568,70.6,9.41
SWPotF_RaceDef_ysalamir,Star Wars KotOR Resources and Materials,guy762.mm.kotorcore,0.4000000059604645,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.0,left claw:8/2|right claw:8/2|?:10/2.5999999046325684|head:5/2,0.5,3,150.0,10.0
SW_Electricfish,Insectoids 2 - Isopoda geneline,who.vfee.isopodageneline,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),6.67,claw:10/1.5|head claw:10/1.5,0.4000000059604645,4,60.0,6.67
SW_Electricgryllotalpa,Insectoids 2 - Isopoda geneline,who.vfee.isopodageneline,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.0,claw:15/1.5|head claw:15/1.5,0.4000000059604645,3.75,40.0,6.67
SW_Electrictick,Insectoids 2 - Isopoda geneline,who.vfee.isopodageneline,0.25,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,claw:5/1|head claw:5/1,0.4000000059604645,6,240.0,20.0
SW_Emperorisopod,Insectoids 2 - Isopoda geneline,who.vfee.isopodageneline,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),26.67,right claw:40/1.5|left claw:40/1.5|head claw:40/1.5,0.800000011920929,3.75,12.0,5.33
SW_Grenadierworm,Insectoids 2 - Isopoda geneline,who.vfee.isopodageneline,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),13.33,claw:20/1.5|head claw:20/1.5,0.4000000059604645,3.75,24.0,5.33
SW_Juggernautbeetles,Insectoids 2 - Isopoda geneline,who.vfee.isopodageneline,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),13.33,claw:20/1.5|head claw:20/1.5,0.4000000059604645,4,20.0,4.44
Scavrat,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.0,left claw:5.5/2|right claw:5.5/2|?:8/2|head:4/2,0.5,4.900000095367432,120.0,8.0
Scurrier,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.0,left claw:3/2|right claw:3/2|?:4/2|head:2/2,0.5,4.5,300.0,10.0
Scuttlebug,Space Worms (Continued),mlie.spaceworms,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.5,face teeth:5/2,0.949999988079071,5.699999809265137,300.0,12.5
SeaLion,Odyssey,ludeon.rimworld.odyssey,1.2000000476837158,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.25,?:8.5/2|head:5/2,1,2.799999952316284,50.0,3.54
SeaTurtle,Odyssey,ludeon.rimworld.odyssey,0.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.85,beak:10/2.5999999046325684|head:3/2.5999999046325684,1,1.5,120.0,7.69
Seal,Odyssey,ludeon.rimworld.odyssey,0.800000011920929,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.5,?:7/2|head:5/2,1,2.5999999046325684,75.0,4.37
Shaak,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.14,head:12/2.9000000953674316|left hoof:6/2|right hoof:6/2|?:4/2,0.10000000149011612,2.4000000953674316,30.0,2.07
Sheep,Core,ludeon.rimworld,0.75,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.83,head:14/2.9000000953674316|left hoof:6/2|right hoof:6/2|?:8/2,0,4.800000190734863,80.0,6.44
Shiro,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.6,beak:9/2.5|head:3/2.5,0.75,1,120.0,7.2
ShiroTrap,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.75,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.8,beak:12/2.5|tooke-trap:8/2.5|head:6/2.5,0.75,2,80.0,6.4
ShortfacedBear,Megafauna,spino.megafauna,4.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),13.14,left claw:20/2.200000047683716|right claw:20/2.200000047683716|?:23/1.75,1,5,13.3,2.92
Shyrack,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.75,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left scythe claw:6/2|right scythe claw:6/2|?:9/2|tail:8/2,0.75,1.5,80.0,6.0
Silooth,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),12.5,mandibles:25/2|?:18/2|head horn:14/2|front left claw:10/2|front right claw:10/2,0.8500000238418579,5,20.0,4.17
Sivatherium,Megafauna,spino.megafauna,8,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.91,left hoof:13/1.75|right hoof:13/1.75|head:18/1.649999976158142|?:10/1.7000000476837158,0.800000011920929,4.400000095367432,7.5,1.36
Skalder,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.62,tusk:25/2.5999999046325684|left foot:16.899999618530273/2|right foot:16.899999618530273/2|head:14/2,0.6499999761581421,4.800000190734863,15.0,2.4
Sketto,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.4000000059604645,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),6.0,left clawed paw:8/1.5|right clawed paw:8/1.5|beak:12/2|head:6/1.5,0.6000000238418579,3,150.0,15.0
Smilodon,Megafauna,spino.megafauna,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),13.12,left claw:16/1.350000023841858|right claw:16/1.350000023841858|?:21/1.600000023841858,1,5.75,24.0,5.25
Snoruuk,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),1.0,head:2/2,0,1,120.0,2.0
Snowhare,Core,ludeon.rimworld,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),1.7,?:3.4000000953674316/2|head:1.5/2,0.75,6,300.0,8.5
Sparrow,Odyssey,ludeon.rimworld.odyssey,0.11999999731779099,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),1.4,claws:1.5/1.5|beak:2.799999952316284/2|head:1/1.5,1,3.0999999046325684,500.0,11.67
Spelopede,Core,ludeon.rimworld,0.800000011920929,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.5,head claw:7/2|head:6/2,0.30000001192092896,3.6500000953674316,75.0,4.37
Squall,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.30000001192092896,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.0,?:4/2|left claws:3/2|right claws:3/2|head:2/2,0,5.5,200.0,6.67
Squirrel,Core,ludeon.rimworld,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.5,left claw:4/2|right claw:4/2|?:5/2|head:2/2,0.75,5.099999904632568,300.0,12.5
Stintaril,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),6.0,left claw:8/2|right claw:8/2|?:12/2|head:6/2,0.6000000238418579,5,120.0,12.0
StoneCrab,Odyssey,ludeon.rimworld.odyssey,0.30000001192092896,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,right claw:9/2|left claw:9/2|head:4/2,0.75,2.200000047683716,200.0,15.0
Strill,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.0,left claw:10.899999618530273/2|right claw:10.899999618530273/2|?:18/2|head:6/2,0.4000000059604645,3.5,60.0,9.0
Swan,Odyssey,ludeon.rimworld.odyssey,0.6000000238418579,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.33,claws:5/1.5|beak:6/2|head:4/2,1,3.4000000953674316,100.0,5.56
TYR_HotfootRat,Little Critters,tyrannidae.littlecritters,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),0.75,left claw:1/1.5|right claw:1/1.5|?:1.5/2|head:0.5/2,0.5,4,300.0,3.75
TYR_KangarooRat,Little Critters,tyrannidae.littlecritters,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),0.75,left claw:1/1.5|right claw:1/1.5|?:1.5/2|head:0.5/2,1,4,300.0,3.75
TYR_Lemming,Little Critters,tyrannidae.littlecritters,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),0.75,left claw:1/1.5|right claw:1/1.5|?:1.5/2|head:0.5/2,0.5,4,300.0,3.75
TYR_Mouse,Little Critters,tyrannidae.littlecritters,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),0.75,left claw:1/1.5|right claw:1/1.5|?:1.5/2|head:0.5/2,0.10000000149011612,4,300.0,3.75
TYR_MousePoison,Little Critters,tyrannidae.littlecritters,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),0.75,left claw:1/1.5|right claw:1/1.5|?:1.5/2|head:0.5/2,0.5,4,300.0,3.75
Tach,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.0,left fist:6/1.5|right fist:6/1.5|?:8/2|head:4/2,0,3,120.0,8.0
Taozin,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,6,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.91,spiked-tail:24/2.200000047683716|left claws:20/2|right claws:20/2|insectoid maw:12/1.399999976158142|head:16/2.400000095,0.949999988079071,2,10.0,1.82
Tauntaun,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.83,left claws:7/1.2000000476837158|right claws:7/1.2000000476837158|teeth:8/1.399999976158142|head:13/2.5999999046325684,0.6000000238418579,5,60.0,5.83
TeeMuss,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,2.0999999046325684,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),6.0,head:12/2.9000000953674316|left hoof:6/2|right hoof:6/2|?:12/2,0.10000000149011612,4.300000190734863,28.6,2.86
