tile,lat,long,biome,elevation,temperature,rainfall,hilliness,swampiness,pollution
102854,-3.276,29.9773,Ocean,-168,33,2068,Flat,0.0392,0
102855,-3.4241,29.7309,Ocean,-160,33,2096,Flat,0.0431,0
102856,-3.8712,29.9848,Ocean,-198,32.9,2080,Flat,0.0392,0
102857,-3.7216,29.7346,Ocean,-176,32.9,2106,Flat,0.0392,0
102858,-3.7233,30.2308,Ocean,-205,32.9,2046,Flat,0.0392,0
102859,-3.4256,30.227,Ocean,-191,32.9,2045,Flat,0.0431,0
102860,-2.9769,29.4776,Ocean,-118,32.9,2197,Flat,0.0549,0
102861,-2.8274,29.2276,Ocean,-88,32.8,2279,Flat,0.0667,0
102862,-3.2745,29.4808,Ocean,-137,32.9,2163,Flat,0.0471,0
102863,-3.4224,29.2339,Ocean,-130,32.8,2227,Flat,0.0471,0
102864,-3.2728,28.9833,Ocean,-107,32.8,2284,Flat,0.051,0
102865,-2.9754,28.9802,Ocean,-82,32.8,2310,Flat,0.0588,0
102866,-2.3839,30.464,Ocean,-150,32.4,2092,Flat,0.0549,0
102867,-2.5333,30.7127,Ocean,-170,32.4,2009,Flat,0.051,0
102868,-2.0868,30.9561,Ocean,-166,32.1,2011,Flat,0.0667,0
102869,-2.3848,30.9585,Ocean,-181,32.2,1983,Flat,0.0549,0
102870,-1.9374,30.7079,Ocean,-145,32.2,2103,Flat,0.0784,0
102871,-2.0859,30.4616,Ocean,-137,32.4,2154,Flat,0.0706,0
102872,-3.2774,30.473,Ocean,-193,32.8,2030,Flat,0.0431,0
102873,-2.9796,30.4697,Ocean,-177,32.6,2031,Flat,0.0471,0
102874,-2.8312,30.7155,Ocean,-184,32.5,1989,Flat,0.0431,0
102875,-2.9808,30.9643,Ocean,-204,32.5,1961,Flat,0.0431,0
102876,-3.2787,30.9677,Ocean,-216,32.5,1990,Flat,0.0353,0
102877,-3.427,30.7223,Ocean,-211,32.6,2012,Flat,0.0392,0
102878,-1.9366,30.213,Ocean,-111,32.4,2301,Flat,0.0941,0
102879,-2.085,29.9662,Ocean,-103,32.5,2362,Flat,0.0863,0
102880,-1.4894,29.9625,Ocean,-64,32.4,2461,Flat,0.1412,0
102881,-1.6387,30.2111,Ocean,-95,32.4,2351,Flat,0.1137,0
102882,-1.6379,29.7153,Ocean,-51,32.5,2545,Flat,0.1412,0
102883,-1.9357,29.7171,Ocean,-73,32.6,2485,Flat,0.1137,0
102884,-2.0841,29.4699,Ocean,-56,32.7,2489,Flat,0.1176,0
102885,-2.3817,29.4722,Ocean,-78,32.7,2385,Flat,0.0941,0
102886,-2.5299,29.2249,Ocean,-68,32.8,2375,Flat,0.0941,0
102887,-2.3805,28.9749,Ocean,-32,32.8,2498,Flat,0.1059,0
102888,-1.9348,29.2204,Ocean,-19,32.7,2598,Flat,0.1412,0
102889,-2.083,28.9727,Ocean,-6,32.8,2613,Flat,0.1216,0
102890,-1.6354,28.2225,BiomeAreeb,96,32.6,2939,Flat,0.1373,0
102891,-1.9327,28.2242,BiomeAreeb,85,32.5,2885,Flat,0.1059,0
102892,-1.9337,28.7227,PoisonForest,26,32.8,2749,Flat,0.1176,0
102893,-2.0819,28.4745,PoisonForest,34,32.7,2777,Flat,0.098,0
102894,-1.6363,28.721,BiomeAreeb,50,32.7,2816,Flat,0.149,0
102895,-1.4871,28.4711,BiomeAreeb,84,32.7,2906,Flat,0.1608,0
102896,-1.9316,27.7248,BiomeAreeb,130,32.3,2946,Flat,0.0941,0
102897,-2.0795,27.4757,Volcano,166,32.2,2943,Mountainous,0,0
102898,-2.0807,27.9755,Volcano,103,32.4,2894,Mountainous,0,0
102899,-2.3779,27.9776,BiomeAreeb,71,32.4,2838,Flat,0.0784,0
102900,-2.5257,27.7289,Volcano,94,32.3,2852,Mountainous,0,0
102901,-2.3765,27.4777,Volcano,156,32.2,2893,Impassable,0,0
102902,-1.6335,27.2229,Volcano,197,32.1,3071,Mountainous,0,0
102903,-1.4845,26.9718,Volcano,255,32,3099,Mountainous,0,0
102904,-1.9304,27.2245,Volcano,222,32,3009,Impassable,0,0
102905,-2.0782,26.975,Volcano,269,31.7,2989,Mountainous,0,0
102906,-1.9292,26.7234,Volcano,335,31.1,3038,Impassable,0,0
102907,-1.6324,26.7218,Volcano,337,31.1,3086,Impassable,0,0
102908,-1.0395,27.2204,BiomeAreeb,187,32.2,3149,Flat,0.1922,0
102909,-0.7425,27.2196,BiomeAreeb,186,32.4,3206,Flat,0.2275,0
102910,-1.1876,26.9705,Volcano,248,32.1,3131,Mountainous,0,0
102911,-1.0389,26.7195,Volcano,277,31.9,3145,Mountainous,0,0
102912,-0.7421,26.7187,BiomeAreeb,271,32.1,3218,SmallHills,0.2235,0
102913,-0.5938,26.9689,BiomeAreeb,228,32.3,3253,Flat,0.2392,0
102914,-1.1897,28.4698,BiomeAreeb,99,32.6,2935,Flat,0.2157,0
102915,-1.0407,28.2199,BiomeAreeb,130,32.6,3007,Flat,0.2314,0
102916,-0.7438,28.7175,BiomeAreeb,115,32.6,2888,Flat,0.2902,0
102917,-1.0413,28.7183,BiomeAreeb,92,32.7,2867,Flat,0.2392,0
102918,-0.5949,28.468,BiomeAreeb,126,32.6,2964,Flat,0.3098,0
102919,-0.7434,28.219,BiomeAreeb,145,32.6,3022,Flat,0.2784,0
102920,-0.5945,27.9692,BiomeAreeb,169,32.6,3078,Flat,0.2941,0
102921,-0.7429,27.7198,BiomeAreeb,164,32.6,3128,Flat,0.2471,0
102922,-0.5942,27.4695,BiomeAreeb,181,32.5,3198,Flat,0.2471,0
102923,-0.2971,27.4691,BiomeAreeb,217,32.5,3224,Flat,0.2902,0
102924,-0.2973,27.9688,BiomeAreeb,204,32.6,3069,Flat,0.3451,0
102925,-0.1486,27.7189,BiomeAreeb,232,32.6,3146,Flat,0.3451,0
102926,-5.8732,20.9422,Ocean,-48,31.5,3131,Flat,0.4471,0
102927,-6.0165,20.6888,Ocean,-46,31.5,3148,Flat,0.4824,0
102928,-6.4594,20.9501,Ocean,-81,31.5,3060,Flat,0.4549,0
102929,-6.3094,20.6926,Ocean,-76,31.4,3096,Flat,0.4824,0
102930,-6.3163,21.2033,Ocean,-87,31.6,3049,Flat,0.4431,0
102931,-6.0231,21.1993,Ocean,-57,31.6,3073,Flat,0.4196,0
102932,-5.8795,21.4524,Ocean,-42,31.6,3022,Flat,0.4039,0
102933,-5.586,21.4486,Ocean,-54,31.6,3052,Flat,0.4,0
102934,-6.0294,21.7092,Ocean,-42,31.6,2929,Flat,0.3686,0
102935,-5.8856,21.962,Ocean,-7,31.6,2871,Flat,0.3216,0
102936,-5.5918,21.9581,BiomeAreeb,54,31.6,2940,Flat,0.3098,0
102937,-5.4421,21.7016,BiomeAreeb,21,31.6,3031,Flat,0.3608,0
102938,-4.7001,20.9288,BiomeAreeb,189,31.8,3316,Flat,0.3608,0
102939,-4.5558,21.1822,BiomeAreeb,219,31.8,3282,LargeHills,0,0
102940,-4.1131,20.9233,BiomeAreeb,347,31.1,3416,SmallHills,0.3333,0
102941,-4.2622,21.1794,BiomeAreeb,345,31,3343,SmallHills,0.3529,0
102942,-4.2575,20.6696,BiomeAreeb,361,30.9,3455,SmallHills,0.3255,0
102943,-4.5509,20.6723,BiomeAreeb,266,31.7,3421,Flat,0.3529,0
102944,-5.1483,21.698,BiomeAreeb,139,31.6,3114,Flat,0.3529,0
102945,-4.9988,21.4417,BiomeAreeb,108,31.7,3166,Flat,0.3882,0
102946,-4.7051,21.4385,BiomeAreeb,174,31.7,3222,SmallHills,0.3686,0
102947,-4.5606,21.6916,BiomeAreeb,230,31.7,3222,LargeHills,0,0
102948,-4.7099,21.9476,BiomeAreeb,220,31.7,3162,Flat,0.2824,0
102949,-5.004,21.9509,BiomeAreeb,177,31.7,3120,Flat,0.302,0
102950,-4.6949,20.4186,BiomeAreeb,269,31.6,3469,LargeHills,0,0
102951,-4.9879,20.4216,BiomeAreeb,159,31.6,3436,SmallHills,0.4235,0
102952,-4.6895,19.9079,BiomeAreeb,309,31.1,3455,LargeHills,0,0
102953,-4.5457,20.1619,BiomeAreeb,352,30.8,3494,LargeHills,0,0
102954,-4.9822,19.9107,BiomeAreeb,201,31.5,3449,LargeHills,0,0
102955,-5.1315,20.1677,BiomeAreeb,128,31.6,3454,LargeHills,0,0
102956,-5.4243,20.1709,BiomeAreeb,51,31.5,3401,SmallHills,0.4745,0
102957,-5.5739,20.428,BiomeAreeb,4,31.5,3317,LargeHills,0,0
102958,-5.8667,20.4315,Ocean,-2,31.4,3229,Flat,0.4941,0
102959,-6.0097,20.1778,BiomeAreeb,16,31.4,3202,SmallHills,0.5216,0
102960,-5.5674,19.9169,BiomeAreeb,77,31.5,3351,LargeHills,0,0
102961,-5.86,19.9203,BiomeAreeb,65,31.4,3238,LargeHills,0,0
102962,-6.2872,19.1576,BiomeAreeb,206,31.6,3019,SmallHills,0.5647,0
102963,-6.4371,19.4156,BiomeAreeb,162,31.5,2962,SmallHills,0.5529,0
102964,-6.0026,19.6662,BiomeAreeb,72,31.4,3146,SmallHills,0.5333,0
102965,-6.2949,19.6698,BiomeAreeb,117,31.4,3032,SmallHills,0.549,0
102966,-5.853,19.4086,BiomeAreeb,146,31.6,3191,Flat,0.5294,0
102967,-5.9953,19.1542,Volcano,184,31.7,3138,Mountainous,0,0
102968,-6.8707,19.1651,PoisonForest,186,31.6,2813,Flat,0.5804,0
102969,-7.1623,19.169,PoisonForest,266,31.4,2672,Flat,0.5647,0
102970,-6.729,19.4194,BiomeAreeb,172,31.5,2866,Flat,0.5608,0
102971,-6.8791,19.6775,PoisonForest,149,31.3,2823,Flat,0.5451,0
102972,-7.171,19.6816,PoisonForest,155,31.3,2678,Flat,0.5176,0
102973,-7.3126,19.4275,PoisonForest,232,31.5,2589,Flat,0.5255,0
102974,-5.8457,18.8964,BiomeAreeb,142,31.8,3215,Flat,0.5412,0
102975,-5.9878,18.6417,BiomeAreeb,95,31.8,3155,Flat,0.5451,0
102976,-5.4046,18.6356,BiomeAreeb,137,31.9,3254,LargeHills,0,0
102977,-5.5539,18.8933,BiomeAreeb,153,31.8,3291,LargeHills,0,0
102978,-5.5469,18.3807,BiomeAreeb,47,31.9,3179,Flat,0.5059,0
102979,-5.8383,18.3837,BiomeAreeb,72,31.8,3143,Flat,0.5294,0
102980,-5.98,18.1287,BiomeAreeb,80,31.8,3041,Flat,0.5333,0
102981,-6.2712,18.1319,Volcano,138,31.8,2973,Mountainous,0,0
102982,-5.8306,17.8706,Volcano,70,31.9,3003,Mountainous,0,0
102983,-5.972,17.6153,Volcano,73,32,2923,Mountainous,0,0
102984,-6.2628,17.6184,Volcano,112,32,2864,Mountainous,0,0
102985,-6.4124,17.8768,Volcano,148,31.9,2883,Mountainous,0,0
102986,-6.7032,17.8801,AB_MiasmicMangrove,215,31.8,2795,Flat,0.7098,0
102987,-6.8531,18.1387,AB_MiasmicMangrove,249,31.7,2794,Flat,0.702,0
102988,-7.1344,17.6284,AB_MiasmicMangrove,262,31.6,2614,Flat,0.8235,0
102989,-6.844,17.6249,AB_MiasmicMangrove,221,31.7,2691,Flat,0.7922,0
102990,-7.2846,17.8873,AB_MiasmicMangrove,329,30.9,2602,Flat,0.7804,0
102991,-7.144,18.1424,AB_MiasmicMangrove,386,30.4,2679,Flat,0.7098,0
102992,-7.2942,18.4012,AB_MiasmicMangrove,372,30.4,2629,Flat,0.6667,0
102993,-7.1533,18.6559,PoisonForest,327,30.9,2697,Flat,0.6157,0
102994,-7.3035,18.9146,PoisonForest,326,30.9,2622,Flat,0.5843,0
102995,-7.5948,18.9187,PoisonForest,260,31.3,2505,Flat,0.5922,0
102996,-7.5851,18.4052,AB_MiasmicMangrove,348,30.5,2512,Flat,0.6863,0
102997,-7.7355,18.6641,PoisonForest,265,31.2,2464,Flat,0.6471,0
102998,-6.9235,22.7414,PoisonForest,10,31.5,2550,Flat,0.2863,0
102999,-6.7733,22.4844,PoisonForest,7,31.5,2606,Flat,0.2941,0
103000,-7.2104,22.2371,Ocean,-27,31.4,2595,Flat,0.3137,0
103001,-6.9168,22.2321,PoisonForest,1,31.5,2626,Flat,0.3137,0
103002,-7.3608,22.4944,Ocean,-77,31.4,2533,Flat,0.302,0
103003,-7.2174,22.7465,Ocean,-57,31.5,2503,Flat,0.2863,0
103004,-7.3678,23.0036,Ocean,-55,31.5,2405,Flat,0.2824,0
103005,-7.2242,23.2553,Ocean,-22,31.7,2382,Flat,0.2824,0
103006,-7.6617,23.0092,Ocean,-82,31.4,2332,Flat,0.2784,0
103007,-7.8122,23.2666,Ocean,-113,31.6,2285,Flat,0.2627,0
103008,-7.6687,23.5179,Ocean,-128,31.7,2287,Flat,0.2667,0
103009,-7.3745,23.5122,Ocean,-68,31.8,2320,Flat,0.2706,0
103010,-6.3355,22.7318,PoisonForest,72,31.7,2686,Flat,0.2863,0
103011,-6.0414,22.7274,PoisonForest,127,31.7,2762,LargeHills,0,0
103012,-6.4794,22.4797,PoisonForest,28,31.6,2674,Flat,0.2941,0
103013,-6.3294,22.2229,Ocean,-4,31.6,2749,Flat,0.3059,0
103014,-6.0355,22.2186,PoisonForest,37,31.7,2806,Flat,0.3098,0
103015,-5.8915,22.471,PoisonForest,95,31.7,2811,SmallHills,0.2902,0
103016,-6.047,23.2356,PoisonForest,175,31.9,2662,Flat,0.2863,0
103017,-5.9024,23.4872,PoisonForest,212,31.9,2684,Flat,0.2784,0
103018,-5.8971,22.9794,PoisonForest,170,31.8,2765,Flat,0.2745,0
103019,-5.6027,22.9752,BiomeAreeb,236,31.8,2870,Flat,0.2627,0
103020,-5.4579,23.2271,BiomeAreeb,254,31.8,2881,Flat,0.2549,0
103021,-5.6078,23.4829,PoisonForest,236,31.9,2798,Flat,0.2667,0
103022,-6.3471,23.7478,PoisonForest,113,31.9,2539,Flat,0.2941,0
103023,-6.4972,24.0039,PoisonForest,61,32,2535,LargeHills,0,0
103024,-6.0524,23.7431,PoisonForest,174,32,2622,Flat,0.2863,0
103025,-5.9076,23.9943,PoisonForest,173,32.1,2680,Flat,0.2706,0
103026,-6.0576,24.25,PoisonForest,158,32.2,2655,Flat,0.2667,0
103027,-6.3525,24.2549,PoisonForest,82,32.1,2590,LargeHills,0,0
103028,-7.2306,23.7635,Ocean,-75,31.9,2366,Flat,0.2706,0
103029,-6.9362,23.758,Ocean,-8,31.9,2435,Flat,0.2824,0
103030,-6.7919,24.0091,Ocean,0,32,2488,Flat,0.2784,0
103031,-6.9421,24.2653,Ocean,-47,32.1,2481,Flat,0.2784,0
103032,-7.2368,24.2709,Ocean,-114,32.1,2417,Flat,0.2667,0
103033,-7.381,24.0201,Ocean,-132,32,2369,Flat,0.2627,0
103034,-8.9786,22.782,Ocean,-166,31.5,2183,Flat,0.2118,0
103035,-8.6854,22.7755,Ocean,-143,31.4,2224,Flat,0.2353,0
103036,-8.6769,22.2651,Ocean,-121,31.4,2308,Flat,0.2667,0
103037,-8.5346,22.5173,Ocean,-119,31.3,2275,Flat,0.2667,0
103038,-8.9699,22.2715,Ocean,-153,31.5,2244,Flat,0.2353,0
103039,-9.1208,22.5301,Ocean,-168,31.5,2188,Flat,0.2118,0
103040,-9.4138,22.5368,Ocean,-180,31.6,2154,Flat,0.1922,0
103041,-9.5648,22.7957,Ocean,-193,31.5,2123,Flat,0.1765,0
103042,-9.5555,22.2847,Ocean,-188,31.6,2157,Flat,0.2,0
103043,-9.8481,22.2917,Ocean,-209,31.6,2151,Flat,0.1882,0
103044,-9.9993,22.551,Ocean,-218,31.6,2123,Flat,0.1765,0
103045,-9.8577,22.8029,Ocean,-210,31.5,2105,Flat,0.1647,0
103046,-8.6935,23.2852,Ocean,-162,31.5,2223,Flat,0.2,0
103047,-8.5505,23.5365,Ocean,-169,31.6,2245,Flat,0.1961,0
103048,-8.5427,23.0272,Ocean,-154,31.4,2234,Flat,0.2275,0
103049,-8.2491,23.021,Ocean,-140,31.5,2258,Flat,0.251,0
103050,-8.1061,23.2725,Ocean,-131,31.5,2286,Flat,0.2392,0
103051,-8.2567,23.5301,Ocean,-156,31.6,2286,Flat,0.2157,0
103052,-8.9951,23.8012,Ocean,-209,31.7,2161,Flat,0.149,0
103053,-9.1459,24.0592,Ocean,-231,31.7,2156,Flat,0.1216,0
103054,-8.7013,23.7943,Ocean,-192,31.7,2207,Flat,0.1725,0
103055,-8.558,24.0452,Ocean,-204,31.8,2215,Flat,0.1647,0
103056,-8.7087,24.3027,Ocean,-226,31.9,2211,Flat,0.1333,0
103057,-9.0028,24.3098,Ocean,-241,31.9,2203,Flat,0.1098,0
103058,-9.5823,23.8157,Ocean,-239,31.5,2043,Flat,0.1137,0
103059,-9.8758,23.8234,Ocean,-252,31.4,1965,Flat,0.102,0
103060,-9.4397,24.0665,Ocean,-247,31.6,2094,Flat,0.102,0
103061,-9.5906,24.3247,Ocean,-267,31.6,2067,Flat,0.0824,0
103062,-9.8842,24.3326,Ocean,-281,31.6,1980,Flat,0.0706,0
103063,-10.0268,24.082,Ocean,-274,31.4,1937,Flat,0.0784,0
103064,-10.0089,23.062,Ocean,-225,31.4,2030,Flat,0.149,0
103065,-9.8669,23.3134,Ocean,-222,31.4,2004,Flat,0.1412,0
103066,-10.018,23.5723,Ocean,-243,31.4,1946,Flat,0.1176,0
103067,-10.3111,23.5802,Ocean,-265,31.4,1915,Flat,0.1098,0
103068,-10.4529,23.329,Ocean,-260,31.5,1928,Flat,0.1294,0
103069,-10.3017,23.0696,Ocean,-239,31.5,1980,Flat,0.1451,0
103070,-8.6081,18.6777,PoisonForest,125,30.9,2278,Flat,0.4627,0
103071,-8.4681,18.9323,PoisonForest,93,31,2316,Flat,0.4588,0
103072,-8.0265,18.6685,PoisonForest,236,31.1,2388,Flat,0.5882,0
103073,-8.1771,18.9276,PoisonForest,163,31.1,2371,Flat,0.5098,0
103074,-8.1666,18.4137,PoisonForest,256,31,2349,Flat,0.5804,0
103075,-8.4572,18.4182,PoisonForest,240,30.9,2290,Flat,0.5216,0
103076,-8.9099,19.1968,Ocean,-19,31,2224,Flat,0.3725,0
103077,-9.061,19.4563,Ocean,-33,31.1,2182,Flat,0.3412,0
103078,-8.6189,19.1917,PoisonForest,17,31,2286,Flat,0.4039,0
103079,-8.4786,19.446,AB_GelatinousSuperorganism,31,31.1,2305,Flat,0.3922,0
103080,-8.6294,19.7052,AB_GelatinousSuperorganism,9,31.2,2274,Flat,0.3647,0
103081,-8.9208,19.7105,Ocean,-17,31.2,2213,Flat,0.3451,0
103082,-9.4673,18.1777,AB_GallatrossGraveyard,52,30.4,2166,Flat,0.3294,0
103083,-9.316,17.9176,AB_GallatrossGraveyard,135,30.4,2136,Flat,0.349,0
103084,-9.744,17.6671,AB_GallatrossGraveyard,79,30.1,2113,Flat,0.2392,0
103085,-9.4545,17.6622,AB_GallatrossGraveyard,160,30.3,2114,Flat,0.302,0
103086,-9.8954,17.9277,AB_GallatrossGraveyard,12,30.2,2141,Flat,0.2235,0
103087,-9.7572,18.1829,AB_GallatrossGraveyard,4,30.3,2177,Flat,0.2706,0
103088,-8.5969,18.1632,PoisonForest,290,30.5,2254,Flat,0.5059,0
103089,-8.8871,18.1679,PoisonForest,226,30.7,2201,Flat,0.4353,0
103090,-9.0262,17.9128,AB_GallatrossGraveyard,179,30.7,2172,Flat,0.3961,0
103091,-8.8752,17.6528,PoisonForest,220,30.8,2212,Flat,0.4157,0
103092,-8.5853,17.6483,PoisonForest,238,31,2273,Flat,0.4941,0
103093,-8.4461,17.9036,PoisonForest,273,30.8,2290,Flat,0.5412,0
103094,-9.9086,18.4433,Ocean,-51,30.3,2224,Flat,0.2588,0
103095,-9.7699,18.6982,Ocean,-92,30.4,2237,Flat,0.2902,0
103096,-10.3501,18.7096,Ocean,-151,30.2,2262,Flat,0.2235,0
103097,-10.1985,18.4489,Ocean,-105,30.2,2239,Flat,0.2196,0
103098,-10.2116,18.9643,Ocean,-159,30.3,2253,Flat,0.2431,0
103099,-9.9213,18.9585,Ocean,-127,30.5,2238,Flat,0.2706,0
103100,-9.7823,19.2131,Ocean,-126,30.7,2204,Flat,0.2902,0
103101,-9.4916,19.2075,Ocean,-82,30.8,2182,Flat,0.3255,0
103102,-9.352,19.4618,Ocean,-66,31,2163,Flat,0.3216,0
103103,-9.5032,19.7216,Ocean,-96,31,2193,Flat,0.2941,0
103104,-9.9336,19.4733,Ocean,-153,30.7,2220,Flat,0.2824,0
103105,-9.7942,19.7275,Ocean,-141,30.9,2226,Flat,0.2824,0
103106,-10.2484,20.5077,Ocean,-214,30.9,2341,Flat,0.2157,0
103107,-9.9571,20.5013,Ocean,-193,31.1,2297,Flat,0.2314,0
103108,-9.9456,19.9875,Ocean,-185,30.9,2287,Flat,0.2588,0
103109,-9.8057,20.2413,Ocean,-170,31.1,2271,Flat,0.2549,0
103110,-10.2366,19.9938,Ocean,-206,30.7,2346,Flat,0.2392,0
103111,-10.3881,20.2541,Ocean,-220,30.7,2376,Flat,0.2196,0
103112,-9.9682,21.0145,Ocean,-210,31.3,2304,Flat,0.2039,0
103113,-9.8277,21.2676,Ocean,-204,31.4,2303,Flat,0.2039,0
103114,-9.8169,20.7547,Ocean,-188,31.3,2301,Flat,0.2275,0
103115,-9.5252,20.7484,Ocean,-153,31.4,2304,Flat,0.2392,0
103116,-9.3845,21.0017,Ocean,-141,31.5,2341,Flat,0.2431,0
103117,-9.5357,21.261,Ocean,-175,31.5,2330,Flat,0.2235,0
103118,-10.2709,21.5342,Ocean,-237,31.4,2247,Flat,0.1882,0
103119,-10.4223,21.7941,Ocean,-246,31.5,2220,Flat,0.1843,0
103120,-9.979,21.5272,Ocean,-215,31.5,2254,Flat,0.2,0
103121,-9.8381,21.7799,Ocean,-208,31.6,2217,Flat,0.2039,0
103122,-9.9893,22.0394,Ocean,-215,31.6,2171,Flat,0.1922,0
103123,-10.2816,22.0466,Ocean,-238,31.6,2169,Flat,0.1843,0
103124,-10.8545,21.5488,Ocean,-261,31.3,2305,Flat,0.1804,0
103125,-11.1461,21.5564,Ocean,-274,31.1,2331,Flat,0.1804,0
103126,-10.7143,21.8015,Ocean,-258,31.4,2246,Flat,0.1804,0
103127,-10.8658,22.0617,Ocean,-263,31.5,2199,Flat,0.1804,0
103128,-11.1577,22.0695,Ocean,-280,31.3,2223,Flat,0.1804,0
103129,-11.2977,21.817,Ocean,-284,31.1,2286,Flat,0.1804,0
103130,-10.679,20.2608,Ocean,-230,30.6,2370,Flat,0.2039,0
103131,-10.8307,20.5214,Ocean,-244,30.7,2371,Flat,0.1843,0
103132,-11.1087,20.0137,Ocean,-245,30.2,2260,Flat,0.1843,0
103133,-10.8182,20.0069,Ocean,-234,30.4,2324,Flat,0.2039,0
103134,-11.2606,20.2747,Ocean,-256,30.2,2265,Flat,0.1647,0
103135,-11.1216,20.5285,Ocean,-253,30.6,2346,Flat,0.1725,0
103136,-11.2734,20.7894,Ocean,-266,30.6,2388,Flat,0.1686,0
103137,-11.1341,21.0427,Ocean,-266,30.9,2399,Flat,0.1725,0
103138,-11.2858,21.3034,Ocean,-274,30.9,2376,Flat,0.1765,0
103139,-11.577,21.3113,Ocean,-288,30.8,2346,Flat,0.1804,0
103140,-11.5643,20.7969,Ocean,-279,30.4,2358,Flat,0.1569,0
103141,-11.7162,21.0581,Ocean,-288,30.6,2343,Flat,0.1686,0
103142,-2.9008,15.7959,BiomeAreeb,319,32.6,2962,Flat,0.6039,0
103143,-2.7537,15.5383,BiomeAreeb,264,33,2914,Flat,0.6039,0
103144,-3.1859,15.283,BiomeAreeb,330,32.4,2903,LargeHills,0,0
103145,-2.8964,15.2818,BiomeAreeb,260,33,2884,Flat,0.6275,0
103146,-3.3331,15.5408,BiomeAreeb,338,32.4,2979,LargeHills,0,0
103147,-3.1907,15.7972,BiomeAreeb,341,32.4,3027,LargeHills,0,0
103148,-3.3382,16.0548,Volcano,363,32.2,3105,Mountainous,0,0
103149,-3.1954,16.311,BiomeAreeb,374,32.2,3078,Flat,0.4902,0
103150,-3.6282,16.0563,BiomeAreeb,327,32.5,3136,LargeHills,0,0
103151,-3.776,16.3141,BiomeAreeb,282,32.8,3155,Flat,0.5176,0
103152,-3.6335,16.5701,Volcano,310,32.6,3140,Mountainous,0,0
103153,-3.343,16.5685,BiomeAreeb,363,32.3,3104,Flat,0.4627,0
103154,-2.3276,16.8207,AB_PyroclasticConflagration,359,32.1,2842,Flat,0.4235,0
103155,-2.4748,17.0778,AB_PyroclasticConflagration,433,31.6,2809,LargeHills,0,0
103156,-2.0396,17.3325,AB_PyroclasticConflagration,528,30.6,2681,Flat,0.5098,0
103157,-2.3309,17.3336,AB_PyroclasticConflagration,554,30.4,2704,Flat,0.4745,0
103158,-1.8926,17.0757,AB_PyroclasticConflagration,390,31.7,2713,Flat,0.5059,0
103159,-2.0367,16.8197,AB_PyroclasticConflagration,370,31.9,2802,Flat,0.4627,0
103160,-3.2001,16.8245,BiomeAreeb,381,32.1,3044,SmallHills,0.4196,0
103161,-2.9093,16.8231,BiomeAreeb,323,32.7,2937,Flat,0.4039,0
103162,-2.7658,17.079,BiomeAreeb,372,32.1,2860,Flat,0.3961,0
103163,-2.9134,17.3361,BiomeAreeb,392,31.8,2885,Flat,0.4039,0
103164,-3.2045,17.3375,BiomeAreeb,375,31.9,3018,SmallHills,0.4,0
103165,-3.3478,17.0818,BiomeAreeb,343,32.3,3076,SmallHills,0.4157,0
103166,-1.8899,16.5627,AB_PyroclasticConflagration,392,31.7,2792,Flat,0.4824,0
103167,-2.0338,16.3065,BiomeAreeb,365,32.1,2853,Flat,0.4902,0
103168,-1.4528,16.305,AB_PyroclasticConflagration,237,32.8,2682,Flat,0.549,0
103169,-1.5992,16.5619,AB_PyroclasticConflagration,387,31.6,2695,Flat,0.5294,0
103170,-1.5969,16.0486,PoisonForest,241,32.9,2757,Flat,0.5373,0
103171,-1.8872,16.0493,BiomeAreeb,304,32.6,2843,Flat,0.5176,0
103172,-2.0308,15.7928,BiomeAreeb,290,32.7,2890,Flat,0.5529,0
103173,-2.3208,15.7938,BiomeAreeb,213,33.1,2909,Flat,0.5765,0
103174,-2.464,15.5373,BiomeAreeb,201,33.1,2902,Flat,0.6039,0
103175,-2.3173,15.2797,AB_MiasmicMangrove,137,33.1,2860,Flat,0.6549,0
103176,-1.8843,15.5355,BiomeAreeb,209,33,2871,Flat,0.6,0
103177,-2.0277,15.2789,AB_MiasmicMangrove,115,33,2854,Flat,0.6627,0
103178,-1.5895,14.5062,BiomeGRimerald,58,32.7,2789,Flat,0.6039,0
103179,-1.8784,14.5069,AB_MiasmicMangrove,102,32.8,2754,Flat,0.6706,0
103180,-1.8814,15.0214,AB_MiasmicMangrove,102,33,2804,Flat,0.6667,0
103181,-2.0245,14.7645,AB_MiasmicMangrove,122,33,2746,Flat,0.7137,0
103182,-1.592,15.0207,BiomeAreeb,76,32.9,2808,Flat,0.6314,0
103183,-1.4462,14.7632,BiomeGRimerald,49,32.8,2785,Flat,0.5843,0
103184,-1.8754,13.992,BiomeGRimerald,104,32.7,2720,Flat,0.5843,0
103185,-2.0179,13.7348,BiomeGRimerald,85,32.7,2652,Flat,0.5451,0
103186,-2.0213,14.2498,AB_MiasmicMangrove,118,32.8,2715,Flat,0.6824,0
103187,-2.3099,14.2506,AB_MiasmicMangrove,143,32.8,2674,Flat,0.7216,0
103188,-2.4522,13.9935,AB_MiasmicMangrove,116,32.8,2632,Flat,0.6784,0
103189,-2.3061,13.7356,PoisonForest,84,32.8,2608,Flat,0.6,0
103190,-1.157,14.7627,BiomeGRimerald,29,32.6,2739,Flat,0.5294,0
103191,-1.0115,14.5053,AB_OcularForest,6,32.5,2722,Flat,0.4784,0
