defName,label,mod,intelligence,bodySize,status,px,w,h,aspect,fill,spiky,symmetry,hue,hue_conc,sat,val,contrast,hist,biomes_now
Rycrit,rycrit,Star Wars Animal Collection (Continued),Animal,0.8500000238418579,ours,2193,40,69,0.58,0.795,1.181,0.978,0.9894,0.251,0.012,0.67,0.378,0.130 0.075 0.008 0.009 0.317 0.000 0.001 0.001 0.003 0.006 0.449 0.001,GlacialPlain|Grasslands|Scarlands|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_GlacialShield|ZBiome_Grasslands
SWPotF_RaceDef_ysalamir,ysalamir,Star Wars KotOR Resources and Materials,Animal,0.4000000059604645,dormant,2698,36,107,0.336,0.7,1.217,0.944,0.0859,0.993,0.374,0.56,0.287,0.284 0.709 0.004 0.000 0.000 0.000 0.002 0.000 0.000 0.000 0.000 0.000,
SW_Electricfish,Electricfish,Insectoids 2 - Isopoda geneline,Animal,1,dormant,2618,58,68,0.853,0.664,1.599,0.972,0.5751,0.766,0.072,0.376,0.23,0.044 0.010 0.009 0.000 0.005 0.189 0.240 0.429 0.065 0.000 0.001 0.007,
SW_Electricgryllotalpa,Electricgryllotalpa,Insectoids 2 - Isopoda geneline,Animal,1.5,dormant,2580,56,74,0.757,0.623,1.555,1.0,0.4785,0.802,0.072,0.425,0.296,0.033 0.005 0.006 0.000 0.164 0.463 0.171 0.119 0.032 0.001 0.003 0.004,
SW_Electrictick,Electrictick,Insectoids 2 - Isopoda geneline,Animal,0.25,dormant,1687,42,50,0.84,0.803,1.03,0.995,0.5237,0.868,0.353,0.353,0.259,0.000 0.000 0.000 0.000 0.006 0.473 0.243 0.160 0.117 0.001 0.000 0.000,
SW_Emperorisopod,Emperorisopod,Insectoids 2 - Isopoda geneline,Animal,5,dormant,5954,86,102,0.843,0.679,1.503,0.999,0.6134,0.328,0.034,0.284,0.134,0.252 0.038 0.026 0.000 0.010 0.096 0.228 0.309 0.031 0.000 0.005 0.005,
SW_Grenadierworm,Grenadierworm,Insectoids 2 - Isopoda geneline,Animal,2.5,dormant,5602,86,94,0.915,0.693,1.327,0.99,0.5785,0.83,0.186,0.41,0.22,0.016 0.005 0.001 0.000 0.031 0.184 0.194 0.490 0.072 0.001 0.002 0.005,
SW_Juggernautbeetles,Juggernautbeetles,Insectoids 2 - Isopoda geneline,Animal,3,dormant,6361,102,108,0.944,0.577,1.574,1.0,0.9924,0.453,0.016,0.384,0.244,0.560 0.079 0.050 0.001 0.008 0.017 0.104 0.141 0.006 0.000 0.011 0.023,
Scavrat,Scavrats,Star Wars Animal Collection (Continued),Animal,0.5,ours,3516,68,68,1.0,0.76,1.018,0.992,0.0701,0.985,0.35,0.562,0.322,0.705 0.283 0.001 0.001 0.003 0.000 0.001 0.001 0.000 0.000 0.005 0.001,AridShrubland|BorealForest|ColdBog|Desert|ExtremeDesert|GlacialPlain|Glowforest|Grasslands|LavaField|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
Scurrier,scurrier,Star Wars Animal Collection (Continued),Animal,0.20000000298023224,ours,1886,36,86,0.419,0.609,1.273,0.95,0.0948,0.986,0.225,0.475,0.35,0.104 0.875 0.018 0.000 0.001 0.000 0.001 0.000 0.001 0.000 0.001 0.001,AridShrubland|BorealForest|ColdBog|Desert|ExtremeDesert|Glowforest|Grasslands|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Marsh
Scuttlebug,Space Worm,Space Worms (Continued),Animal,0.20000000298023224,dormant,960,28,59,0.475,0.581,1.156,0.719,0.0695,0.999,0.2,0.311,0.386,0.994 0.004 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
SeaLion,sea lion,Odyssey,Animal,1.2000000476837158,dormant,6413,80,113,0.708,0.709,1.219,1.0,0.0726,0.994,0.251,0.291,0.161,0.921 0.066 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.000 0.001 0.011,
SeaTurtle,sea turtle,Odyssey,Animal,0.5,dormant,3815,82,62,1.323,0.75,0.932,0.99,0.0634,0.992,0.369,0.422,0.25,0.818 0.181 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
Seal,seal,Odyssey,Animal,0.800000011920929,dormant,4744,58,106,0.547,0.772,1.073,0.991,0.0991,0.969,0.092,0.619,0.31,0.067 0.891 0.011 0.009 0.021 0.000 0.000 0.000 0.000 0.000 0.001 0.000,
Shaak,shaak,Star Wars Animal Collection (Continued),Animal,2,ours,6448,76,121,0.628,0.701,0.952,0.999,0.1092,0.994,0.339,0.61,0.348,0.021 0.978 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|BorealForest|ColdBog|Grasslands|TemperateForest|TropicalRainforest|Tundra|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_Grasslands
Sheep,sheep,Core,Animal,0.75,dormant,4424,60,89,0.674,0.828,0.95,1.0,0.0825,0.976,0.073,0.558,0.33,0.491 0.486 0.012 0.002 0.002 0.000 0.000 0.000 0.000 0.000 0.002 0.003,
Shiro,shiro,Star Wars Animal Collection (Continued),Animal,0.5,ours,2639,59,57,1.035,0.785,0.928,0.995,0.2141,0.911,0.638,0.337,0.18,0.000 0.040 0.778 0.087 0.015 0.081 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|ColdBog|Glowforest|Grasslands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
ShiroTrap,shiro-trap,Star Wars Animal Collection (Continued),Animal,0.75,ours,4145,61,92,0.663,0.739,1.385,0.895,0.046,0.932,0.361,0.363,0.252,0.645 0.141 0.025 0.030 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.159,AridShrubland|ColdBog|Grasslands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_Grasslands
ShortfacedBear,Short-faced bear,Megafauna,Animal,4.5,dormant,3915,69,71,0.972,0.799,0.992,0.99,0.0939,0.998,0.224,0.4,0.237,0.001 0.997 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
Shyrack,shyrack,Star Wars Animal Collection (Continued),Animal,0.75,ours,3388,88,103,0.854,0.374,2.312,0.991,0.0608,0.856,0.274,0.237,0.17,0.124 0.650 0.002 0.001 0.000 0.000 0.000 0.000 0.000 0.001 0.179 0.043,AridShrubland|Desert|ExtremeDesert|LavaField|Scarlands|TropicalRainforest|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_DesertOasis
Sightstealer,sightstealer,Anomaly,ToolUser,0.800000011920929,dormant,3408,69,101,0.683,0.489,1.295,0.632,0.9882,0.943,0.138,0.154,0.095,0.472 0.001 0.000 0.000 0.005 0.000 0.000 0.000 0.000 0.000 0.102 0.419,
Silooth,silooth,Star Wars Animal Collection (Continued),Animal,3,ours,6151,98,104,0.942,0.604,1.399,0.995,0.0632,0.946,0.534,0.493,0.308,0.850 0.119 0.001 0.000 0.000 0.000 0.000 0.004 0.021 0.002 0.001 0.003,AridShrubland|ColdBog|Glowforest|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_Badlands|ZBiome_DesertOasis|ZBiome_Marsh
Sivatherium,sivatherium ,Megafauna,Animal,8,ours,2526,45,90,0.5,0.624,1.493,0.979,0.0891,0.98,0.136,0.565,0.336,0.496 0.442 0.061 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|Grasslands|ZBiome_Grasslands
Skalder,skalder,Star Wars Animal Collection (Continued),Animal,4,ours,4192,75,78,0.962,0.717,0.898,0.987,0.4411,0.77,0.11,0.369,0.163,0.001 0.019 0.099 0.037 0.195 0.282 0.323 0.040 0.001 0.001 0.003 0.000,AridShrubland|BorealForest|Desert|ExtremeDesert|Grasslands|TemperateForest|TropicalRainforest|Tundra|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_DesertOasis|ZBiome_Grasslands
Sketto,sketto,Star Wars Animal Collection (Continued),Animal,0.4000000059604645,ours,3022,102,119,0.857,0.249,2.735,0.988,0.1839,0.414,0.223,0.495,0.378,0.011 0.603 0.044 0.007 0.013 0.032 0.288 0.001 0.000 0.000 0.001 0.000,AridShrubland|Desert|ExtremeDesert|Glowforest|Grasslands|LavaField|TemperateForest|TropicalRainforest|TropicalSwamp|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
Smilodon,smilodon,Megafauna,Animal,2.5,dormant,2502,41,80,0.512,0.763,1.128,0.972,0.0862,0.993,0.196,0.469,0.258,0.642 0.354 0.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
Snoruuk,snoruuk,Star Wars Animal Collection (Continued),Animal,0.5,ours,4880,86,101,0.851,0.562,1.228,0.993,0.0488,0.982,0.665,0.524,0.302,0.775 0.202 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.009 0.013,AridShrubland|Desert|Glowforest|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_Marsh
Snowhare,snowhare,Core,Animal,0.20000000298023224,ours,481,25,25,1.0,0.77,0.862,0.996,0.0846,0.722,0.092,0.586,0.331,0.533 0.187 0.008 0.000 0.146 0.000 0.000 0.000 0.000 0.000 0.125 0.000,AB_PropaneLakes|BiomeArcticOasis|BiomeGRimonade|IceSheet|IronScruff_PrimordialGeysers|SeaIce|Tundra|ZBiome_GlacialShield|ZBiome_Iceberg_NoBeach
Sparrow,sparrow,Odyssey,Animal,0.11999999731779099,dormant,516,24,28,0.857,0.768,0.894,1.0,0.0796,0.992,0.216,0.29,0.31,0.634 0.360 0.001 0.000 0.002 0.000 0.000 0.000 0.000 0.000 0.003 0.000,
Spelopede,spelopede,Core,Animal,0.800000011920929,ours,2742,49,97,0.505,0.577,1.266,0.925,0.8333,0.119,0.054,0.419,0.422,0.000 0.000 0.000 0.000 0.441 0.000 0.000 0.000 0.000 0.000 0.559 0.000,ZBiome_Badlands
Squall,squall,Star Wars Animal Collection (Continued),Animal,0.30000001192092896,ours,3965,69,116,0.595,0.495,1.416,0.918,0.3333,0.062,0.024,0.634,0.41,0.000 0.000 0.000 0.000 0.531 0.000 0.000 0.000 0.000 0.000 0.469 0.000,GlacialPlain|Grasslands|Scarlands|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_GlacialShield|ZBiome_Grasslands
Squirrel,squirrel,Core,Animal,0.20000000298023224,ours,1257,25,76,0.329,0.662,1.289,0.683,0.3333,0.23,0.038,0.535,0.395,0.000 0.000 0.000 0.000 0.615 0.000 0.000 0.000 0.000 0.000 0.385 0.000,AB_IdyllicMeadows|BiomeGRuby|BiomeGRuquoise|BiomeGrindland|BiomeMist|BorealForest|COMIGO_GreaterSwamp_Cold|COMIGO_GreaterSwamp_Temperate|ColdBog|GlacialPlain|Grasslands|IronScruff_PrimordialGeysers|Savanna|TemperateForest|TemperateSwamp|Volcano|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_GlacialShield|ZBiome_Marsh
Stintaril,stintaril,Star Wars Animal Collection (Continued),Animal,0.5,foreign,2292,44,67,0.657,0.777,1.019,0.983,0.0923,0.988,0.315,0.668,0.359,0.085 0.908 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.005,BorealForest|Glowforest|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_CloudForest|ZBiome_Marsh
StoneCrab,stone crab,Odyssey,Animal,0.30000001192092896,dormant,1095,49,32,1.531,0.698,1.083,0.816,0.0362,1.0,0.524,0.547,0.41,1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
Strill,strill,Star Wars Animal Collection (Continued),Animal,1,ours,3281,49,128,0.383,0.523,1.359,0.966,0.0535,0.996,0.258,0.455,0.264,0.996 0.002 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.001,AridShrubland|Grasslands|TemperateForest|TropicalRainforest|Tundra|ZBiome_CloudForest|ZBiome_Grasslands
Swan,swan,Odyssey,Animal,0.6000000238418579,dormant,6917,76,110,0.691,0.827,1.035,0.999,0.1174,0.94,0.096,0.663,0.371,0.017 0.929 0.018 0.000 0.007 0.000 0.000 0.007 0.011 0.003 0.008 0.000,
TYR_HotfootRat,hotfoot rat,Little Critters,Animal,0.20000000298023224,ours,1533,45,48,0.938,0.71,1.203,0.827,0.0663,0.998,0.048,0.409,0.415,0.989 0.008 0.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AB_PyroclasticConflagration|AB_TarPits|Desert|LavaField|Volcano
TYR_KangarooRat,kangaroo rat,Little Critters,Animal,0.20000000298023224,dormant,1533,45,48,0.938,0.71,1.203,0.827,0.0663,0.998,0.048,0.409,0.415,0.989 0.008 0.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
TYR_Lemming,lemming,Little Critters,Animal,0.20000000298023224,ours,1959,42,66,0.636,0.707,0.982,0.987,0.0,0.0,0.0,0.528,0.446,0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AB_PropaneLakes|BorealForest|ColdBog|GlacialPlain|IceSheet|SeaIce|Tundra|ZBiome_AlpineMeadow|ZBiome_GlacialShield|ZBiome_Iceberg_NoBeach
TYR_Mouse,mouse,Little Critters,Animal,0.20000000298023224,dormant,2212,38,105,0.362,0.554,1.314,0.939,0.0647,0.993,0.134,0.538,0.444,0.993 0.002 0.001 0.000 0.000 0.000 0.003 0.001 0.000 0.000 0.000 0.000,
TYR_MousePoison,poison mouse,Little Critters,Animal,0.20000000298023224,ours,2212,38,105,0.362,0.554,1.314,0.939,0.0647,0.993,0.134,0.538,0.444,0.993 0.002 0.001 0.000 0.000 0.000 0.003 0.001 0.000 0.000 0.000 0.000,AB_MiasmicMangrove|AB_MycoticJungle|Glowforest|PoisonForest|TropicalRainforest|TropicalSwamp
Tach,tach,Star Wars Animal Collection (Continued),Animal,0.5,ours,4322,68,84,0.81,0.757,1.034,0.992,0.1836,0.824,0.137,0.334,0.289,0.026 0.054 0.663 0.058 0.038 0.000 0.000 0.000 0.000 0.000 0.001 0.159,BorealForest|Grasslands|LavaField|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_CloudForest|ZBiome_Grasslands
Taozin,taozin,Star Wars Animal Collection (Continued),Animal,6,ours,5307,63,122,0.516,0.69,1.34,0.979,0.9835,0.954,0.665,0.4,0.192,0.152 0.000 0.000 0.000 0.000 0.009 0.003 0.000 0.001 0.011 0.009 0.815,Glowforest|Scarlands|TropicalRainforest|TropicalSwamp|ZBiome_Badlands|ZBiome_Marsh
Tauntaun,tauntaun,Star Wars Animal Collection (Continued),Animal,1,foreign,3209,48,115,0.417,0.581,1.29,0.99,0.0895,0.955,0.1,0.581,0.336,0.507 0.399 0.059 0.012 0.017 0.001 0.001 0.000 0.000 0.000 0.002 0.001,BorealForest|GlacialPlain|IceSheet|Tundra|ZBiome_CloudForest|ZBiome_GlacialShield
TeeMuss,tee muss,Star Wars Animal Collection (Continued),Animal,2.0999999046325684,ours,2664,57,81,0.704,0.577,1.268,0.977,0.1159,0.993,0.423,0.591,0.365,0.029 0.970 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|BorealForest|ColdBog|GlacialPlain|Glowforest|Grasslands|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
Terrorworm,terrorworm,Horrors (Continued),Animal,0.6000000238418579,foreign,1617,48,48,1.0,0.702,0.884,0.956,0.0222,0.916,0.146,0.338,0.304,0.600 0.063 0.059 0.004 0.010 0.000 0.000 0.000 0.000 0.000 0.013 0.248,HorrorWastes
TetnissCrab,tet'niss crab,Star Wars Animal Collection (Continued),Animal,0.5,foreign,4021,98,60,1.633,0.684,1.806,0.995,0.5986,0.965,0.456,0.374,0.236,0.000 0.000 0.000 0.000 0.000 0.002 0.157 0.791 0.017 0.033 0.001 0.000,ColdBog|TemperateSwamp|TropicalSwamp|ZBiome_CoastalDunes|ZBiome_Sandbar_NoBeach
Thranta,thranta,Star Wars Animal Collection (Continued),Animal,4,ours,4279,123,110,1.118,0.316,1.583,0.974,0.5585,0.957,0.251,0.518,0.271,0.000 0.019 0.001 0.000 0.001 0.001 0.972 0.004 0.001 0.000 0.001 0.000,AridShrubland|BorealForest|ColdBog|Desert|ExtremeDesert|GlacialPlain|Glowforest|Grasslands|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
ThrumbaToad,Thrumba toad,GRiNDTerra Biomes,Animal,3,foreign,3610,72,95,0.758,0.528,1.221,0.996,0.0027,0.947,0.515,0.425,0.267,0.402 0.120 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.478,BiomeCypreJungle|BiomeGRimberlands|BiomeGRimethyst|BiomeGrindland|BiomeMist|BiomeToxlands
Thrumbo,thrumbo,Core,Animal,4,dormant,1992,37,87,0.425,0.619,1.353,0.962,0.5801,0.914,0.04,0.596,0.363,0.001 0.000 0.001 0.001 0.045 0.005 0.344 0.566 0.009 0.003 0.026 0.000,
Tibidee,tibidee,Star Wars Animal Collection (Continued),Animal,12,ours,3981,96,108,0.889,0.384,1.587,0.968,0.2224,0.471,0.037,0.603,0.313,0.006 0.279 0.335 0.032 0.066 0.006 0.185 0.052 0.009 0.006 0.023 0.001,BorealForest|ColdBog|Grasslands|IceSheet|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach
Tiger,tiger,Odyssey,Animal,1.399999976158142,dormant,2907,44,82,0.537,0.806,1.078,0.999,0.09,0.945,0.282,0.413,0.305,0.051 0.909 0.000 0.000 0.007 0.000 0.000 0.004 0.012 0.000 0.017 0.000,
Titan,titan,Titans,Animal,5,ours,4122,53,94,0.564,0.827,1.041,0.991,0.0713,0.984,0.423,0.611,0.379,0.555 0.418 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.027,AridShrubland|BorealForest|ColdBog|Desert|ExtremeDesert|GlacialPlain|Glowforest|Grasslands|IceSheet|LavaField|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra
Titanis,titanis,Megafauna,Animal,3,ours,2903,47,87,0.54,0.71,1.094,0.985,0.0333,0.555,0.153,0.47,0.376,0.298 0.328 0.000 0.000 0.000 0.000 0.047 0.110 0.042 0.004 0.006 0.165,AB_FeraliskInfestedJungle|AB_GelatinousSuperorganism|AB_MiasmicMangrove|AridShrubland|Grasslands|TemperateForest|TropicalRainforest|TropicalSwamp|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_Grasslands
Titanoboa,titanoboa,Megafauna,Animal,12,dormant,3838,69,93,0.742,0.598,1.234,0.677,0.1109,0.995,0.245,0.611,0.28,0.000 0.998 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
Tooke,tooke,Star Wars Animal Collection (Continued),Animal,0.10000000149011612,ours,5914,84,124,0.677,0.568,1.225,0.997,0.0373,0.995,0.252,0.56,0.337,0.991 0.004 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.001,AridShrubland|BorealForest|ColdBog|Desert|ExtremeDesert|Grasslands|LavaField|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_Grasslands
Toraton,toraton,Beasts of the Rim (Continued),Animal,3,ours,8311,91,121,0.752,0.755,1.108,0.982,0.0874,0.996,0.268,0.164,0.092,0.079 0.891 0.030 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|Desert|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp
Tortoise,tortoise,Core,Animal,0.5,dormant,2853,60,57,1.053,0.834,0.919,0.992,0.1221,0.975,0.335,0.296,0.2,0.012 0.935 0.026 0.013 0.014 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
Torton,torton,Star Wars Animal Collection (Continued),Animal,6,ours,2694,66,64,1.031,0.638,0.935,0.996,0.081,0.987,0.412,0.481,0.266,0.598 0.400 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|ColdBog|Glowforest|TemperateForest|TropicalRainforest|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_Marsh
Toughspike,toughspike,Anomaly,ToolUser,1,dormant,3709,56,85,0.659,0.779,1.084,1.0,0.0019,0.998,0.263,0.418,0.208,0.597 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.403,
Toxalope,toxalope,Biotech,Animal,1.399999976158142,dormant,3961,59,92,0.641,0.73,1.062,0.935,0.1886,0.937,0.185,0.381,0.203,0.000 0.625 0.072 0.301 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
Trispike,trispike,Anomaly,ToolUser,1,dormant,2618,52,60,0.867,0.839,0.97,0.982,0.9998,0.999,0.305,0.536,0.244,0.505 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.493,
Tukata,tuk'ata,Star Wars Animal Collection (Continued),Animal,4,ours,3352,56,106,0.528,0.565,1.506,0.621,0.2786,0.379,0.253,0.306,0.19,0.001 0.172 0.427 0.006 0.004 0.013 0.363 0.013 0.001 0.000 0.000 0.000,AridShrubland|Desert|ExtremeDesert|LavaField|ZBiome_DesertOasis
Turkey,turkey,Core,Animal,0.6000000238418579,ours,11243,121,128,0.945,0.726,1.054,0.991,0.0624,0.631,0.301,0.344,0.226,0.248 0.547 0.000 0.000 0.001 0.000 0.003 0.174 0.004 0.001 0.001 0.022,AB_IdyllicMeadows|BiomeCypreJungle|BiomeGRimerald|BiomeGRuby|BiomeGRuquoise|BorealForest|COMIGO_GreaterSwamp_Cold|COMIGO_GreaterSwamp_Temperate|ColdBog|Grasslands|TemperateForest|TemperateSwamp|Volcano|Wetland|ZBiome_AlpineMeadow|ZBiome_GlacialShield|ZBiome_Marsh
TuskCat,tusk cat,Star Wars Animal Collection (Continued),Animal,3,ours,2877,42,115,0.365,0.596,1.415,0.989,0.1058,0.995,0.281,0.677,0.381,0.012 0.982 0.005 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|BorealForest|Desert|GlacialPlain|Grasslands|TemperateForest|TropicalRainforest|Tundra|ZBiome_Grasslands
Uintatherium,uintatherium,Megafauna,Animal,4.5,ours,2982,56,66,0.848,0.807,0.971,1.0,0.0546,0.99,0.068,0.485,0.238,0.876 0.120 0.004 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|BorealForest|ColdBog|Grasslands|TemperateForest|TemperateSwamp|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_Grasslands|ZBiome_Marsh
Urusai,urusai,Star Wars Animal Collection (Continued),Animal,0.75,ours,2615,52,103,0.505,0.488,2.03,0.919,0.1165,0.981,0.303,0.417,0.3,0.009 0.968 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.001 0.013 0.006,AridShrubland|Desert|ExtremeDesert|Grasslands|LavaField|Scarlands|TemperateForest|TropicalRainforest|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach
Uvak,uvak,Star Wars Animal Collection (Continued),Animal,3,ours,3049,52,105,0.495,0.558,2.432,0.991,0.0656,0.89,0.14,0.301,0.226,0.581 0.342 0.001 0.001 0.004 0.001 0.028 0.003 0.004 0.001 0.016 0.018,AridShrubland|Desert|ExtremeDesert|Grasslands|TemperateForest|TropicalRainforest|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach
VAEWaste_Hydra,hydra,Vanilla Animals Expanded — Waste Animals,Animal,0.3499999940395355,dormant,5813,106,88,1.205,0.623,1.421,0.859,0.0,1.0,0.444,0.352,0.212,1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
VAEWaste_Megatardi,megatardi,Vanilla Animals Expanded — Waste Animals,Animal,2,dormant,2633,48,70,0.686,0.784,1.001,0.981,0.1158,0.996,0.427,0.506,0.203,0.025 0.975 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
VAEWaste_Pestigator,pestigator,Vanilla Animals Expanded — Waste Animals,Animal,3,dormant,2768,35,122,0.287,0.648,1.399,0.823,0.6276,0.41,0.023,0.284,0.14,0.003 0.272 0.010 0.000 0.001 0.000 0.051 0.421 0.240 0.001 0.002 0.000,
VAEWaste_Toxafox,toxafox,Vanilla Animals Expanded — Waste Animals,Animal,0.550000011920929,dormant,4099,52,121,0.43,0.651,1.172,0.986,0.0324,0.997,0.227,0.443,0.235,0.998 0.000 0.000 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.000,
VAEWaste_Toxbear,toxbear,Vanilla Animals Expanded — Waste Animals,Animal,4,dormant,6529,82,101,0.812,0.788,0.995,0.993,0.0296,0.995,0.412,0.349,0.141,0.986 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.013,
VAEWaste_Toxiguana,toxiguana,Vanilla Animals Expanded — Waste Animals,Animal,1.399999976158142,dormant,3706,56,98,0.571,0.675,1.098,0.989,0.1279,0.996,0.316,0.33,0.202,0.000 0.998 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
VAEWaste_Toxlion,toxlion,Vanilla Animals Expanded — Waste Animals,Animal,1.649999976158142,dormant,2879,50,82,0.61,0.702,1.125,0.968,0.0551,0.95,0.01,0.406,0.24,0.829 0.115 0.033 0.001 0.004 0.000 0.007 0.000 0.005 0.000 0.006 0.001,
VAEWaste_Toxscorpion,toxscorpion,Vanilla Animals Expanded — Waste Animals,Animal,2.5,dormant,3598,80,107,0.748,0.42,1.74,0.907,0.1539,0.999,0.272,0.331,0.152,0.000 0.982 0.018 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
