biome,defName,label,mod,bodySize,status,belong,standout
AB_GelatinousSuperorganism,MA_Aminox,aminox,Mythic Ages: Megafauna Bestiary,3,foreign,0.8015,0.1985
AB_GelatinousSuperorganism,MA_Capryak,Capryak,Mythic Ages: Megafauna Bestiary,3,dormant,0.5397,0.4603
AB_GelatinousSuperorganism,MA_Deermoss,deermoss,Mythic Ages: Megafauna Bestiary,2.5,foreign,0.719,0.281
AB_GelatinousSuperorganism,MA_Direhorse,direhorse,Mythic Ages: Megafauna Bestiary,2.200000047683716,dormant,0.7021,0.2979
AB_GelatinousSuperorganism,MA_Dunbear,dunbear,Mythic Ages: Megafauna Bestiary,4,dormant,0.8757,0.1243
AB_GelatinousSuperorganism,MA_Duskhorn,duskhorn,Mythic Ages: Megafauna Bestiary,3,dormant,0.8435,0.1565
AB_GelatinousSuperorganism,MA_Furpotamus,furpotamus,Mythic Ages: Megafauna Bestiary,3.5999999046325684,dormant,0.8477,0.1523
AB_GelatinousSuperorganism,MA_Gnaut,gnaut,Mythic Ages: Megafauna Bestiary,1.5,foreign,0.8715,0.1285
AB_GelatinousSuperorganism,MA_Harpeagle,harpeagle,Mythic Ages: Megafauna Bestiary,2.5,dormant,0.6329,0.3671
AB_GelatinousSuperorganism,MA_Hellboar,Hellboar,Mythic Ages: Megafauna Bestiary,3,ours,0.7844,0.2156
AB_GelatinousSuperorganism,MA_Manehound,manehound,Mythic Ages: Megafauna Bestiary,2.1500000953674316,dormant,0.4437,0.5563
AB_GelatinousSuperorganism,MA_Narkospider,narkospider,Mythic Ages: Megafauna Bestiary,1.899999976158142,dormant,0.8236,0.1764
AB_GelatinousSuperorganism,MA_Plastemmoth,Plastemmoth,Mythic Ages: Megafauna Bestiary,3.700000047683716,dormant,0.6913,0.3087
AB_GelatinousSuperorganism,MA_PlastemmothAlpha,Plastemmoth alpha,Mythic Ages: Megafauna Bestiary,4.599999904632568,dormant,0.7549,0.2451
AB_GelatinousSuperorganism,MA_Raptorkhan,raptorkhan,Mythic Ages: Megafauna Bestiary,2.0999999046325684,ours,0.7252,0.2748
AB_GelatinousSuperorganism,MA_Scarodon,scarodon,Mythic Ages: Megafauna Bestiary,3.0999999046325684,dormant,0.5869,0.4131
AB_GelatinousSuperorganism,MA_Simbakub,Simbakub,Mythic Ages: Megafauna Bestiary,1.7000000476837158,dormant,0.8021,0.1979
AB_GelatinousSuperorganism,MA_SimbakubAlpha,Simbakub Alpha,Mythic Ages: Megafauna Bestiary,2.200000047683716,dormant,0.8276,0.1724
AB_GelatinousSuperorganism,MA_Sivatherium,sivatherium,Mythic Ages: Megafauna Bestiary,3.299999952316284,ours,0.7297,0.2703
AB_GelatinousSuperorganism,MA_Sporemole,Sporemole,Mythic Ages: Megafauna Bestiary,1.7999999523162842,foreign,0.8894,0.1106
AB_GelatinousSuperorganism,MA_Worhin,worhin,Mythic Ages: Megafauna Bestiary,4,ours,0.6948,0.3052
AB_GelatinousSuperorganism,MO_AbominationRace,Abomination,Mo'Events (Continued),2,dormant,0.4952,0.5048
AB_GelatinousSuperorganism,Maalraas,maalraas,Star Wars Animal Collection (Continued),2,ours,0.8491,0.1509
AB_GelatinousSuperorganism,Macaw,macaw,Odyssey,0.3499999940395355,dormant,0.693,0.307
AB_GelatinousSuperorganism,Macrauchenia,macrauchenia,Megafauna,4,ours,0.7568,0.2432
AB_GelatinousSuperorganism,Mandrill,mandrill,Beasts of the Rim (Continued),1,dormant,0.7666,0.2334
AB_GelatinousSuperorganism,MandrillMan,mandrill man,Beasts of the Rim (Continued),1,dormant,0.8293,0.1707
AB_GelatinousSuperorganism,Manka,manka,Star Wars Animal Collection (Continued),3,ours,0.6215,0.3785
AB_GelatinousSuperorganism,MarshHaunt,marsh haunt,Star Wars Animal Collection (Continued),2.5,ours,0.6737,0.3263
AB_GelatinousSuperorganism,Massiff,massiff,Star Wars Animal Collection (Continued),0.8500000238418579,ours,0.8497,0.1503
AB_GelatinousSuperorganism,MastiffPhalone,mastiff phalone,Star Wars Animal Collection (Continued),2,ours,0.7131,0.2869
AB_GelatinousSuperorganism,Mastmot,mastmot,Star Wars Animal Collection (Continued),6,ours,0.2745,0.7255
AB_GelatinousSuperorganism,Mastodon,mastodon,Odyssey,4.5,dormant,0.7325,0.2675
AB_GelatinousSuperorganism,Mawvorr,mawvorr,Star Wars Animal Collection (Continued),2.5,ours,0.5289,0.4711
AB_GelatinousSuperorganism,Mech_Agrihand,agrihand,Biotech,0.699999988079071,dormant,0.6611,0.3389
AB_GelatinousSuperorganism,Mech_Apocriton,apocriton,Biotech,1,dormant,0.746,0.254
AB_GelatinousSuperorganism,Mech_CentipedeBlaster,centipede blaster,Core,3,dormant,0.6761,0.3239
AB_GelatinousSuperorganism,Mech_CentipedeBurner,centipede burner,Core,3,dormant,0.6856,0.3144
AB_GelatinousSuperorganism,Mech_CentipedeGunner,centipede gunner,Core,3,dormant,0.6677,0.3323
AB_GelatinousSuperorganism,Mech_Centurion,centurion,Biotech,3.5999999046325684,dormant,0.6729,0.3271
AB_GelatinousSuperorganism,Mech_Cleansweeper,cleansweeper,Biotech,0.30000001192092896,dormant,0.6259,0.3741
AB_GelatinousSuperorganism,Mech_Constructoid,constructoid,Biotech,0.699999988079071,dormant,0.6901,0.3099
AB_GelatinousSuperorganism,Mech_Cyclops,cyclops,Odyssey,1,dormant,0.6653,0.3347
AB_GelatinousSuperorganism,Mech_Diabolus,diabolus,Biotech,4,dormant,0.6364,0.3636
AB_GelatinousSuperorganism,Mech_Fabricor,fabricor,Biotech,0.699999988079071,dormant,0.6891,0.3109
AB_GelatinousSuperorganism,Mech_Lancer,lancer,Core,1,dormant,0.6593,0.3407
AB_GelatinousSuperorganism,Mech_Legionary,legionary,Biotech,1,dormant,0.6157,0.3843
AB_GelatinousSuperorganism,Mech_Lifter,lifter,Biotech,0.699999988079071,dormant,0.6561,0.3439
AB_GelatinousSuperorganism,Mech_Militor,militor,Biotech,0.699999988079071,dormant,0.6398,0.3602
AB_GelatinousSuperorganism,Mech_Paramedic,paramedic,Biotech,0.699999988079071,dormant,0.5995,0.4005
AB_GelatinousSuperorganism,Mech_Pikeman,pikeman,Core,1,dormant,0.6585,0.3415
AB_GelatinousSuperorganism,Mech_Scorcher,scorcher,Biotech,1,dormant,0.6621,0.3379
AB_GelatinousSuperorganism,Mech_Scyther,scyther,Core,1,dormant,0.7001,0.2999
AB_GelatinousSuperorganism,Mech_Termite,termite,Core,1.600000023841858,dormant,0.5769,0.4231
AB_GelatinousSuperorganism,Mech_Tesseron,tesseron,Biotech,1,dormant,0.6933,0.3067
AB_GelatinousSuperorganism,Mech_Tunneler,tunneler,Biotech,3.5,dormant,0.6281,0.3719
AB_GelatinousSuperorganism,Mech_WarUrchin,war urchin,Biotech,0.699999988079071,dormant,0.6046,0.3954
AB_GelatinousSuperorganism,Mech_Warqueen,war queen,Biotech,4,dormant,0.6526,0.3474
AB_GelatinousSuperorganism,Megalania,megalania,Megafauna,3,dormant,0.7371,0.2629
AB_GelatinousSuperorganism,Megaloceros,megaloceros,Megafauna,4,foreign,0.7333,0.2667
AB_GelatinousSuperorganism,Megalochelys,megalochelys,Megafauna,4.5,dormant,0.6739,0.3261
AB_GelatinousSuperorganism,Meganeura,meganeura,Megafauna,0.699999988079071,ours,0.5565,0.4435
AB_GelatinousSuperorganism,Megascarab,megascarab,Core,0.20000000298023224,ours,0.4782,0.5218
AB_GelatinousSuperorganism,Megasloth,megasloth,Core,4,ours,0.5854,0.4146
AB_GelatinousSuperorganism,Megaspider,megaspider,Core,1.2000000476837158,ours,0.4954,0.5046
AB_GelatinousSuperorganism,Megasquid,megasquid,Beasts of the Rim (Continued),4,foreign,0.4569,0.5431
AB_GelatinousSuperorganism,Megavole,megavole,Odyssey,0.800000011920929,foreign,0.6528,0.3472
AB_GelatinousSuperorganism,Metalhorror,metalhorror,Anomaly,1,dormant,0.7597,0.2403
AB_GelatinousSuperorganism,Mink,mink,Odyssey,0.3499999940395355,dormant,0.76,0.24
AB_GelatinousSuperorganism,MonitorLizard,monitor lizard,Odyssey,0.6000000238418579,dormant,0.8187,0.1813
AB_GelatinousSuperorganism,Monkey,monkey,Core,0.3499999940395355,ours,0.7078,0.2922
AB_GelatinousSuperorganism,Moose,moose,Odyssey,2.5,dormant,0.8491,0.1509
AB_GelatinousSuperorganism,Mott,mott,Star Wars Animal Collection (Continued),0.75,ours,0.4347,0.5653
AB_GelatinousSuperorganism,Mudhorn,mudhorn,Star Wars Animal Collection (Continued),4,ours,0.8684,0.1316
AB_GelatinousSuperorganism,Muffalo,muffalo,Core,2.4000000953674316,ours,0.5815,0.4185
AB_GelatinousSuperorganism,Muskox,muskox,Odyssey,2.5,dormant,0.8878,0.1122
AB_GelatinousSuperorganism,MutantCow,cow,Advanced Biomes (Continued),2,dormant,0.7641,0.2359
AB_GelatinousSuperorganism,Mynock,mynock,Star Wars Animal Collection (Continued),0.5,ours,0.7069,0.2931
AB_GelatinousSuperorganism,Narglatch,narglatch,Star Wars Animal Collection (Continued),4,ours,0.7357,0.2643
AB_GelatinousSuperorganism,Neanderthal,neanderthal,Beasts of the Rim (Continued),1,dormant,0.5003,0.4997
AB_GelatinousSuperorganism,Neebray,neebray,Star Wars Animal Collection (Continued),0.20000000298023224,ours,0.6493,0.3507
AB_GelatinousSuperorganism,Nerf,nerf,Star Wars Animal Collection (Continued),2,ours,0.5205,0.4795
AB_GelatinousSuperorganism,Nexu,nexu,Star Wars Animal Collection (Continued),2.5,ours,0.5791,0.4209
AB_GelatinousSuperorganism,Nociosphere,nociosphere,Anomaly,3.5999999046325684,dormant,0.5477,0.4523
AB_GelatinousSuperorganism,Noctol,noctol,Anomaly,1,dormant,0.725,0.275
AB_GelatinousSuperorganism,Nuna,nuna,Star Wars Animal Collection (Continued),0.6000000238418579,ours,0.6943,0.3057
AB_GelatinousSuperorganism,Ollopom,ollopom,Star Wars Animal Collection (Continued),0.6000000238418579,foreign,0.6111,0.3889
AB_GelatinousSuperorganism,Orray,orray,Star Wars Animal Collection (Continued),2,ours,0.5934,0.4066
AB_GelatinousSuperorganism,Ostrich,ostrich,Core,1,dormant,0.3853,0.6147
AB_GelatinousSuperorganism,Otter,otter,Odyssey,0.4000000059604645,dormant,0.7029,0.2971
AB_GelatinousSuperorganism,OuterRim_AstromechDroid,Astromech Droid,Outer Rim - Droid Depot,0.75,dormant,0.3731,0.6269
AB_GelatinousSuperorganism,OuterRim_DUMDroid,DUM Repair Droid,Outer Rim - Droid Depot,0.75,dormant,0.5217,0.4783
AB_GelatinousSuperorganism,OuterRim_DestroyerDroid,Destroyer Droid,Outer Rim - Droid Depot,1,dormant,0.6308,0.3692
AB_GelatinousSuperorganism,OuterRim_FX7Droid,fx-7 medical droid,Outer Rim - Droid Depot,0.75,dormant,0.6837,0.3163
AB_GelatinousSuperorganism,OuterRim_GNKDroid,GNK Power Droid,Outer Rim - Droid Depot,1,dormant,0.412,0.588
AB_GelatinousSuperorganism,OuterRim_MSEDroid,MSE Repair Droid,Outer Rim - Droid Depot,0.5,dormant,0.4179,0.5821
AB_GelatinousSuperorganism,OuterRim_MuckrakerDroid,Muckraker Crab Droid,Outer Rim - Droid Depot,1.2000000476837158,dormant,0.3497,0.6503
AB_GelatinousSuperorganism,OuterRim_SalvageAssistDroid,salvage assist droid,Outer Rim - Droid Depot,0.5,dormant,0.403,0.597
AB_GelatinousSuperorganism,PaintedSpat,painted spat,Star Wars Animal Collection (Continued),1.5,ours,0.604,0.396
AB_GelatinousSuperorganism,Palaeeudyptes,palaeeudyptes,Megafauna,2.799999952316284,dormant,0.7197,0.2803
AB_GelatinousSuperorganism,Panda,panda,Odyssey,1.5,dormant,0.6402,0.3598
AB_GelatinousSuperorganism,Panther,panther,Core,1,ours,0.5012,0.4988
AB_GelatinousSuperorganism,Paraceratherium,paraceratherium,Megafauna,15,dormant,0.3338,0.6662
AB_GelatinousSuperorganism,Peacock,peafowl,Odyssey,0.6000000238418579,dormant,0.5403,0.4597
AB_GelatinousSuperorganism,PekoPeko,Peko-peko,Star Wars Animal Collection (Continued),2.5,ours,0.5539,0.4461
AB_GelatinousSuperorganism,Penguin,penguin,Beasts of the Rim (Continued),0.699999988079071,dormant,0.399,0.601
AB_GelatinousSuperorganism,Pig,pig,Core,1.7000000476837158,ours,0.3719,0.6281
AB_GelatinousSuperorganism,Pikobis,pikobis,Star Wars Animal Collection (Continued),0.6000000238418579,ours,0.6128,0.3872
AB_GelatinousSuperorganism,Platybelodon,platybelodon,Megafauna,4.5,ours,0.8679,0.1321
AB_GelatinousSuperorganism,PoisonButterfly,butterfly,Advanced Biomes (Continued),0.20000000298023224,ours,0.7378,0.2622
AB_GelatinousSuperorganism,PoisonDeer,deer,Advanced Biomes (Continued),0.8999999761581421,dormant,0.5575,0.4425
AB_GelatinousSuperorganism,PoisonRat,poison rat,Advanced Biomes (Continued),0.15000000596046448,ours,0.5108,0.4892
AB_GelatinousSuperorganism,Porcupine,porcupine,Odyssey,0.3499999940395355,dormant,0.7711,0.2289
AB_GelatinousSuperorganism,Porg,porg,Star Wars Animal Collection (Continued),0.18000000715255737,ours,0.4584,0.5416
AB_GelatinousSuperorganism,PrairieDog,prairie dog,Odyssey,0.20000000298023224,dormant,0.6046,0.3954
AB_GelatinousSuperorganism,Procoptodon,procoptodon,Megafauna,3,dormant,0.5411,0.4589
AB_GelatinousSuperorganism,Prowler,prowler,Horrors (Continued),0.6000000238418579,dormant,0.7194,0.2806
AB_GelatinousSuperorganism,Pufferpig,Pufferpig,Star Wars Animal Collection (Continued),0.5,foreign,0.4217,0.5783
AB_GelatinousSuperorganism,Pulmonoscorpius,pulmonoscorpius,Megafauna,1.100000023841858,ours,0.7656,0.2344
AB_GelatinousSuperorganism,Purussaurus,purussaurus,Megafauna,10,dormant,0.7631,0.2369
AB_GelatinousSuperorganism,Qormot,qormot,Star Wars Animal Collection (Continued),1,ours,0.3912,0.6088
AB_GelatinousSuperorganism,Quail,quail,Odyssey,0.25,ours,0.7518,0.2482
AB_GelatinousSuperorganism,Quinkana,quinkana,Megafauna,3.5,dormant,0.6963,0.3037
AB_GelatinousSuperorganism,RG_Hemolope,hemolope,ReGrowth 2,2,dormant,0.5565,0.4435
AB_GelatinousSuperorganism,RG_KiwiBird,kiwi,ReGrowth 2,0.15000000596046448,dormant,0.8529,0.1471
AB_GelatinousSuperorganism,RG_Neutrolope,neutrolope,ReGrowth 2,2,dormant,0.4976,0.5024
AB_GelatinousSuperorganism,RG_Rabbit,rabbit,ReGrowth 2,0.20000000298023224,dormant,0.4359,0.5641
AB_GelatinousSuperorganism,RG_Rimclaw,rimclaw,ReGrowth 2,1,ours,0.8457,0.1543
AB_GelatinousSuperorganism,RG_WoollyStegosaurus,woolly stegosaurus,ReGrowth 2,4,dormant,0.6907,0.3093
AB_GelatinousSuperorganism,Rabbuck,rabbuck,Beasts of the Rim (Continued),0.8999999761581421,foreign,0.5842,0.4158
AB_GelatinousSuperorganism,Raccoon,raccoon,Core,0.4000000059604645,ours,0.5495,0.4505
AB_GelatinousSuperorganism,Rancor,Rancor,Star Wars Animal Collection (Continued),6,ours,0.6306,0.3694
AB_GelatinousSuperorganism,Rat,brown rat,Core,0.20000000298023224,ours,0.5108,0.4892
AB_GelatinousSuperorganism,Raxshir,raxshir,Star Wars Animal Collection (Continued),3.5,ours,0.4909,0.5091
AB_GelatinousSuperorganism,Reek,reek,Star Wars Animal Collection (Continued),3,ours,0.6825,0.3175
AB_GelatinousSuperorganism,Revenant,revenant,Anomaly,1,dormant,0.7185,0.2815
AB_GelatinousSuperorganism,Rhinoceros,rhinoceros,Core,3,ours,0.6406,0.3594
AB_GelatinousSuperorganism,Rikknit,rikknit,Star Wars Animal Collection (Continued),0.30000001192092896,foreign,0.7898,0.2102
AB_GelatinousSuperorganism,Roggwart,roggwart,Star Wars Animal Collection (Continued),5,ours,0.7653,0.2347
AB_GelatinousSuperorganism,Ronto,ronto,Star Wars Animal Collection (Continued),6,ours,0.7591,0.2409
AB_GelatinousSuperorganism,Runyip,runyip,Star Wars Animal Collection (Continued),1.5,ours,0.6963,0.3037
AB_GelatinousSuperorganism,Rycrit,rycrit,Star Wars Animal Collection (Continued),0.8500000238418579,ours,0.3649,0.6351
AB_GelatinousSuperorganism,SWPotF_RaceDef_ysalamir,ysalamir,Star Wars KotOR Resources and Materials,0.4000000059604645,dormant,0.5689,0.4311
AB_GelatinousSuperorganism,SW_Electricfish,Electricfish,Insectoids 2 - Isopoda geneline,1,dormant,0.6694,0.3306
AB_GelatinousSuperorganism,SW_Electricgryllotalpa,Electricgryllotalpa,Insectoids 2 - Isopoda geneline,1.5,dormant,0.6326,0.3674
AB_GelatinousSuperorganism,SW_Electrictick,Electrictick,Insectoids 2 - Isopoda geneline,0.25,dormant,0.7262,0.2738
AB_GelatinousSuperorganism,SW_Emperorisopod,Emperorisopod,Insectoids 2 - Isopoda geneline,5,dormant,0.6909,0.3091
AB_GelatinousSuperorganism,SW_Grenadierworm,Grenadierworm,Insectoids 2 - Isopoda geneline,2.5,dormant,0.6861,0.3139
AB_GelatinousSuperorganism,SW_Juggernautbeetles,Juggernautbeetles,Insectoids 2 - Isopoda geneline,3,dormant,0.623,0.377
AB_GelatinousSuperorganism,Scavrat,Scavrats,Star Wars Animal Collection (Continued),0.5,ours,0.5665,0.4335
AB_GelatinousSuperorganism,Scurrier,scurrier,Star Wars Animal Collection (Continued),0.20000000298023224,ours,0.6598,0.3402
AB_GelatinousSuperorganism,Scuttlebug,Space Worm,Space Worms (Continued),0.20000000298023224,dormant,0.8125,0.1875
AB_GelatinousSuperorganism,SeaLion,sea lion,Odyssey,1.2000000476837158,dormant,0.8556,0.1444
AB_GelatinousSuperorganism,SeaTurtle,sea turtle,Odyssey,0.5,dormant,0.7225,0.2775
AB_GelatinousSuperorganism,Seal,seal,Odyssey,0.800000011920929,dormant,0.4552,0.5448
AB_GelatinousSuperorganism,Shaak,shaak,Star Wars Animal Collection (Continued),2,ours,0.5152,0.4848
AB_GelatinousSuperorganism,Sheep,sheep,Core,0.75,dormant,0.5098,0.4902
AB_GelatinousSuperorganism,Shiro,shiro,Star Wars Animal Collection (Continued),0.5,ours,0.6513,0.3487
AB_GelatinousSuperorganism,ShiroTrap,shiro-trap,Star Wars Animal Collection (Continued),0.75,ours,0.782,0.218
AB_GelatinousSuperorganism,ShortfacedBear,Short-faced bear,Megafauna,4.5,dormant,0.7413,0.2587
AB_GelatinousSuperorganism,Shyrack,shyrack,Star Wars Animal Collection (Continued),0.75,ours,0.8968,0.1032
AB_GelatinousSuperorganism,Sightstealer,sightstealer,Anomaly,0.800000011920929,dormant,0.7931,0.2069
AB_GelatinousSuperorganism,Silooth,silooth,Star Wars Animal Collection (Continued),3,ours,0.5894,0.4106
AB_GelatinousSuperorganism,Sivatherium,sivatherium ,Megafauna,8,ours,0.531,0.469
AB_GelatinousSuperorganism,Skalder,skalder,Star Wars Animal Collection (Continued),4,ours,0.7035,0.2965
AB_GelatinousSuperorganism,Sketto,sketto,Star Wars Animal Collection (Continued),0.4000000059604645,ours,0.6401,0.3599
AB_GelatinousSuperorganism,Smilodon,smilodon,Megafauna,2.5,dormant,0.6569,0.3431
AB_GelatinousSuperorganism,Snoruuk,snoruuk,Star Wars Animal Collection (Continued),0.5,ours,0.482,0.518
AB_GelatinousSuperorganism,Snowhare,snowhare,Core,0.20000000298023224,ours,0.49,0.51
AB_GelatinousSuperorganism,Sparrow,sparrow,Odyssey,0.11999999731779099,dormant,0.8398,0.1602
AB_GelatinousSuperorganism,Spelopede,spelopede,Core,0.800000011920929,ours,0.6247,0.3753
AB_GelatinousSuperorganism,Squall,squall,Star Wars Animal Collection (Continued),0.30000001192092896,ours,0.4078,0.5922
AB_GelatinousSuperorganism,Squirrel,squirrel,Core,0.20000000298023224,ours,0.5131,0.4869
AB_GelatinousSuperorganism,Stintaril,stintaril,Star Wars Animal Collection (Continued),0.5,foreign,0.4461,0.5539
AB_GelatinousSuperorganism,StoneCrab,stone crab,Odyssey,0.30000001192092896,dormant,0.5353,0.4647
AB_GelatinousSuperorganism,Strill,strill,Star Wars Animal Collection (Continued),1,ours,0.6851,0.3149
AB_GelatinousSuperorganism,Swan,swan,Odyssey,0.6000000238418579,dormant,0.4095,0.5905
AB_GelatinousSuperorganism,TYR_HotfootRat,hotfoot rat,Little Critters,0.20000000298023224,ours,0.6301,0.3699
AB_GelatinousSuperorganism,TYR_KangarooRat,kangaroo rat,Little Critters,0.20000000298023224,dormant,0.6301,0.3699
AB_GelatinousSuperorganism,TYR_Lemming,lemming,Little Critters,0.20000000298023224,ours,0.4961,0.5039
AB_GelatinousSuperorganism,TYR_Mouse,mouse,Little Critters,0.20000000298023224,dormant,0.5585,0.4415
AB_GelatinousSuperorganism,TYR_MousePoison,poison mouse,Little Critters,0.20000000298023224,ours,0.5585,0.4415
AB_GelatinousSuperorganism,Tach,tach,Star Wars Animal Collection (Continued),0.5,ours,0.7555,0.2445
AB_GelatinousSuperorganism,Taozin,taozin,Star Wars Animal Collection (Continued),6,ours,0.565,0.435
AB_GelatinousSuperorganism,Tauntaun,tauntaun,Star Wars Animal Collection (Continued),1,foreign,0.4989,0.5011
AB_GelatinousSuperorganism,TeeMuss,tee muss,Star Wars Animal Collection (Continued),2.0999999046325684,ours,0.5283,0.4717
AB_GelatinousSuperorganism,Terrorworm,terrorworm,Horrors (Continued),0.6000000238418579,foreign,0.7535,0.2465
AB_GelatinousSuperorganism,TetnissCrab,tet'niss crab,Star Wars Animal Collection (Continued),0.5,foreign,0.6492,0.3508
AB_GelatinousSuperorganism,Thranta,thranta,Star Wars Animal Collection (Continued),4,ours,0.5814,0.4186
AB_GelatinousSuperorganism,ThrumbaToad,Thrumba toad,GRiNDTerra Biomes,3,foreign,0.6515,0.3485
AB_GelatinousSuperorganism,Thrumbo,thrumbo,Core,4,dormant,0.4537,0.5463
AB_GelatinousSuperorganism,Tibidee,tibidee,Star Wars Animal Collection (Continued),12,ours,0.4459,0.5541
AB_GelatinousSuperorganism,Tiger,tiger,Odyssey,1.399999976158142,dormant,0.7402,0.2598
AB_GelatinousSuperorganism,Titan,titan,Titans,5,ours,0.501,0.499
AB_GelatinousSuperorganism,Titanis,titanis,Megafauna,3,ours,0.6365,0.3635
AB_GelatinousSuperorganism,Titanoboa,titanoboa,Megafauna,12,dormant,0.5092,0.4908
AB_GelatinousSuperorganism,Tooke,tooke,Star Wars Animal Collection (Continued),0.10000000149011612,ours,0.5637,0.4363
AB_GelatinousSuperorganism,Toraton,toraton,Beasts of the Rim (Continued),3,ours,0.9013,0.0987
AB_GelatinousSuperorganism,Tortoise,tortoise,Core,0.5,dormant,0.8778,0.1222
AB_GelatinousSuperorganism,Torton,torton,Star Wars Animal Collection (Continued),6,ours,0.6516,0.3484
AB_GelatinousSuperorganism,Toughspike,toughspike,Anomaly,1,dormant,0.7176,0.2824
AB_GelatinousSuperorganism,Toxalope,toxalope,Biotech,1.399999976158142,dormant,0.7469,0.2531
AB_GelatinousSuperorganism,Trispike,trispike,Anomaly,1,dormant,0.5869,0.4131
AB_GelatinousSuperorganism,Tukata,tuk'ata,Star Wars Animal Collection (Continued),4,ours,0.8537,0.1463
AB_GelatinousSuperorganism,Turkey,turkey,Core,0.6000000238418579,ours,0.8113,0.1887
AB_GelatinousSuperorganism,TuskCat,tusk cat,Star Wars Animal Collection (Continued),3,ours,0.4356,0.5644
AB_GelatinousSuperorganism,Uintatherium,uintatherium,Megafauna,4.5,ours,0.578,0.422
AB_GelatinousSuperorganism,Urusai,urusai,Star Wars Animal Collection (Continued),0.75,ours,0.741,0.259
