biome,animal,sources,direction,commonality,mod,file
TropicalRainforest,JRWTenontosaurus,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Tenontosaurus.xml
TropicalRainforest,JRWTermitotron,1,animal.wildBiomes,0.05,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Termitotron.xml
TropicalRainforest,JRWTherizinosaurus,1,animal.wildBiomes,0.08,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Therizinosaurus.xml
TropicalRainforest,JRWTitanoboa,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Titanoboa.xml
TropicalRainforest,JRWTorosaurus,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Torosaurus.xml
TropicalRainforest,JRWTriceratops,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Triceratops.xml
TropicalRainforest,JRWTroodon,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Troodon.xml
TropicalRainforest,JRWTupandactylus,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Tupandactylus.xml
TropicalRainforest,JRWTyrannosaurus,1,animal.wildBiomes,0.08,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Tyrannosaurus.xml
TropicalRainforest,JRWUdanoceratops,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Udanoceratops.xml
TropicalRainforest,JRWValdosaurus,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Valdosaurus.xml
TropicalRainforest,JRWVelociraptor,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Velociraptor.xml
TropicalRainforest,JRWWonambi,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Wonambi.xml
TropicalRainforest,JRWYangchuanosaurus,1,animal.wildBiomes,0.08,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Yangchuanosaurus.xml
TropicalRainforest,JRWYi,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Yi.xml
TropicalRainforest,JRWYurlunggur,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Yurlunggur.xml
TropicalRainforest,JRWZalmoxes,1,animal.wildBiomes,0.075,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Zalmoxes.xml
TropicalRainforest,JRWZephyrosaurus,1,animal.wildBiomes,0.1,Jurassic Rimworld - Dinosaurs Only (Continued),1.6\Defs\ThingDef_Races\Race_Zephyrosaurus.xml
TropicalRainforest,Jakobeast,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Jamel,1,animal.wildBiomes,0.6,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Jerbal,1,animal.wildBiomes,0.,Beasts of the Rim (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_Jerbal.xml
TropicalRainforest,Jimvu,1,animal.wildBiomes,0.2,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Josephoartigasia,1,animal.wildBiomes,0.007,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.4-.xml
TropicalRainforest,JungleRancor,1,animal.wildBiomes,0.001,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Kaadu,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Katarn,1,animal.wildBiomes,0.08,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,KellDragon,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Kinrath,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Klorslug,1,animal.wildBiomes,0.2,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,KowakianMonkeyLizard,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,KraytDragon,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Kreetle,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Krykna,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,KwazelMaw,1,animal.wildBiomes,0.2,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Kwi,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Kybuck,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,LavaFlea,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Leaftail,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Leprechaun,1,animal.wildBiomes,0.025,Mythological Creatures!,Defs\AnimalDefs\Leprechaun.xml
TropicalRainforest,Ling_Cockroach,1,animal.wildBiomes,0.008,Rim cockroach,1.6\Defs\Normal.xml
TropicalRainforest,LongtailGorg,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,LothWolf,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Lothcat,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Lylek,1,animal.wildBiomes,0.04,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,MA_Furpotamus,1,animal.wildBiomes,0.04,Mythic Ages: Megafauna Bestiary,1.6\Defs\ThingDefs_Races\Animal_Furpotamus.xml
TropicalRainforest,MA_Harpeagle,1,animal.wildBiomes,0.08,Mythic Ages: Megafauna Bestiary,1.6\Defs\ThingDefs_Races\Animal_Harpeagle.xml
TropicalRainforest,MA_Raptorkhan,1,animal.wildBiomes,0.08,Mythic Ages: Megafauna Bestiary,1.6\Defs\ThingDefs_Races\Animal_Raptorkhan.xml
TropicalRainforest,MA_Sivatherium,1,animal.wildBiomes,0.05,Mythic Ages: Megafauna Bestiary,1.6\Defs\ThingDefs_Races\Animal_Sivatherium.xml
TropicalRainforest,Maalraas,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Macaw,1,biome.wildAnimals,0.25,Core,Defs\BiomeDefs\Biomes_Warm.xml
TropicalRainforest,Macrauchenia,1,animal.wildBiomes,0.005,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.2-v1.3.1.xml
TropicalRainforest,Mandrill,1,animal.wildBiomes,0.5,Beasts of the Rim (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_Mandrill.xml
TropicalRainforest,MandrillMan,1,animal.wildBiomes,0.1,Beasts of the Rim (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_MandrillMan.xml
TropicalRainforest,Manka,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,MarshHaunt,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Massiff,1,animal.wildBiomes,0.1,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,MastiffPhalone,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Mastmot,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Mawvorr,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Meganeura,1,animal.wildBiomes,0.03,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.4-.xml
TropicalRainforest,Monkey,1,biome.wildAnimals,1,Core,Defs\BiomeDefs\Biomes_Warm.xml
TropicalRainforest,Mott,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Mudhorn,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Mynock,1,animal.wildBiomes,0.1,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Narglatch,1,animal.wildBiomes,0.04,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Neanderthal,1,animal.wildBiomes,0.1,Beasts of the Rim (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_Neanderthal.xml
TropicalRainforest,Neebray,1,animal.wildBiomes,0.1,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Nerf,1,animal.wildBiomes,0.03,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Nexu,1,animal.wildBiomes,0.08,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Nuna,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Ollopom,1,animal.wildBiomes,0.2,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Orray,1,animal.wildBiomes,0.04,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,PaintedSpat,1,animal.wildBiomes,0.08,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Panda,1,biome.wildAnimals,0.05,Core,Defs\BiomeDefs\Biomes_Warm.xml
TropicalRainforest,Panther,1,biome.wildAnimals,0.15,Core,Defs\BiomeDefs\Biomes_Warm.xml
TropicalRainforest,Paraceratherium,1,animal.wildBiomes,0.004,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.0-v1.1.xml
TropicalRainforest,Peacock,1,biome.wildAnimals,0.5,Core,Defs\BiomeDefs\Biomes_Warm.xml
TropicalRainforest,PekoPeko,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Pikobis,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Platybelodon,1,animal.wildBiomes,0.003,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.4-.xml
TropicalRainforest,Porg,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Pufferpig,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Purussaurus,1,animal.wildBiomes,0.005,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.4-.xml
TropicalRainforest,Qormot,1,animal.wildBiomes,0.6,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,RG_KiwiBird,1,animal.wildBiomes,0.35,ReGrowth 2,1.6\Defs\ThingDefs_Races\Races_Tropical.xml
TropicalRainforest,RG_Neutrolope,1,animal.wildBiomes,0.01,ReGrowth 2,1.6\Defs\ThingDefs_Races\Races_Animal_Special.xml
TropicalRainforest,Rancor,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Rat,1,biome.wildAnimals,1,Core,Defs\BiomeDefs\Biomes_Warm.xml
TropicalRainforest,Raxshir,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Reek,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Rhinoceros,1,biome.wildAnimals,0.5,Core,Defs\BiomeDefs\Biomes_Warm.xml
TropicalRainforest,Rikknit,1,animal.wildBiomes,0.1,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Roggwart,1,animal.wildBiomes,0.1,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Ronto,1,animal.wildBiomes,0.2,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Runyip,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Scavrat,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Scurrier,1,animal.wildBiomes,0.2,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Shaak,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Shiro,1,animal.wildBiomes,0.6,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,ShiroTrap,1,animal.wildBiomes,0.6,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Shyrack,1,animal.wildBiomes,0.08,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Silooth,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Skalder,1,animal.wildBiomes,0.03,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Skeleton,1,animal.wildBiomes,0.025,Mythological Creatures!,Defs\AnimalDefs\Skeleton.xml
TropicalRainforest,Sketto,1,animal.wildBiomes,0.08,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Slime,1,animal.wildBiomes,0.7,Mythological Creatures!,Defs\AnimalDefs\Slime.xml
TropicalRainforest,Snoruuk,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Stintaril,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Strill,1,animal.wildBiomes,0.1,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,TYR_Mouse,1,animal.wildBiomes,1.0,Little Critters,1.6\Defs\ThingDefs_Races\Mouse.xml
TropicalRainforest,TYR_MousePoison,1,animal.wildBiomes,0.1,Little Critters,1.6\Defs\ThingDefs_Races\MousePoison.xml
TropicalRainforest,Tach,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Taozin,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Tauntaun,1,animal.wildBiomes,0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,TeeMuss,1,animal.wildBiomes,0.08,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,TetnissCrab,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Thranta,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Tibidee,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Tiger,1,biome.wildAnimals,0.05,Core,Defs\BiomeDefs\Biomes_Warm.xml
TropicalRainforest,Titan,1,animal.wildBiomes,1.5,Titans,Defs\ThingDefs_Races\Races_Animal_Titan.xml
TropicalRainforest,Titanis,1,animal.wildBiomes,0.01,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.0-v1.1.xml
TropicalRainforest,Titanoboa,1,animal.wildBiomes,0.007,Megafauna,1.6\Defs\ThingDefs_Races\Races_Animal_Megafauna_v1.0-v1.1.xml
TropicalRainforest,Tooke,1,animal.wildBiomes,0.1,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Toraton,1,animal.wildBiomes,0.1,Beasts of the Rim (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_Toraton.xml
TropicalRainforest,Tortoise,1,biome.wildAnimals,0.5,Core,Defs\BiomeDefs\Biomes_Warm.xml
TropicalRainforest,Torton,1,animal.wildBiomes,0.2,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Troll,1,animal.wildBiomes,0.025,Mythological Creatures!,Defs\AnimalDefs\Troll.xml
TropicalRainforest,Tukata,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,TuskCat,1,animal.wildBiomes,0.1,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Urusai,1,animal.wildBiomes,0.2,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Uvak,1,animal.wildBiomes,0.2,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Vapaad,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Varactyl,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Veermok,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Voorpak,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Vornskyr,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Vulptex,1,animal.wildBiomes,0.01,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Wampa,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,WarWyrm,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Warbird,1,animal.wildBiomes,0.0,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Whisperbird,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,WhiteViper,1,animal.wildBiomes,0.05,Giant Snake (Continued),1.6\Defs\Races_WhiteViper.xml
TropicalRainforest,WildBoar,1,biome.wildAnimals,0.5,Core,Defs\BiomeDefs\Biomes_Warm.xml
TropicalRainforest,WompRat,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Woolamander,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Worrt,1,animal.wildBiomes,0.4,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Wraid,1,animal.wildBiomes,0.08,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Wyyyschokk,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Yippa,1,animal.wildBiomes,0.5,Beasts of the Rim (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_Yippa.xml
TropicalRainforest,Yobshrimp,1,animal.wildBiomes,0.2,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Zakkeg,1,animal.wildBiomes,0.8,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalRainforest,Zarander,1,animal.wildBiomes,0.5,Beasts of the Rim (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_Zarander.xml
TropicalRainforest,Zeer,1,animal.wildBiomes,0.6,Star Wars Animal Collection (Continued),1.6\Defs\ThingDefs_Races\Races_Animal_SW.xml
TropicalSwamp,AA_AcanthamoebaGiganteaSmall,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_AcanthamoebaGigantea.xml
TropicalSwamp,AA_Aerofleet,1,animal.wildBiomes,0.3,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Aerofleet.xml
TropicalSwamp,AA_AngelMoth,1,animal.wildBiomes,0.04,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_AngelMoth.xml
TropicalSwamp,AA_AngelMothLarva,1,animal.wildBiomes,0.04,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_AngelMoth.xml
TropicalSwamp,AA_AnimaColossus,1,animal.wildBiomes,0.007,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_AnimaColossus.xml
TropicalSwamp,AA_AnimusVox,1,animal.wildBiomes,0.02,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_AnimusVox.xml
TropicalSwamp,AA_AuroraSylph,1,animal.wildBiomes,0.04,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_AuroraSylph.xml
TropicalSwamp,AA_BedBug,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_BedBug.xml
TropicalSwamp,AA_BloodShrimp,1,animal.wildBiomes,0.01,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_BloodShrimp.xml
TropicalSwamp,AA_BoulderMit,1,animal.wildBiomes,0.05,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_BoulderMit.xml
TropicalSwamp,AA_Bumbledrone,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Bumbledrone.xml
TropicalSwamp,AA_BumbledroneHierophant,1,animal.wildBiomes,0.02,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_Bumbledrone.xml
TropicalSwamp,AA_ChameleonYak,1,animal.wildBiomes,0.07,Alpha Animals,1.6\Defs\ThingDefs_Races\Races_ChameleonYak.xml
