defName,modName,label,capacities,power,cooldownTime,dps,armorPenetration,linkedBodyPartsGroup,chanceFactor
BMT_BiliousVarog,Biomes! Polluted Lands,,Bite,10,2,5.0,,Teeth,0.7
BMT_BiliousVarog,Biomes! Polluted Lands,head,Blunt,5,2,2.5,,HeadAttackTool,0.2
BMT_BloodletterPetrel,Biomes! Polluted Lands,claws,Scratch,4,3,1.33,,Feet,0.2
BMT_BloodletterPetrel,Biomes! Polluted Lands,beak,Bite,7,1.5,4.67,,Beak,
BMT_BloodletterPetrel,Biomes! Polluted Lands,head,Blunt,2,1.8,1.11,,HeadAttackTool,0.2
BMT_BunkerBug,Biomes! Polluted Lands,claw,Cut,30,2,15.0,,HeadClaw,
BMT_BunkerBug,Biomes! Polluted Lands,head,Blunt,25,4,6.25,,HeadAttackTool,
BMT_CarrionVulture,Biomes! Polluted Lands,claws,Scratch,6,3,2.0,,Feet,0.2
BMT_CarrionVulture,Biomes! Polluted Lands,beak,Bite,9,1.5,6.0,,Beak,
BMT_CarrionVulture,Biomes! Polluted Lands,head,Blunt,4,1.8,2.22,,HeadAttackTool,0.2
BMT_FamineLocust,Biomes! Polluted Lands,,Bite,3.4,2,1.7,,Mouth,
BMT_FamineLocust,Biomes! Polluted Lands,head,Blunt,1.5,2,0.75,,HeadAttackTool,0.2
BMT_FenridStoat,Biomes! Polluted Lands,left claw,Scratch,13,1.5,8.67,,FrontLeftPaw,
BMT_FenridStoat,Biomes! Polluted Lands,right claw,Scratch,13,1.5,8.67,,FrontRightPaw,
BMT_FenridStoat,Biomes! Polluted Lands,razorfangs,Bite,15,2,7.5,,Teeth,0.9
BMT_FenridStoat,Biomes! Polluted Lands,head,Blunt,5,2,2.5,,HeadAttackTool,0.2
BMT_Polluwog,Biomes! Polluted Lands,teeth,Bite,1,2,0.5,,Mouth,0.8
BMT_Polluwog,Biomes! Polluted Lands,head,Blunt,1,2,0.5,,HeadAttackTool,0.1
BMT_GastroToad,Biomes! Polluted Lands,left claw,Scratch,2,2,1.0,,FrontLeftPaw,
BMT_GastroToad,Biomes! Polluted Lands,right claw,Scratch,2,2,1.0,,FrontRightPaw,
BMT_GastroToad,Biomes! Polluted Lands,,Bite,3,2,1.5,,Teeth,0.7
BMT_GastroToad,Biomes! Polluted Lands,head,Blunt,1,2,0.5,,HeadAttackTool,0.2
BMT_Glowtail,Biomes! Polluted Lands,left claw,Scratch,2,2,1.0,,FrontLeftClaws,
BMT_Glowtail,Biomes! Polluted Lands,right claw,Scratch,2,2,1.0,,FrontRightClaws,
BMT_Glowtail,Biomes! Polluted Lands,,Bite,3,2.6,1.15,,Teeth,0.7
BMT_Glowtail,Biomes! Polluted Lands,head,Blunt,2,2,1.0,,HeadAttackTool,0.2
BMT_LyncusSeal,Biomes! Polluted Lands,teeth,Bite,12,2.2,5.45,,Teeth,0.6
BMT_LyncusSeal,Biomes! Polluted Lands,head,Blunt,9,2,4.5,,HeadAttackTool,0.3
BMT_Maligoat,Biomes! Polluted Lands,,Bite,7.3,2,3.65,,Teeth,0.7
BMT_Maligoat,Biomes! Polluted Lands,head,Blunt,6,2,3.0,,HeadAttackTool,0.2
BMT_Creature_Mantrap,Biomes! Polluted Lands,left maw,,5,2,2.5,,BMT_FrontLeftScythe,
BMT_Creature_Mantrap,Biomes! Polluted Lands,right maw,,5,2,2.5,,BMT_FrontRightScythe,
BMT_Megakrill,Biomes! Polluted Lands,,Bite,1,2,0.5,,Mouth,
BMT_Megakrill,Biomes! Polluted Lands,head,Blunt,1,2,0.5,,HeadAttackTool,0.2
BMT_MegaphoridLarva,Biomes! Polluted Lands,proboscis,,4,2,2.0,,Mouth,
BMT_MegaphoridLarva,Biomes! Polluted Lands,head,Blunt,5,2,2.5,,HeadAttackTool,0.1
BMT_Megaphorid,Biomes! Polluted Lands,stinger,Scratch,1,1,1.0,,BMT_StingerGroup,
BMT_Megaroach,Biomes! Polluted Lands,,Bite,3.4,2,1.7,,Mouth,
BMT_Megaroach,Biomes! Polluted Lands,head,Blunt,1.5,2,0.75,,HeadAttackTool,0.2
BMT_MucklurkerCatfish,Biomes! Polluted Lands,teeth,,8,2,4.0,,Teeth,1.0
BMT_MucklurkerCatfish,Biomes! Polluted Lands,head,Blunt,7,2,3.5,,HeadAttackTool,0.1
BMT_MutagenicNorphea,Biomes! Polluted Lands,mandibles,Bite,5,2,2.5,,Mouth,
BMT_MutagenicNorphea,Biomes! Polluted Lands,head,Blunt,4,2,2.0,,HeadAttackTool,0.1
BMT_MutatingTumorfishSpawn,Biomes! Polluted Lands,teeth,,5,2,2.5,,Teeth,1.0
BMT_MutatingTumorfishSpawn,Biomes! Polluted Lands,head,Blunt,4,2,2.0,,HeadAttackTool,0.1
BMT_MutatingTumorfishFry,Biomes! Polluted Lands,teeth,,5,2,2.5,,Teeth,1.0
BMT_MutatingTumorfishFry,Biomes! Polluted Lands,head,Blunt,4,2,2.0,,HeadAttackTool,0.1
BMT_MutatingTumorfishAdult,Biomes! Polluted Lands,teeth,,12,2,6.0,,Teeth,1.0
BMT_MutatingTumorfishAdult,Biomes! Polluted Lands,head,Blunt,10,2,5.0,,HeadAttackTool,0.1
BMT_PustuleHornet,Biomes! Polluted Lands,,Bite,3.4,3,1.13,,Mouth,
BMT_PustuleHornet,Biomes! Polluted Lands,head,Blunt,1.5,3.5,0.43,,HeadAttackTool,0.2
BMT_PustuleHornet,Biomes! Polluted Lands,stinger,Scratch,2,2,1.0,,BMT_StingerGroup,
BMT_PustuleHornetSpawned,Biomes! Polluted Lands,,Bite,3.4,3,1.13,,Mouth,
BMT_PustuleHornetSpawned,Biomes! Polluted Lands,head,Blunt,1.5,3.5,0.43,,HeadAttackTool,0.2
BMT_PustuleHornetSpawned,Biomes! Polluted Lands,stinger,Scratch,2,2,1.0,,BMT_StingerGroup,
BMT_ColonyPustuleHornet,Biomes! Polluted Lands,,Bite,3.4,3,1.13,,Mouth,
BMT_ColonyPustuleHornet,Biomes! Polluted Lands,head,Blunt,1.5,3.5,0.43,,HeadAttackTool,0.2
BMT_ColonyPustuleHornet,Biomes! Polluted Lands,stinger,Scratch,2,2,1.0,,BMT_StingerGroup,
BMT_PustuleHornetQueen,Biomes! Polluted Lands,,Bite,4.4,2,2.2,,Mouth,
BMT_PustuleHornetQueen,Biomes! Polluted Lands,head,Blunt,3.5,2,1.75,,HeadAttackTool,0.2
BMT_PustuleHornetQueen,Biomes! Polluted Lands,stinger,Scratch,2,2,1.0,,BMT_StingerGroup,
BMT_ColonyPustuleHornetQueen,Biomes! Polluted Lands,,Bite,4.4,2,2.2,,Mouth,
BMT_ColonyPustuleHornetQueen,Biomes! Polluted Lands,head,Blunt,3.5,2,1.75,,HeadAttackTool,0.2
BMT_ColonyPustuleHornetQueen,Biomes! Polluted Lands,stinger,Scratch,2,2,1.0,,BMT_StingerGroup,
BMT_Sacapillar,Biomes! Polluted Lands,mandibles,,4,2,2.0,,Mouth,
BMT_Sacapillar,Biomes! Polluted Lands,head,Blunt,3.5,2,1.75,,HeadAttackTool,0.1
BMT_Screecher,Biomes! Polluted Lands,claws,Scratch,4,3,1.33,,Feet,0.2
BMT_Screecher,Biomes! Polluted Lands,beak,Bite,11,1.5,7.33,,Beak,
BMT_Screecher,Biomes! Polluted Lands,head,Blunt,2,2,1.0,,HeadAttackTool,0.2
BMT_SludgeCrawler,Biomes! Polluted Lands,head,Blunt,7,2.5,2.8,,HeadAttackTool,
BMT_SmogMothLarvae,Biomes! Polluted Lands,proboscis,,4,2,2.0,,Mouth,
BMT_SmogMothLarvae,Biomes! Polluted Lands,head,Blunt,3.5,2,1.75,,HeadAttackTool,0.1
BMT_SmogPupa,Biomes! Polluted Lands,Twitching,Blunt,0,10000,,,HeadAttackTool,
BMT_SmogMoth,Biomes! Polluted Lands,proboscis,,10,2,5.0,,Mouth,
BMT_SmogMoth,Biomes! Polluted Lands,wing,,8,2,4.0,,HeadAttackTool,
BMT_SmogMoth,Biomes! Polluted Lands,head,Blunt,8,3,2.67,,HeadAttackTool,
BMT_Swarmcaller,Biomes! Polluted Lands,,Bite,3.4,2,1.7,,Mouth,
BMT_Swarmcaller,Biomes! Polluted Lands,head,Blunt,1.5,2,0.75,,HeadAttackTool,0.2
BMT_TaintedTurtle,Biomes! Polluted Lands,beak,Bite,8,2.6,3.08,,TurtleBeakAttackTool,
BMT_TaintedTurtle,Biomes! Polluted Lands,head,Blunt,3,2.6,1.15,,HeadAttackTool,0.2
BMT_ToxSheep,Biomes! Polluted Lands,head,Blunt,12,2.8,4.29,,HeadAttackTool,
BMT_ToxSheep,Biomes! Polluted Lands,left hoof,Blunt;Poke,5,2,2.5,,FrontLeftLeg,
BMT_ToxSheep,Biomes! Polluted Lands,right hoof,Blunt;Poke,5,2,2.5,,FrontRightLeg,
BMT_ToxSheep,Biomes! Polluted Lands,,Bite,12,2,6.0,,Teeth,0.7
BMT_TripleSnapper,Biomes! Polluted Lands,,Bite,15,0.9,16.67,,TurtleBeakAttackTool,0.9
BMT_TripleSnapper,Biomes! Polluted Lands,head,Blunt,5,2,2.5,,HeadAttackTool,0.2
BMT_Varmot,Biomes! Polluted Lands,,Bite,3.4,2,1.7,,Teeth,
BMT_Varmot,Biomes! Polluted Lands,head,Blunt,1.5,2,0.75,,HeadAttackTool,0.2
BMT_WasteHound,Biomes! Polluted Lands,left claw,Scratch,13,1.5,8.67,,FrontLeftPaw,
BMT_WasteHound,Biomes! Polluted Lands,right claw,Scratch,13,1.5,8.67,,FrontRightPaw,
BMT_WasteHound,Biomes! Polluted Lands,razorfangs,Bite,15,2,7.5,,Teeth,0.9
BMT_WasteHound,Biomes! Polluted Lands,head,Blunt,5,2,2.5,,HeadAttackTool,0.2
RG_Owlbeast,ReGrowth: Boiling,left claw,Scratch,17,2,8.5,,FrontLeftPaw,
RG_Owlbeast,ReGrowth: Boiling,right claw,Scratch,17,2,8.5,,FrontRightPaw,
RG_Owlbeast,ReGrowth: Boiling,beak,Bite,23.6,2.6,9.08,,Teeth,0.5
RG_Owlbeast,ReGrowth: Boiling,head,Blunt,11,2,5.5,,HeadAttackTool,0.2
GR_ArchotechCentipede,Vanilla Genetics Expanded,head,Blunt,200,0.2,1000.0,,HeadAttackTool,0.2
GR_Chickenbear,Vanilla Genetics Expanded,claws,Scratch,4,1.65,2.42,,Feet,
GR_Chickenbear,Vanilla Genetics Expanded,,Bite,7,1.65,4.24,,Teeth,
GR_Chickenbear,Vanilla Genetics Expanded,head,Blunt,1,1.65,0.61,,HeadAttackTool,0.2
GR_Chickenlope,Vanilla Genetics Expanded,claws,Scratch,2,1.65,1.21,,Feet,
GR_Chickenlope,Vanilla Genetics Expanded,,Bite,3,1.65,1.82,,Beak,
GR_Chickenlope,Vanilla Genetics Expanded,head,Blunt,1,1.65,0.61,,HeadAttackTool,0.2
GR_Chickenffalo,Vanilla Genetics Expanded,claws,Scratch,2,1.65,1.21,,Feet,
GR_Chickenffalo,Vanilla Genetics Expanded,head,Blunt,6,1.65,3.64,,HeadAttackTool,0.2
GR_Chickenwolf,Vanilla Genetics Expanded,claws,Scratch,2,1.65,1.21,,Feet,
GR_Chickenwolf,Vanilla Genetics Expanded,,Bite,2.1,0.4,5.25,,Teeth,
GR_Chickenwolf,Vanilla Genetics Expanded,head,Blunt,1,1.65,0.61,,HeadAttackTool,0.2
GR_Chickenrabbit,Vanilla Genetics Expanded,claws,Scratch,2,1.65,1.21,,Feet,
GR_Chickenrabbit,Vanilla Genetics Expanded,,Bite,5,1.65,3.03,,Teeth,
GR_Chickenrabbit,Vanilla Genetics Expanded,head,Blunt,1,1.65,0.61,,HeadAttackTool,0.2
GR_Chickencat,Vanilla Genetics Expanded,claws,Scratch,1,1.2,0.83,,Feet,
GR_Chickencat,Vanilla Genetics Expanded,,Bite,2,0.4,5.0,,Teeth,
GR_Chickencat,Vanilla Genetics Expanded,head,Blunt,1,1.65,0.61,,HeadAttackTool,0.2
GR_Turkeyman,Vanilla Genetics Expanded,claws,Scratch,5,1.5,3.33,,Feet,
GR_Turkeyman,Vanilla Genetics Expanded,toothed beak,Bite,10,2,5.0,,Teeth,
GR_Turkeyman,Vanilla Genetics Expanded,head,Blunt,4,2,2.0,,HeadAttackTool,0.2
GR_Boomabear,Vanilla Genetics Expanded,,Bite,12,1.65,7.27,,Teeth,
GR_Boomabear,Vanilla Genetics Expanded,head,Blunt,9,1.65,5.45,,HeadAttackTool,0.2
GR_Boomachicken,Vanilla Genetics Expanded,head,Blunt,9,1.65,5.45,,HeadAttackTool,0.2
GR_Boomachicken,Vanilla Genetics Expanded,bite,Bite,9,1.65,5.45,,Beak,
GR_Boomffalo,Vanilla Genetics Expanded,head,Blunt,10,1.65,6.06,,HeadAttackTool,0.2
GR_Boomwolf,Vanilla Genetics Expanded,,Bite,15,1.5,10.0,,Teeth,
GR_Boomwolf,Vanilla Genetics Expanded,head,Blunt,9,1.5,6.0,,HeadAttackTool,0.2
GR_Boomsquirrel,Vanilla Genetics Expanded,left claw,Scratch,12,1.85,6.49,,FrontLeftPaw,
GR_Boomsquirrel,Vanilla Genetics Expanded,right claw,Scratch,12,1.85,6.49,,FrontRightPaw,
GR_Boomsquirrel,Vanilla Genetics Expanded,,Bite,8,2.0,4.0,,Teeth,
GR_Boomsquirrel,Vanilla Genetics Expanded,head,Blunt,4,1.65,2.42,,HeadAttackTool,0.2
GR_Boomcat,Vanilla Genetics Expanded,,Bite,12,1.5,8.0,,Teeth,
GR_Boomcat,Vanilla Genetics Expanded,head,Blunt,9,1.5,6.0,,HeadAttackTool,0.2
GR_Booman,Vanilla Genetics Expanded,,Bite,8,1.5,5.33,,Teeth,
GR_Booman,Vanilla Genetics Expanded,head,Blunt,9,1.5,6.0,,HeadAttackTool,0.2
GR_Wolfbear,Vanilla Genetics Expanded,left claw,GR_GoForTheHead,6,0.8,7.5,,FrontLeftPaw,
GR_Wolfbear,Vanilla Genetics Expanded,right claw,GR_GoForTheHead,6,0.8,7.5,,FrontRightPaw,
GR_Wolfbear,Vanilla Genetics Expanded,,Bite,11,2.1,5.24,,Teeth,
GR_Wolfbear,Vanilla Genetics Expanded,head,Blunt,3,1.65,1.82,,HeadAttackTool,0.2
GR_Wolfalope,Vanilla Genetics Expanded,left claw,Scratch,5,0.8,6.25,,FrontLeftPaw,
GR_Wolfalope,Vanilla Genetics Expanded,right claw,Scratch,5,0.8,6.25,,FrontRightPaw,
GR_Wolfalope,Vanilla Genetics Expanded,,Bite,5,0.8,6.25,,Teeth,
GR_Wolfalope,Vanilla Genetics Expanded,head,Blunt,3,1.65,1.82,,HeadAttackTool,0.2
GR_Wolfchicken,Vanilla Genetics Expanded,left claw,GR_BloodFrenzy,4,0.8,5.0,,FrontLeftPaw,
GR_Wolfchicken,Vanilla Genetics Expanded,right claw,GR_BloodFrenzy,4,0.8,5.0,,FrontRightPaw,
GR_Wolfchicken,Vanilla Genetics Expanded,,Bite,5,0.8,6.25,,Beak,
GR_Wolfchicken,Vanilla Genetics Expanded,head,Blunt,3,1.65,1.82,,HeadAttackTool,0.2
GR_Wolffalo,Vanilla Genetics Expanded,left claw,Scratch,2,0.8,2.5,,FrontLeftPaw,
GR_Wolffalo,Vanilla Genetics Expanded,right claw,Scratch,2,0.8,2.5,,FrontRightPaw,
GR_Wolffalo,Vanilla Genetics Expanded,head,Blunt,4,0.8,5.0,,HeadAttackTool,
GR_Wolfbeaver,Vanilla Genetics Expanded,left claw,Scratch,5,0.8,6.25,,FrontLeftPaw,
GR_Wolfbeaver,Vanilla Genetics Expanded,right claw,Scratch,5,0.8,6.25,,FrontRightPaw,
GR_Wolfbeaver,Vanilla Genetics Expanded,,Bite,8,1,8.0,,Teeth,
GR_Wolfbeaver,Vanilla Genetics Expanded,head,Blunt,3,1.65,1.82,,HeadAttackTool,0.2
GR_Wolfcat,Vanilla Genetics Expanded,left claw,GR_DoubleSlash,6,0.8,7.5,,FrontLeftPaw,
GR_Wolfcat,Vanilla Genetics Expanded,right claw,GR_DoubleSlash,6,0.8,7.5,,FrontRightPaw,
GR_Wolfcat,Vanilla Genetics Expanded,,Bite,8,0.8,10.0,,Teeth,
GR_Wolfcat,Vanilla Genetics Expanded,head,Blunt,3,1.65,1.82,,HeadAttackTool,0.2
GR_Dogman,Vanilla Genetics Expanded,left claw,Scratch,3,0.8,3.75,,FrontLeftPaw,
GR_Dogman,Vanilla Genetics Expanded,right claw,Scratch,3,0.8,3.75,,FrontRightPaw,
GR_Dogman,Vanilla Genetics Expanded,,Bite,4,0.8,5.0,,Teeth,
GR_Dogman,Vanilla Genetics Expanded,head,Blunt,2,1.65,1.21,,HeadAttackTool,0.2
GR_Thrumbear,Vanilla Genetics Expanded,horn,Scratch;Stab,40,3,13.33,,HornAttackTool,
GR_Thrumbear,Vanilla Genetics Expanded,,Bite,30,3.0,10.0,,Teeth,
GR_Thrumbear,Vanilla Genetics Expanded,left foot,Blunt,28,3,9.33,,FrontLeftLeg,
GR_Thrumbear,Vanilla Genetics Expanded,right foot,Blunt,28,3,9.33,,FrontRightLeg,
GR_Thrumbear,Vanilla Genetics Expanded,head,Blunt,15,3,5.0,,HeadAttackTool,0.2
GR_Thrumbalope,Vanilla Genetics Expanded,horn,Scratch;Stab,30,3,10.0,,HornAttackTool,
GR_Thrumbalope,Vanilla Genetics Expanded,,Bite,24,3.0,8.0,,Teeth,
GR_Thrumbalope,Vanilla Genetics Expanded,left foot,Blunt,25,3,8.33,,FrontLeftLeg,
GR_Thrumbalope,Vanilla Genetics Expanded,right foot,Blunt,25,3,8.33,,FrontRightLeg,
GR_Thrumbalope,Vanilla Genetics Expanded,head,Blunt,20,3,6.67,,HeadAttackTool,0.2
GR_Thrumbochicken,Vanilla Genetics Expanded,horn,Scratch;Stab,29,3,9.67,,HornAttackTool,
GR_Thrumbochicken,Vanilla Genetics Expanded,,Bite,39,3.0,13.0,,Beak,
GR_Thrumbochicken,Vanilla Genetics Expanded,head,Blunt,20,3,6.67,,HeadAttackTool,0.2
GR_Thrumffalo,Vanilla Genetics Expanded,horn,Scratch;Stab,29,3,9.67,,HornAttackTool,
GR_Thrumffalo,Vanilla Genetics Expanded,,Bite,21,3.0,7.0,,Teeth,
GR_Thrumffalo,Vanilla Genetics Expanded,left foot,Blunt,25,3,8.33,,FrontLeftLeg,
GR_Thrumffalo,Vanilla Genetics Expanded,right foot,Blunt,25,3,8.33,,FrontRightLeg,
GR_Thrumffalo,Vanilla Genetics Expanded,head,Blunt,20,3,6.67,,HeadAttackTool,0.2
GR_Thrumwolf,Vanilla Genetics Expanded,horn,Scratch;Stab,54,3,18.0,,HornAttackTool,
GR_Thrumwolf,Vanilla Genetics Expanded,,Bite,42,3,14.0,,Teeth,
GR_Thrumwolf,Vanilla Genetics Expanded,left foot,Blunt,25,3,8.33,,FrontLeftLeg,
GR_Thrumwolf,Vanilla Genetics Expanded,right foot,Blunt,25,3,8.33,,FrontRightLeg,
GR_Thrumwolf,Vanilla Genetics Expanded,head,Blunt,20,3,6.67,,HeadAttackTool,0.2
GR_Thrumbocat,Vanilla Genetics Expanded,horn,Scratch;Stab,45,3,15.0,,HornAttackTool,
GR_Thrumbocat,Vanilla Genetics Expanded,,GR_HairballBite,35,3,11.67,,Teeth,
GR_Thrumbocat,Vanilla Genetics Expanded,left foot,Blunt,20,3,6.67,,FrontLeftLeg,
GR_Thrumbocat,Vanilla Genetics Expanded,right foot,Blunt,20,3,6.67,,FrontRightLeg,
GR_Thrumbocat,Vanilla Genetics Expanded,head,Blunt,20,3,6.67,,HeadAttackTool,0.2
GR_Thrumbospider,Vanilla Genetics Expanded,,Cut,54,3,18.0,,HeadClaw,
GR_Thrumbospider,Vanilla Genetics Expanded,head,Blunt,25,3,8.33,,HeadAttackTool,0.2
GR_Thrumbolizard,Vanilla Genetics Expanded,horn,GR_VeryToxicBite;Stab,40,3,13.33,,HornAttackTool,
GR_Thrumbolizard,Vanilla Genetics Expanded,,GR_VeryToxicBite,30,3.0,10.0,,Teeth,
GR_Thrumbolizard,Vanilla Genetics Expanded,left foot,Blunt,11,3,3.67,,FrontLeftLeg,
GR_Thrumbolizard,Vanilla Genetics Expanded,right foot,Blunt,11,3,3.67,,FrontRightLeg,
GR_Thrumbolizard,Vanilla Genetics Expanded,head,Blunt,11,3,3.67,,HeadAttackTool,0.2
GR_Thrumborat,Vanilla Genetics Expanded,horn,Scratch;Stab,15,3,5.0,,HornAttackTool,
GR_Thrumborat,Vanilla Genetics Expanded,,Bite,24,3,8.0,,Teeth,
GR_Thrumborat,Vanilla Genetics Expanded,left paw,Blunt,26,3,8.67,,FrontLeftLeg,
GR_Thrumborat,Vanilla Genetics Expanded,right paw,Blunt,26,3,8.67,,FrontRightLeg,
GR_Thrumborat,Vanilla Genetics Expanded,head,Blunt,20,3,6.67,,HeadAttackTool,0.2
GR_Thrumhorse,Vanilla Genetics Expanded,horn,Scratch;Stab,30,3,10.0,,HornAttackTool,
GR_Thrumhorse,Vanilla Genetics Expanded,,Bite,24,3.0,8.0,,Teeth,
GR_Thrumhorse,Vanilla Genetics Expanded,left foot,Blunt,25,3,8.33,,FrontLeftLeg,
GR_Thrumhorse,Vanilla Genetics Expanded,right foot,Blunt,25,3,8.33,,FrontRightLeg,
GR_Thrumhorse,Vanilla Genetics Expanded,head,Blunt,20,3,6.67,,HeadAttackTool,0.2
GR_Thrumboman,Vanilla Genetics Expanded,horn,Scratch;Stab,24,3,8.0,,HornAttackTool,
GR_Thrumboman,Vanilla Genetics Expanded,,Bite,24,3.0,8.0,,Teeth,
GR_Thrumboman,Vanilla Genetics Expanded,left foot,Blunt,20,3,6.67,,FrontLeftLeg,
GR_Thrumboman,Vanilla Genetics Expanded,right foot,Blunt,20,3,6.67,,FrontRightLeg,
GR_Thrumboman,Vanilla Genetics Expanded,head,Blunt,20,3,6.67,,HeadAttackTool,0.2
GR_Bearhorse,Vanilla Genetics Expanded,head,Blunt,15,2.9,5.17,,HeadAttackTool,
GR_Bearhorse,Vanilla Genetics Expanded,left hoof,Blunt;Poke,12,2,6.0,,FrontLeftLeg,
GR_Bearhorse,Vanilla Genetics Expanded,right hoof,Blunt;Poke,12,2,6.0,,FrontRightLeg,
GR_Bearhorse,Vanilla Genetics Expanded,,Bite,5,2,2.5,,Teeth,0.5
GR_Boomhorse,Vanilla Genetics Expanded,head,Blunt,10,2.9,3.45,,HeadAttackTool,
GR_Boomhorse,Vanilla Genetics Expanded,left hoof,Blunt;Poke,7,2,3.5,,FrontLeftLeg,
GR_Boomhorse,Vanilla Genetics Expanded,right hoof,Blunt;Poke,7,2,3.5,,FrontRightLeg,
GR_Boomhorse,Vanilla Genetics Expanded,,Bite,5,2,2.5,,Teeth,0.5
GR_Chickenhorse,Vanilla Genetics Expanded,head,Blunt,10,2.9,3.45,,HeadAttackTool,
GR_Chickenhorse,Vanilla Genetics Expanded,left hoof,Blunt;Poke,5,2,2.5,,FrontLeftLeg,
GR_Chickenhorse,Vanilla Genetics Expanded,right hoof,Blunt;Poke,5,2,2.5,,FrontRightLeg,
GR_Chickenhorse,Vanilla Genetics Expanded,,Bite,5,2,2.5,,Teeth,0.5
GR_Cathorse,Vanilla Genetics Expanded,head,Blunt,10,2.9,3.45,,HeadAttackTool,
GR_Cathorse,Vanilla Genetics Expanded,left hoof-paw,Scratch,12,2,6.0,,FrontLeftPaw,
GR_Cathorse,Vanilla Genetics Expanded,right hoof-paw,Scratch,12,2,6.0,,FrontRightPaw,
GR_Cathorse,Vanilla Genetics Expanded,,Bite,15,2,7.5,,Teeth,0.5
GR_Molehorse,Vanilla Genetics Expanded,head,Blunt,7,2.9,2.41,,HeadAttackTool,
GR_Molehorse,Vanilla Genetics Expanded,left hoof,Blunt;Poke,6,2,3.0,,FrontLeftLeg,
GR_Molehorse,Vanilla Genetics Expanded,right hoof,Blunt;Poke,6,2,3.0,,FrontRightLeg,
GR_Molehorse,Vanilla Genetics Expanded,,Bite,5,2,2.5,,Teeth,0.5
GR_Wolfhorse,Vanilla Genetics Expanded,head,Blunt,5,2.9,1.72,,HeadAttackTool,
GR_Wolfhorse,Vanilla Genetics Expanded,left claw,Scratch,7,0.6,11.67,,FrontLeftPaw,
GR_Wolfhorse,Vanilla Genetics Expanded,right claw,Scratch,7,0.6,11.67,,FrontRightPaw,
GR_Wolfhorse,Vanilla Genetics Expanded,,Bite,15,2,7.5,,Teeth,0.5
GR_Muffalohorse,Vanilla Genetics Expanded,head,Blunt,16,2.9,5.52,,HeadAttackTool,
GR_Muffalohorse,Vanilla Genetics Expanded,left hoof,Blunt;Poke,12,2,6.0,,FrontLeftLeg,
GR_Muffalohorse,Vanilla Genetics Expanded,right hoof,Blunt;Poke,12,2,6.0,,FrontRightLeg,
GR_Muffalohorse,Vanilla Genetics Expanded,,Bite,5,2,2.5,,Teeth,0.5
GR_Crocorse,Vanilla Genetics Expanded,head,Blunt,10,2.9,3.45,,HeadAttackTool,
GR_Crocorse,Vanilla Genetics Expanded,left hoof,Blunt;Poke,7,2,3.5,,FrontLeftLeg,
GR_Crocorse,Vanilla Genetics Expanded,right hoof,Blunt;Poke,7,2,3.5,,FrontRightLeg,
GR_Crocorse,Vanilla Genetics Expanded,,GR_VeryToxicBite,15,2,7.5,,Teeth,0.5
GR_Spiderhorse,Vanilla Genetics Expanded,,Cut,20,1.9,10.53,,HeadClaw,
GR_Spiderhorse,Vanilla Genetics Expanded,head,Blunt,5,1.65,3.03,,HeadAttackTool,0.2
GR_Hurseman,Vanilla Genetics Expanded,head,Blunt,10,2.9,3.45,,HeadAttackTool,
GR_Hurseman,Vanilla Genetics Expanded,left hoof,Blunt;Poke,7,2,3.5,,FrontLeftLeg,
GR_Hurseman,Vanilla Genetics Expanded,right hoof,Blunt;Poke,7,2,3.5,,FrontRightLeg,
GR_Hurseman,Vanilla Genetics Expanded,,Bite,5,2,2.5,,Teeth,0.5
GR_Fleshling,Vanilla Genetics Expanded,bite,Bite,1,1,1.0,,Mouth,
GR_AberrantFleshbeast,Vanilla Genetics Expanded,bite,Bite,2,1,2.0,,Mouth,
GR_FleshMonstrosity,Vanilla Genetics Expanded,bite,GR_RabidSlash,25,1,25.0,,Mouth,
GR_FleshGrowth,Vanilla Genetics Expanded,bite,Bite,1,1,1.0,,Mouth,
GR_FleshFlies,Vanilla Genetics Expanded,bite,Bite,1,1,1.0,,Mouth,
GR_Catbear,Vanilla Genetics Expanded,left claw,Scratch,4,1.5,2.67,,FrontLeftPaw,
GR_Catbear,Vanilla Genetics Expanded,right claw,Scratch,4,1.5,2.67,,FrontRightPaw,
GR_Catbear,Vanilla Genetics Expanded,,Bite,10,2,5.0,,Teeth,0.7
GR_Catbear,Vanilla Genetics Expanded,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
GR_Catalope,Vanilla Genetics Expanded,,Bite,5,2,2.5,,Teeth,0.7
GR_Catalope,Vanilla Genetics Expanded,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
GR_Catchicken,Vanilla Genetics Expanded,,GR_GoForTheEyes,11,2.1,5.24,,Beak,
GR_Catchicken,Vanilla Genetics Expanded,head,Blunt,3,2,1.5,,HeadAttackTool,0.2
GR_Catffalo,Vanilla Genetics Expanded,head,Blunt,6,2.6,2.31,,HeadAttackTool,
GR_Catffalo,Vanilla Genetics Expanded,left hoof,Blunt;Poke,5,2,2.5,,FrontLeftLeg,
GR_Catffalo,Vanilla Genetics Expanded,right hoof,Blunt;Poke,5,2,2.5,,FrontRightLeg,
GR_Catffalo,Vanilla Genetics Expanded,,Bite,4,2,2.0,,Teeth,0.5
GR_Catrabbit,Vanilla Genetics Expanded,left claw,Scratch,4,1.5,2.67,,FrontLeftPaw,
