tile,lat,lon,arc,bearing,elev_m,temp_c,rain_mm,biome,water,river_flow,region
20721,-17.6276,100.9967,100.47,342.06,43,1.2,49,AridShrubland,0,0,The Gray Crags
20722,-19.837,102.6005,101.84,339.71,12,-0.3,21,AridShrubland,0,0,The Gray Crags
20723,-19.1431,101.1381,100.51,340.52,12,1.3,22,AridShrubland,0,0,The Gray Crags
20724,-19.0176,103.8946,103.12,340.45,127,-2.4,133,AridShrubland,0,0,The Gray Crags
20725,-17.5124,103.7181,103.07,342.01,17,-1.8,20,AridShrubland,0,0,The Gray Crags
20726,-15.3886,99.4537,99.11,344.41,83,2.6,85,Wasteland,0,0,The Salt
20727,-14.6598,98.0603,97.8,345.2,40,4.4,24,Wasteland,0,0,The Salt
20728,-16.9148,99.57,99.15,342.86,93,2.5,80,AridShrubland,0,0,The Sunreach
20729,-17.719,98.26,97.87,342.11,12,4.5,70,AridShrubland,0,0,The Sunreach
20730,-16.9905,96.8445,96.54,342.89,92,5.6,110,Wasteland,0,0,The Salt
20731,-15.4579,96.7612,96.52,344.44,64,5.8,35,Wasteland,0,0,The Salt
20732,-12.167,104.4526,104.12,347.45,12,-3.0,20,Wasteland,0,0,The Gray Crags
20733,-12.8713,105.8364,105.43,346.64,37,-4.7,19,Wasteland,0,0,The Gray Crags
20734,-10.5623,106.8446,106.55,348.98,158,-6.7,19,Wasteland,0,0,The Gray Crags
20735,-12.0647,107.0344,106.65,347.4,208,-7.1,19,Wasteland,0,0,The Gray Crags
20736,-9.8532,105.4853,105.25,349.78,12,-4.4,19,Wasteland,0,0,The Gray Crags
20737,-10.6519,104.2912,104.04,349.02,12,-2.9,20,Wasteland,0,0,The Gray Crags
20738,-16.695,104.9777,104.33,342.75,142,-4.0,19,AridShrubland,0,0,The Gray Crags
20739,-15.1891,104.7955,104.27,344.32,12,-3.2,20,AridShrubland,0,0,The Gray Crags
20740,-14.3761,106.0231,105.51,345.07,80,-5.1,19,AridShrubland,0,0,The Gray Crags
20741,-15.0606,107.4385,106.82,344.25,437,-8.6,19,AridShrubland,0,0,The Gray Crags
20742,-16.5529,107.6536,106.9,342.68,606,-9.6,55,AridShrubland,0,0,The Gray Crags
20743,-17.3746,106.4207,105.65,341.93,539,-7.7,19,AridShrubland,0,0,The Gray Crags
20744,-9.9306,102.9361,102.74,349.82,12,-1.4,20,Wasteland,0,0,The Gray Crags
20745,-10.7286,101.7192,101.51,349.05,37,-0.0,37,Wasteland,0,0,The Salt
20746,-7.67,101.4708,101.37,352.18,12,0.3,21,ZBiome_Badlands,0,0,The Salt
20747,-8.4064,102.7983,102.66,351.38,12,-1.3,20,ZBiome_Badlands,0,0,The Salt
20748,-8.4618,100.2593,100.15,351.4,12,1.8,25,Wasteland,0,0,The Salt
20749,-9.9958,100.3698,100.21,349.84,64,1.4,49,Wasteland,0,0,The Salt
20750,-10.7918,99.1313,98.97,349.07,138,2.5,172,Wasteland,0,0,The Salt
20751,-12.3265,99.2346,99.02,347.52,134,2.4,154,Wasteland,0,0,The Salt
20752,-13.125,97.9664,97.76,346.75,101,4.1,90,Wasteland,0,0,The Salt
20753,-12.3825,96.6046,96.45,347.54,125,5.6,35,Wasteland,0,0,The Salt
20754,-10.0481,97.7896,97.67,349.86,153,4.0,155,Wasteland,0,0,The Salt
20755,-10.841,96.5309,96.41,349.09,118,5.7,26,Wasteland,0,0,The Salt
20756,-8.5614,92.5732,92.54,351.43,12,10.9,30,Wasteland,0,0,The Salt
20757,-10.1118,92.6009,92.56,349.88,12,10.9,30,Wasteland,0,0,The Salt
20758,-10.0874,95.1986,95.12,349.87,71,7.5,150,Wasteland,0,0,The Salt
20759,-10.8753,93.9219,93.85,349.1,15,9.3,29,Wasteland,0,0,The Salt
20760,-8.5398,95.1433,95.09,351.43,12,7.8,27,ZBiome_Badlands,0,0,The Salt
20761,-7.7765,93.8388,93.8,352.21,12,9.4,29,ZBiome_Badlands,0,0,The Salt
20762,-10.1202,90.0,90.0,349.88,12,13.9,34,Wasteland,0,0,The Salt
20763,-10.8926,88.6922,88.72,349.1,12,15.0,35,Wasteland,0,0,The Salt
20764,-10.8926,91.3078,91.28,349.1,12,12.4,32,Wasteland,0,0,The Salt
20765,-12.4402,91.3226,91.29,347.56,12,12.4,32,Wasteland,0,0,The Salt
20766,-13.2158,90.0,90.0,346.78,12,13.9,34,Wasteland,0,0,The Salt
20767,-12.4402,88.6774,88.71,347.56,-30,15.0,90,Ocean,1,0,The Gray Sea
20768,-8.5614,87.4268,87.46,351.43,12,16.0,36,Wasteland,0,0,The Salt
20769,-7.7765,86.1612,86.2,352.21,-30,17.0,90,Ocean,1,0,The Gray Sea
20770,-10.1118,87.3991,87.44,349.88,12,16.0,36,Wasteland,0,0,The Salt
20771,-10.8753,86.0781,86.15,349.1,-30,17.1,90,Ocean,1,0,The Gray Sea
20772,-10.0874,84.8014,84.88,349.87,-30,18.1,90,Ocean,1,0,The Gray Sea
20773,-8.5398,84.8567,84.91,351.43,-30,18.1,90,Ocean,1,0,The Gray Sea
20774,-5.4529,87.4786,87.49,354.54,12,15.9,174,Wasteland,0,0,The Salt
20775,-3.8958,87.5028,87.51,356.1,-30,16.0,90,Ocean,1,0,The Gray Sea
20776,-6.2235,86.2001,86.22,353.76,12,17.0,36,Wasteland,0,0,The Salt
20777,-5.4383,84.9602,84.98,354.54,12,17.9,164,ZBiome_Badlands,0,0,The Salt
20778,-3.8854,85.0086,85.02,356.1,-30,18.0,90,Ocean,1,0,The Gray Sea
20779,-3.1132,86.2726,86.28,356.88,-30,17.0,90,Ocean,1,0,The Gray Sea
20780,-6.2235,93.7999,93.78,353.76,12,9.4,111,ZBiome_Badlands,0,0,The Salt
20781,-5.4529,92.5214,92.51,354.54,12,10.9,125,Wasteland,0,0,The Salt
20782,-3.8854,94.9914,94.98,356.1,-30,8.0,90,Ocean,1,0,The Gray Sea
20783,-5.4383,95.0398,95.02,354.54,-30,8.0,90,Ocean,1,0,The Gray Sea
20784,-3.1132,93.7274,93.72,356.88,-30,9.5,90,Ocean,1,0,The Gray Sea
20785,-3.8958,92.4972,92.49,356.1,-30,11.0,90,Ocean,1,0,The Gray Sea
20786,-3.1196,91.243,91.24,356.88,-30,12.5,90,Ocean,1,0,The Gray Sea
20787,-3.9003,90.0,90.0,356.1,-30,14.0,90,Ocean,1,0,The Gray Sea
20788,-3.1196,88.757,88.76,356.88,-30,15.0,90,Ocean,1,0,The Gray Sea
20789,-1.5601,88.7683,88.77,358.44,-30,15.0,90,Ocean,1,0,The Gray Sea
20790,-1.5601,91.2317,91.23,358.44,-30,12.5,90,Ocean,1,0,The Gray Sea
20791,-0.7804,90.0,90.0,359.22,-30,14.0,90,Ocean,1,0,The Gray Sea
20792,0.0,169.8786,169.88,0.0,12,-72.6,18,AB_PropaneLakes,0,0,The Ammonia Flats
20793,1.2841,169.1034,169.03,6.76,12,-72.0,18,AB_PropaneLakes,0,0,The Ammonia Flats
20794,0.0,166.7827,166.78,0.0,83,-70.8,18,AB_PropaneLakes,0,0,The Ammonia Flats
20795,1.2914,167.5551,167.49,5.97,12,-70.9,18,AB_PropaneLakes,0,0,The Ammonia Flats
20796,-1.2914,167.5551,167.49,354.03,85,-71.3,18,AB_PropaneLakes,0,0,The Ammonia Flats
20797,-1.2841,169.1034,169.03,353.24,76,-72.4,18,AB_PropaneLakes,0,0,The Ammonia Flats
20798,-2.5602,169.8768,169.56,345.73,284,-73.9,18,AB_PropaneLakes,0,0,The Ammonia Flats
20799,-2.5442,171.4291,171.06,343.4,194,-74.5,18,AB_PropaneLakes,0,0,The Ammonia Flats
20800,-3.8508,169.0985,168.45,340.41,540,-74.5,18,AB_RockyCrags,0,0,The Umbra
20801,-5.1174,169.8706,168.66,333.01,680,-75.4,18,AB_RockyCrags,0,0,The Umbra
20802,-5.0855,171.4252,170.04,329.17,675,-76.4,18,AB_RockyCrags,0,0,The Umbra
20803,-3.803,172.2053,171.33,333.89,387,-75.8,18,AB_RockyCrags,0,0,The Umbra
20804,0.0,176.0993,176.1,0.0,12,-77.2,18,AB_PropaneLakes,0,0,The Ammonia Flats
20805,-1.241,176.8793,176.64,338.3,164,-78.4,18,AB_PropaneLakes,0,0,The Ammonia Flats
20806,0.0,179.2195,179.22,0.0,146,-80.2,18,AB_PropaneLakes,0,0,The Ammonia Flats
20807,-1.2311,178.4394,178.01,321.72,211,-79.7,18,AB_RockyCrags,0,0,The Umbra
20808,1.2311,178.4394,178.01,38.28,33,-78.7,18,AB_RockyCrags,0,0,The Ammonia Flats
20809,1.241,176.8793,176.64,21.7,12,-77.6,18,AB_PropaneLakes,0,0,The Ammonia Flats
20810,-3.7771,173.7622,172.71,328.72,325,-76.4,18,AB_RockyCrags,0,0,The Umbra
20811,-2.5097,174.5413,173.99,335.26,211,-76.8,18,AB_RockyCrags,0,0,The Umbra
20812,-2.4912,176.1001,175.37,327.39,315,-78.3,18,AB_RockyCrags,0,0,The Umbra
20813,-3.7214,176.8799,175.15,309.92,456,-78.9,18,AB_RockyCrags,0,0,The Umbra
20814,-4.9794,176.0994,173.68,307.98,553,-78.4,18,AB_RockyCrags,0,0,The Umbra
20815,-5.0165,174.5401,172.59,317.31,482,-77.2,18,AB_RockyCrags,0,0,The Umbra
20816,2.4912,176.1001,175.37,32.61,12,-76.7,18,AB_PropaneLakes,0,0,The Ammonia Flats
20817,2.5097,174.5413,173.99,24.74,12,-75.7,18,AB_PropaneLakes,0,0,The Ammonia Flats
20818,4.9794,176.0994,173.68,52.02,12,-75.4,18,AB_RockyCrags,0,0,The Ammonia Flats
20819,3.7214,176.8799,175.15,50.08,12,-76.5,18,AB_RockyCrags,0,0,The Ammonia Flats
20820,5.0165,174.5401,172.59,42.69,12,-74.6,18,AB_RockyCrags,0,0,The Ammonia Flats
20821,3.7771,173.7622,172.71,31.28,12,-74.7,18,AB_PropaneLakes,0,0,The Ammonia Flats
20822,3.803,172.2053,171.33,26.11,12,-73.7,18,AB_PropaneLakes,0,0,The Ammonia Flats
20823,2.5442,171.4291,171.06,16.6,12,-73.5,18,AB_PropaneLakes,0,0,The Ammonia Flats
20824,2.5602,169.8768,169.56,14.27,12,-72.4,18,AB_PropaneLakes,0,0,The Ammonia Flats
20825,3.8508,169.0985,168.45,19.59,12,-71.6,18,AB_PropaneLakes,0,0,The Ammonia Flats
20826,5.0855,171.4252,170.04,30.83,12,-72.8,18,AB_PropaneLakes,0,0,The Ammonia Flats
20827,5.1174,169.8706,168.66,26.99,12,-71.8,18,AB_PropaneLakes,0,0,The Ammonia Flats
20828,-9.1106,164.4079,162.0,329.18,697,-70.6,18,AB_RockyCrags,0,0,The Umbra
20829,-7.7953,165.1986,163.31,331.81,704,-71.6,18,AB_RockyCrags,0,0,The Umbra
20830,-6.5436,162.8925,161.72,338.7,479,-69.2,18,AB_RockyCrags,0,0,The Umbra
20831,-6.5147,164.4373,163.16,336.94,484,-70.3,18,AB_RockyCrags,0,0,The Umbra
20832,-7.8646,162.1049,160.5,335.79,569,-68.8,18,AB_RockyCrags,0,0,The Umbra
20833,-9.1511,162.8583,160.63,331.34,603,-69.1,18,AB_RockyCrags,0,0,The Umbra
20834,-10.4731,162.0615,159.32,329.03,616,-68.2,18,AB_RockyCrags,0,0,The Umbra
20835,-11.7483,162.8113,159.28,324.86,715,-68.7,18,AB_RockyCrags,0,0,The Umbra
20836,-10.5136,160.5145,157.96,330.91,487,-66.5,18,AB_RockyCrags,0,0,The Umbra
20837,-11.8401,159.7104,156.63,328.84,581,-66.1,18,AB_RockyCrags,0,0,The Umbra
20838,-13.1205,160.4497,156.6,325.14,618,-66.2,18,AB_RockyCrags,0,0,The Umbra
20839,-13.069,162.004,157.89,323.08,596,-67.1,18,AB_RockyCrags,0,0,The Umbra
20840,-9.0188,167.5152,164.64,323.71,640,-72.3,18,AB_RockyCrags,0,0,The Umbra
20841,-8.9673,169.0718,165.9,320.23,703,-73.5,18,AB_RockyCrags,0,0,The Umbra
20842,-7.7561,166.75,164.68,329.28,647,-72.3,18,AB_RockyCrags,0,0,The Umbra
20843,-6.4495,167.5358,165.99,332.36,540,-72.7,18,AB_RockyCrags,0,0,The Umbra
20844,-6.4131,169.0886,167.36,329.3,727,-74.7,18,AB_RockyCrags,0,0,The Umbra
20845,-7.6684,169.8591,167.31,322.59,724,-74.7,18,AB_RockyCrags,0,0,The Umbra
20846,-11.5102,169.0473,164.16,313.02,645,-71.9,18,AB_RockyCrags,0,0,The Umbra
20847,-12.7375,169.815,163.74,308.03,673,-71.8,18,AB_RockyCrags,0,0,The Umbra
20848,-10.2095,169.8405,165.64,314.4,757,-73.6,18,AB_RockyCrags,0,0,The Umbra
20849,-10.1453,171.4018,166.73,309.88,828,-74.8,18,AB_RockyCrags,0,0,The Umbra
20850,-11.3654,172.1748,166.23,304.11,837,-74.5,18,AB_RockyCrags,0,0,The Umbra
20851,-12.6571,171.3817,164.73,303.71,788,-73.1,18,AB_RockyCrags,0,0,The Umbra
20852,-14.1194,167.4463,161.19,310.83,828,-70.8,18,AB_RockyCrags,0,0,The Umbra
20853,-15.4266,166.6373,159.7,309.95,867,-69.9,18,AB_RockyCrags,0,0,The Umbra
20854,-14.0382,169.0148,162.24,307.31,758,-71.1,18,AB_RockyCrags,0,0,The Umbra
20855,-15.2495,169.7822,161.71,303.05,829,-71.1,18,AB_RockyCrags,0,0,The Umbra
20856,-16.549,168.9743,160.2,302.77,896,-70.4,18,AB_RockyCrags,0,0,The Umbra
20857,-16.6451,167.3976,159.23,306.12,802,-69.2,18,AB_RockyCrags,0,0,The Umbra
20858,-14.3308,162.7502,157.71,319.25,645,-67.2,18,AB_RockyCrags,0,0,The Umbra
20859,-14.2657,164.3135,158.92,316.76,771,-68.8,18,AB_RockyCrags,0,0,The Umbra
20860,-15.5066,165.0666,158.6,312.89,864,-69.1,18,AB_RockyCrags,0,0,The Umbra
20861,-16.8192,164.2473,157.11,311.93,677,-66.9,18,AB_RockyCrags,0,0,The Umbra
20862,-16.8973,162.675,155.98,314.43,765,-66.6,18,AB_RockyCrags,0,0,The Umbra
20863,-15.6498,161.9316,156.27,317.91,734,-66.6,18,AB_RockyCrags,0,0,The Umbra
20864,9.324,153.6548,152.17,20.3,102,-60.1,18,AB_PropaneLakes,0,0,The Ammonia Flats
20865,8.0045,152.9333,151.86,17.17,348,-61.3,18,AB_PropaneLakes,0,0,The Ammonia Flats
20866,6.652,155.2336,154.41,15.56,233,-62.5,18,AB_PropaneLakes,0,0,The Ammonia Flats
20867,6.6669,153.7185,152.94,14.79,571,-63.3,18,AB_PropaneLakes,0,0,The Ammonia Flats
20868,7.9688,155.9678,154.76,18.97,132,-62.2,18,AB_PropaneLakes,0,0,The Ammonia Flats
20869,9.3033,155.1748,153.59,21.31,40,-60.9,18,AB_PropaneLakes,0,0,The Ammonia Flats
20870,10.6124,155.9014,153.8,24.65,12,-60.9,18,AB_PropaneLakes,0,0,The Ammonia Flats
20871,11.9459,155.0943,152.54,26.67,12,-59.9,18,AB_PropaneLakes,0,0,The Ammonia Flats
20872,10.5831,157.4339,155.19,25.96,12,-61.9,18,AB_PropaneLakes,0,0,The Ammonia Flats
20873,11.8794,158.1665,155.28,29.49,12,-61.9,18,AB_PropaneLakes,0,0,The Ammonia Flats
20874,13.2093,157.3538,153.96,31.37,12,-61.0,18,AB_PropaneLakes,0,0,The Ammonia Flats
20875,13.2469,155.8133,152.62,29.88,12,-60.0,18,AB_PropaneLakes,0,0,The Ammonia Flats
20876,14.6691,150.4012,147.26,27.92,87,-55.2,18,AB_PropaneLakes,0,0,The Ammonia Flats
20877,15.9771,151.0871,147.3,30.63,23,-54.9,18,AB_PropaneLakes,0,0,The Ammonia Flats
20878,17.3336,148.7124,144.66,31.0,258,-53.0,18,AB_PropaneLakes,0,0,The Ammonia Flats
20879,17.3083,150.239,145.98,32.12,237,-54.5,18,AB_PropaneLakes,0,0,The Ammonia Flats
20880,16.0233,148.0463,144.64,28.49,160,-52.4,18,AB_PropaneLakes,0,0,The Ammonia Flats
20881,14.6904,148.886,145.91,26.9,160,-54.0,18,AB_PropaneLakes,0,0,The Ammonia Flats
20882,14.5792,154.9902,151.29,31.6,12,-59.0,18,AB_PropaneLakes,0,0,The Ammonia Flats
20883,14.6138,153.4538,149.96,30.26,12,-58.0,18,AB_PropaneLakes,0,0,The Ammonia Flats
20884,15.9466,152.6189,148.63,31.85,12,-56.4,18,AB_PropaneLakes,0,0,The Ammonia Flats
20885,17.2409,153.3147,148.58,34.65,28,-56.4,18,AB_PropaneLakes,0,0,The Ammonia Flats
20886,17.1984,154.8628,149.86,36.08,12,-57.9,18,AB_PropaneLakes,0,0,The Ammonia Flats
20887,15.8696,155.7027,151.25,34.64,12,-59.0,18,AB_PropaneLakes,0,0,The Ammonia Flats
20888,13.3722,148.2086,145.78,24.29,107,-53.5,18,AB_PropaneLakes,0,0,The Ammonia Flats
20889,12.0352,149.0272,146.99,22.5,34,-54.6,18,AB_PropaneLakes,0,0,The Ammonia Flats
20890,12.057,146.043,144.21,20.93,421,-53.4,18,AB_RockyCrags,0,0,
20891,13.3844,146.712,144.41,23.44,256,-52.7,18,AB_RockyCrags,0,0,
20892,10.7199,146.8502,145.35,19.1,343,-54.3,18,AB_RockyCrags,0,0,
20893,10.7103,148.3383,146.76,19.82,204,-55.2,18,AB_PropaneLakes,0,0,The Ammonia Flats
20894,9.3707,149.1373,147.88,17.83,297,-57.1,18,AB_PropaneLakes,0,0,The Ammonia Flats
20895,9.3576,150.6355,149.31,18.58,218,-58.4,18,AB_PropaneLakes,0,0,The Ammonia Flats
20896,8.0186,151.4266,150.41,16.41,523,-61.2,18,AB_PropaneLakes,0,0,The Ammonia Flats
20897,6.6903,150.71,150.02,13.48,728,-62.0,18,AB_RockyCrags,0,0,
20898,8.0401,148.4368,147.53,15.1,396,-57.2,18,AB_RockyCrags,0,0,
20899,6.6991,149.2176,148.57,12.93,550,-59.3,18,AB_RockyCrags,0,0,
20900,9.0188,167.5152,164.64,36.29,12,-68.8,18,AB_PropaneLakes,0,0,The Ammonia Flats
20901,7.7561,166.75,164.68,30.72,12,-68.8,18,AB_PropaneLakes,0,0,The Ammonia Flats
20902,6.4131,169.0886,167.36,30.7,12,-70.8,18,AB_PropaneLakes,0,0,The Ammonia Flats
20903,6.4495,167.5358,165.99,27.64,12,-69.8,18,AB_PropaneLakes,0,0,The Ammonia Flats
20904,7.6684,169.8591,167.31,37.41,12,-70.8,18,AB_PropaneLakes,0,0,The Ammonia Flats
20905,8.9673,169.0718,165.9,39.77,12,-69.7,18,AB_PropaneLakes,0,0,The Ammonia Flats
20906,9.1106,164.4079,162.0,30.82,12,-66.9,18,AB_PropaneLakes,0,0,The Ammonia Flats
20907,9.1511,162.8583,160.63,28.66,12,-65.9,18,AB_PropaneLakes,0,0,The Ammonia Flats
20908,7.7953,165.1986,163.31,28.19,12,-67.8,18,AB_PropaneLakes,0,0,The Ammonia Flats
20909,6.5147,164.4373,163.16,23.06,12,-67.7,18,AB_PropaneLakes,0,0,The Ammonia Flats
20910,6.5436,162.8925,161.72,21.3,12,-66.7,18,AB_PropaneLakes,0,0,The Ammonia Flats
20911,7.8646,162.1049,160.5,24.21,12,-65.8,18,AB_PropaneLakes,0,0,The Ammonia Flats
20912,11.7483,162.8113,159.28,35.14,12,-64.9,18,AB_PropaneLakes,0,0,The Ammonia Flats
20913,13.069,162.004,157.89,36.92,12,-63.8,18,AB_PropaneLakes,0,0,The Ammonia Flats
20914,10.4731,162.0615,159.32,30.97,12,-64.9,18,AB_PropaneLakes,0,0,The Ammonia Flats
20915,10.5136,160.5145,157.96,29.09,12,-63.9,18,AB_PropaneLakes,0,0,The Ammonia Flats
20916,11.8401,159.7104,156.63,31.16,12,-62.9,18,AB_PropaneLakes,0,0,The Ammonia Flats
20917,13.1205,160.4497,156.6,34.86,12,-62.9,18,AB_PropaneLakes,0,0,The Ammonia Flats
20918,14.2657,164.3135,158.92,43.24,12,-64.6,18,AB_PropaneLakes,0,0,The Ammonia Flats
20919,15.5066,165.0666,158.6,47.11,12,-64.4,18,AB_RockyCrags,0,0,The Ammonia Flats
20920,14.3307,162.7502,157.71,40.74,12,-63.7,18,AB_PropaneLakes,0,0,The Ammonia Flats
20921,15.6498,161.9316,156.27,42.09,12,-62.7,18,AB_PropaneLakes,0,0,The Ammonia Flats
20922,16.8973,162.675,155.98,45.57,12,-62.5,18,AB_PropaneLakes,0,0,The Ammonia Flats
20923,16.8192,164.2473,157.11,48.07,12,-63.3,18,AB_PropaneLakes,0,0,The Ammonia Flats
20924,14.1194,167.4463,161.19,49.17,12,-66.3,18,AB_PropaneLakes,0,0,The Ammonia Flats
20925,14.0382,169.0148,162.24,52.69,12,-67.0,18,AB_RockyCrags,0,0,The Ammonia Flats
20926,15.4266,166.6373,159.7,50.05,12,-65.2,18,AB_RockyCrags,0,0,The Ammonia Flats
20927,16.6451,167.3976,159.23,53.88,12,-64.8,18,AB_RockyCrags,0,0,The Ammonia Flats
20928,16.549,168.9743,160.2,57.23,12,-65.5,18,AB_RockyCrags,0,0,The Ammonia Flats
20929,15.2495,169.7822,161.71,56.95,12,-66.7,18,AB_RockyCrags,0,0,The Ammonia Flats
20930,10.2095,169.8405,165.64,45.6,12,-69.5,18,AB_RockyCrags,0,0,The Ammonia Flats
20931,11.5102,169.0473,164.16,46.98,12,-68.5,18,AB_RockyCrags,0,0,The Ammonia Flats
20932,12.7375,169.815,163.74,51.97,12,-68.1,18,AB_RockyCrags,0,0,The Ammonia Flats
20933,12.6571,171.3817,164.73,56.29,12,-68.9,18,AB_RockyCrags,0,0,The Ammonia Flats
20934,11.3654,172.1748,166.23,55.89,12,-70.0,18,AB_RockyCrags,0,0,The Ammonia Flats
20935,10.1453,171.4018,166.73,50.12,12,-70.3,18,AB_RockyCrags,0,0,The Ammonia Flats
20936,-9.324,153.6548,152.17,339.7,578,-62.8,18,AB_RockyCrags,0,0,The Umbra
20937,-9.3033,155.1748,153.59,338.69,589,-63.9,18,AB_RockyCrags,0,0,The Umbra
20938,-6.652,155.2336,154.41,344.44,496,-64.0,18,AB_RockyCrags,0,0,The Umbra
20939,-7.9688,155.9678,154.76,341.03,567,-64.6,18,AB_RockyCrags,0,0,The Umbra
20940,-6.6669,153.7185,152.94,345.21,549,-63.2,18,AB_RockyCrags,0,0,The Umbra
20941,-8.0045,152.9333,151.86,342.83,565,-62.5,18,AB_RockyCrags,0,0,
20942,-8.0186,151.4266,150.41,343.59,617,-61.7,18,AB_RockyCrags,0,0,
20943,-9.3576,150.6355,149.31,341.42,652,-60.8,18,AB_RockyCrags,0,0,
20944,-6.6903,150.71,150.02,346.52,594,-61.3,18,AB_RockyCrags,0,0,
20945,-6.6991,149.2176,148.57,347.07,554,-59.3,18,AB_RockyCrags,0,0,
20946,-8.0401,148.4368,147.53,344.9,630,-58.5,18,AB_RockyCrags,0,0,
20947,-9.3707,149.1373,147.88,342.17,633,-58.9,18,AB_RockyCrags,0,0,
20948,-11.9459,155.0943,152.54,333.33,488,-62.5,18,AB_RockyCrags,0,0,The Umbra
20949,-13.2469,155.8133,152.62,330.12,461,-62.5,18,AB_RockyCrags,0,0,The Umbra
20950,-10.6124,155.9014,153.8,335.35,489,-63.5,18,AB_RockyCrags,0,0,The Umbra
20951,-10.5831,157.4339,155.19,334.04,478,-64.4,18,AB_RockyCrags,0,0,The Umbra
20952,-11.8794,158.1665,155.28,330.51,602,-65.2,18,AB_RockyCrags,0,0,The Umbra
20953,-13.2093,157.3538,153.96,328.63,575,-64.1,18,AB_RockyCrags,0,0,The Umbra
20954,-14.6138,153.4538,149.96,329.74,579,-61.1,18,AB_RockyCrags,0,0,
20955,-15.9466,152.6189,148.63,328.15,633,-59.8,18,AB_RockyCrags,0,0,
20956,-14.5792,154.9902,151.29,328.4,550,-62.0,18,AB_RockyCrags,0,0,
20957,-15.8696,155.7027,151.25,325.36,504,-61.7,18,AB_RockyCrags,0,0,
20958,-17.1984,154.8628,149.86,323.92,608,-61.2,18,AB_RockyCrags,0,0,
20959,-17.2409,153.3147,148.58,325.35,666,-60.0,18,AB_RockyCrags,0,0,
20960,-14.6691,150.4012,147.26,332.08,594,-58.0,18,AB_RockyCrags,0,0,
20961,-14.6904,148.886,145.91,333.1,543,-56.1,18,AB_RockyCrags,0,0,
20962,-15.9771,151.0871,147.3,329.37,634,-58.3,18,AB_RockyCrags,0,0,
20963,-17.3083,150.239,145.98,327.88,597,-56.5,18,AB_RockyCrags,0,0,
20964,-17.3336,148.7124,144.66,329.0,540,-54.6,18,AB_RockyCrags,0,0,
20965,-16.0233,148.0463,144.64,331.51,621,-55.0,18,AB_RockyCrags,0,0,
20966,-10.7103,148.3383,146.76,340.18,597,-57.4,18,AB_RockyCrags,0,0,
20967,-12.0352,149.0272,146.99,337.5,616,-57.8,18,AB_RockyCrags,0,0,
20968,-13.3722,148.2086,145.78,335.71,556,-56.0,18,AB_RockyCrags,0,0,
20969,-13.3844,146.712,144.41,336.56,573,-54.4,18,AB_RockyCrags,0,0,
20970,-12.057,146.043,144.21,339.07,562,-54.1,18,AB_RockyCrags,0,0,
20971,-10.7199,146.8502,145.35,340.9,613,-55.8,18,AB_RockyCrags,0,0,
20972,2.6855,147.0714,146.97,4.93,624,-57.8,18,AB_RockyCrags,0,0,
20973,2.6834,148.5453,148.44,5.13,624,-59.6,18,AB_RockyCrags,0,0,
20974,5.3641,148.5051,148.1,10.19,512,-58.5,18,AB_RockyCrags,0,0,
20975,4.0221,149.2698,149.03,7.83,598,-60.1,18,AB_RockyCrags,0,0,
20976,5.3685,147.0286,146.64,9.8,462,-56.5,18,AB_RockyCrags,0,0,
20977,4.0285,146.3202,146.11,7.24,572,-56.5,18,AB_RockyCrags,0,0,
20978,0.0,148.5585,148.56,0.0,574,-59.4,18,AB_RockyCrags,0,0,
20979,-1.3412,149.2956,149.27,357.37,576,-60.3,18,AB_RockyCrags,0,0,
20980,1.3412,149.2956,149.27,2.63,593,-60.4,18,AB_RockyCrags,0,0,
20981,1.3394,150.7829,150.75,2.74,601,-61.9,18,AB_RockyCrags,0,0,
20982,0.0,151.5325,151.53,0.0,537,-62.1,18,AB_RockyCrags,0,0,
20983,-1.3394,150.7829,150.75,357.26,646,-62.1,18,AB_RockyCrags,0,0,
20984,-2.6855,147.0714,146.97,355.07,418,-56.7,18,AB_RockyCrags,0,0,
20985,-4.0285,146.3202,146.11,352.76,385,-55.4,18,AB_RockyCrags,0,0,
20986,-2.6834,148.5453,148.44,354.87,488,-58.8,18,AB_RockyCrags,0,0,
20987,-4.0221,149.2698,149.03,352.17,554,-59.9,18,AB_RockyCrags,0,0,
20988,-5.3641,148.5051,148.1,349.81,497,-58.5,18,AB_RockyCrags,0,0,
20989,-5.3685,147.0286,146.64,350.2,389,-56.1,18,AB_RockyCrags,0,0,
20990,-2.6868,144.156,144.07,355.42,485,-53.5,18,AB_RockyCrags,0,0,
20991,-2.6862,142.7156,142.63,355.57,370,-51.2,18,AB_RockyCrags,0,0,
20992,-4.0296,144.8613,144.66,353.02,456,-54.1,18,AB_RockyCrags,0,0,
20993,-5.3715,144.1075,143.76,350.89,431,-52.9,18,PoisonForest,0,0,
20994,-5.3702,142.6638,142.34,351.19,369,-50.8,18,PoisonForest,0,0,
20995,-4.0276,141.9778,141.8,353.48,349,-50.1,18,AB_RockyCrags,0,0,
20996,0.0,142.7324,142.73,0.0,464,-51.8,18,AB_RockyCrags,0,0,
20997,1.3429,142.013,141.99,2.18,495,-51.1,18,AB_RockyCrags,0,0,
20998,-1.3429,142.013,141.99,357.82,437,-50.8,18,AB_RockyCrags,0,0,
20999,-1.3419,140.5917,140.57,357.89,373,-48.7,18,AB_RockyCrags,0,0,
