tile,lat,lon,arc,bearing,elev_m,temp_c,rain_mm,biome,water,river_flow,region,hilliness,swampiness
21382,-35.5955,-58.6009,64.93,219.98,167,33.1,19,ExtremeDesert,0,0,,1,0.0
21383,-37.0453,-58.0934,65.05,221.64,231,32.7,31,ExtremeDesert,0,0,,1,0.0
21384,-38.0591,-59.4574,66.41,222.27,202,31.8,32,ExtremeDesert,0,0,,1,0.0
21385,-37.5901,-61.3261,67.65,221.26,187,30.8,19,ExtremeDesert,0,0,,1,0.0
21386,-34.1934,-64.0206,68.76,217.08,362,29.0,27,Desert,0,0,,2,0.0
21387,-33.6745,-65.7905,70.05,216.15,423,27.6,22,Desert,0,0,,2,0.0
21388,-35.6404,-63.6029,68.82,218.68,307,29.3,43,Desert,0,0,,2,0.0
21389,-36.5694,-65.0004,70.16,219.3,293,28.3,22,Desert,0,0,,2,0.0
21390,-36.0196,-66.8037,71.42,218.34,389,26.7,43,Desert,0,0,,2,0.0
21391,-34.572,-67.1755,71.37,216.78,480,26.3,51,AridShrubland,0,0,,2,0.0
21392,-31.3191,-64.8285,68.69,213.91,471,28.5,20,ExtremeDesert,0,0,,1,0.0
21393,-29.8929,-65.2208,68.69,212.34,464,28.5,19,ExtremeDesert,0,0,,1,0.0
21394,-32.237,-66.1729,70.02,214.58,490,27.3,42,Desert,0,0,,1,0.0
21395,-31.6977,-67.8981,71.33,213.68,520,26.1,23,Wasteland,0,0,,2,0.0
21396,-30.272,-68.2506,71.34,212.15,502,26.2,19,Wasteland,0,0,,2,0.0
21397,-29.3849,-66.9175,70.02,211.47,464,27.4,24,Wasteland,0,0,,1,0.0
21398,-28.4316,-60.9364,64.71,211.77,765,30.0,61,ExtremeDesert,0,0,,3,0.0
21399,-29.4153,-62.2106,66.04,212.51,646,29.6,143,ExtremeDesert,0,0,,3,0.0
21400,-28.9565,-63.9153,67.37,211.64,542,29.1,57,ExtremeDesert,0,0,,2,0.0
21401,-27.5435,-64.3136,67.4,210.06,594,28.8,51,ExtremeDesert,0,0,,2,0.0
21402,-26.5912,-63.0425,66.09,209.32,688,29.3,68,ExtremeDesert,0,0,,3,0.0
21403,-27.0207,-61.3694,64.73,210.16,799,29.8,125,ExtremeDesert,0,0,,3,0.0
21404,-23.0962,-47.2043,51.32,210.16,946,38.6,800,AB_MiasmicMangrove,0,0,The Dew Horn,3,0.85
21405,-24.4711,-46.6292,51.32,212.05,873,39.0,1668,AB_MiasmicMangrove,0,0,The Dew Horn,3,0.85
21406,-23.4414,-43.92,48.63,212.01,325,43.8,1668,AB_FeraliskInfestedJungle,0,11026,,4,0.45
21407,-24.6522,-44.9679,49.98,213.0,731,40.7,1668,AB_FeraliskInfestedJungle,0,0,,4,0.45
21408,-22.0779,-44.5151,48.64,210.05,328,43.8,1349,AB_FeraliskInfestedJungle,0,11029,,4,0.45
21409,-21.914,-46.1391,50.0,209.16,781,40.4,1668,AB_FeraliskInfestedJungle,0,0,,4,0.45
21410,-25.4275,-49.3949,54.0,212.06,1113,35.9,1668,ZBiome_Grasslands,0,0,The Dew Horn,3,0.05
21411,-26.5744,-50.5222,55.35,212.94,1197,34.5,1629,ExtremeDesert,0,0,The Dew Horn,3,0.0
21412,-25.6514,-47.7169,52.66,212.99,963,37.6,1515,AB_MiasmicMangrove,0,0,The Dew Horn,3,0.85
21413,-27.041,-47.1272,52.7,214.86,860,38.1,1668,ZBiome_Grasslands,0,0,The Dew Horn,3,0.05
21414,-28.217,-48.2405,54.07,215.73,878,37.1,1330,ZBiome_Grasslands,0,0,The Dew Horn,3,0.05
21415,-27.9742,-49.9587,55.38,214.75,1029,35.4,1544,ExtremeDesert,0,0,The Dew Horn,3,0.0
21416,-24.9125,-52.739,56.69,210.27,1667,31.0,425,ExtremeDesert,0,0,The Dew Horn,3,0.0
21417,-24.6222,-54.4027,58.05,209.41,1663,30.2,633,ExtremeDesert,0,0,The Dew Horn,3,0.0
21418,-26.3063,-52.2132,56.68,212.03,1366,32.7,60,ExtremeDesert,0,0,The Dew Horn,4,0.0
21419,-27.4167,-53.3793,58.03,212.87,1316,32.1,1182,ExtremeDesert,0,0,The Dew Horn,4,0.0
21420,-27.1028,-55.0793,59.36,211.97,1297,31.3,1229,ExtremeDesert,0,0,The Dew Horn,4,0.0
21421,-25.702,-55.5762,59.38,210.26,1475,30.3,1453,ExtremeDesert,0,0,The Dew Horn,4,0.0
21422,-22.1514,-53.7475,56.79,206.79,1547,31.6,953,ExtremeDesert,0,0,The Dew Horn,4,0.0
21423,-20.7854,-54.2322,56.88,205.07,1518,31.7,616,ExtremeDesert,0,0,The Dew Horn,4,0.0
21424,-23.238,-54.8936,58.1,207.69,1728,29.8,483,ExtremeDesert,0,0,The Dew Horn,2,0.0
21425,-22.9272,-56.531,59.47,206.89,1663,29.2,832,ExtremeDesert,0,0,The Dew Horn,3,0.0
21426,-21.5546,-56.9908,59.56,205.22,1743,28.7,652,ExtremeDesert,0,0,The Dew Horn,2,0.0
21427,-20.4991,-55.8389,58.27,204.31,1744,29.6,238,ExtremeDesert,0,0,The Dew Horn,3,0.0
21428,-19.9391,-51.5125,54.19,204.87,1095,35.8,969,AB_FeraliskInfestedJungle,0,0,The Dew Horn,3,0.45
21429,-18.8151,-50.4223,52.91,203.85,935,37.6,1668,AB_FeraliskInfestedJungle,0,0,The Dew Horn,4,0.45
21430,-19.6942,-53.1109,55.59,204.11,1311,33.7,576,ExtremeDesert,0,0,The Dew Horn,4,0.0
21431,-18.3474,-53.5892,55.71,202.4,1258,33.9,1336,Desert,0,0,The Dew Horn,4,0.0
21432,-17.253,-52.4903,54.44,201.38,1096,35.7,1128,ZBiome_DesertOasis,0,0,The Dew Horn,3,0.2
21433,-17.4759,-50.9211,53.04,202.08,935,37.5,1328,AB_FeraliskInfestedJungle,0,0,The Dew Horn,4,0.45
21434,-20.5559,-46.6998,50.05,207.26,389,42.5,1432,AB_FeraliskInfestedJungle,0,77,,4,0.45
21435,-20.3702,-48.3061,51.42,206.44,864,39.0,1209,AB_FeraliskInfestedJungle,0,0,The Dew Horn,4,0.45
21436,-19.0204,-48.8346,51.52,204.6,479,41.0,1425,AB_FeraliskInfestedJungle,0,54,The Dew Horn,4,0.45
21437,-17.8655,-47.7761,50.24,203.52,800,40.1,1668,AB_FeraliskInfestedJungle,0,0,The Scald Spine,4,0.45
21438,-18.0318,-46.2018,48.84,204.28,564,42.3,1668,AB_FeraliskInfestedJungle,0,39,The Scald Spine,4,0.45
21439,-19.3724,-45.6551,48.75,206.18,534,42.6,1668,AB_FeraliskInfestedJungle,0,19,The Scald Spine,4,0.45
21440,-9.324,26.3452,27.83,339.7,374,56.8,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21441,-8.0045,27.0667,28.14,342.83,418,56.4,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21442,-6.652,24.7665,25.59,344.44,448,57.3,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
21443,-6.6669,26.2815,27.06,345.21,458,56.7,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
21444,-7.9688,24.0322,25.24,341.03,405,57.7,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21445,-9.3033,24.8253,26.41,338.69,390,57.3,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21446,-10.6124,24.0986,26.2,335.35,321,57.8,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
21447,-11.9459,24.9057,27.46,333.33,311,57.3,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21448,-10.5831,22.5661,24.81,334.04,234,58.8,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
21449,-11.8794,21.8335,24.72,330.51,94,59.6,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21450,-13.2093,22.6462,26.04,328.63,150,58.8,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21451,-13.2469,24.1867,27.38,330.12,237,57.7,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21452,-14.6691,29.5988,32.74,332.08,340,54.3,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21453,-15.9771,28.9129,32.7,329.37,348,54.3,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21454,-17.3336,31.2876,35.34,329.0,183,53.4,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21455,-17.3083,29.7611,34.03,327.88,254,53.9,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21456,-16.0233,31.9537,35.36,331.51,216,53.2,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21457,-14.6904,31.114,34.09,333.1,235,54.0,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21458,-14.5792,25.0098,28.71,328.4,284,57.0,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21459,-14.6138,26.5462,30.04,329.74,332,56.1,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21460,-15.9466,27.3811,31.37,328.15,323,55.3,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21461,-17.2409,26.6853,31.42,325.35,297,55.4,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21462,-17.1984,25.1372,30.14,323.92,267,56.4,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21463,-15.8696,24.2973,28.75,325.36,202,57.4,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21464,-13.3722,31.7914,34.22,335.71,242,53.9,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21465,-12.0352,30.9728,33.01,337.5,333,54.2,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21466,-12.057,33.957,35.79,339.07,364,52.1,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21467,-13.3844,33.288,35.59,336.56,250,52.9,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21468,-10.7199,33.1498,34.65,340.9,379,52.8,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21469,-10.7103,31.6617,33.24,340.18,418,53.5,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21470,-9.3707,30.8628,32.12,342.17,480,53.9,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21471,-9.3576,29.3645,30.69,341.42,401,55.3,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21472,-8.0186,28.5734,29.59,343.59,444,55.7,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21473,-6.6903,29.29,29.98,346.52,457,55.5,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21474,-8.0401,31.5632,32.47,344.9,561,53.3,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21475,-6.6991,30.7824,31.43,347.07,600,53.7,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
21476,-9.1106,15.5921,18.0,329.18,101,62.2,18,ExtremeDesert,0,0,The Anvil,2,0.0
21477,-9.1511,17.1417,19.37,331.34,192,61.2,18,ExtremeDesert,0,0,The Anvil,2,0.0
21478,-6.5436,17.1075,18.28,338.7,364,60.7,18,ExtremeDesert,0,0,The Anvil,3,0.0
21479,-7.8646,17.8952,19.5,335.79,301,60.5,18,ExtremeDesert,0,0,The Anvil,2,0.0
21480,-6.5147,15.5627,16.84,336.94,336,61.4,18,ExtremeDesert,0,0,The Anvil,3,0.0
21481,-7.7953,14.8014,16.69,331.81,196,62.2,18,ExtremeDesert,0,0,The Anvil,3,0.0
21482,-7.7561,13.25,15.32,329.28,158,63.0,18,ExtremeDesert,0,0,The Anvil,3,0.0
21483,-9.0188,12.4848,15.36,323.71,121,63.2,18,ExtremeDesert,0,0,The Anvil,2,0.0
21484,-6.4495,12.4642,14.01,332.36,225,63.2,18,ExtremeDesert,0,0,The Anvil,3,0.0
21485,-6.4131,10.9114,12.64,329.3,271,63.5,18,ExtremeDesert,0,0,The Anvil,2,0.0
21486,-7.6684,10.1409,12.69,322.59,242,63.6,18,ExtremeDesert,0,0,The Anvil,2,0.0
21487,-8.9673,10.9282,14.1,320.23,229,63.1,18,ExtremeDesert,0,0,The Anvil,2,0.0
21488,-11.7483,17.1887,20.72,324.86,81,61.3,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21489,-13.069,17.996,22.11,323.08,123,60.5,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21490,-10.4731,17.9385,20.68,329.03,139,61.0,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21491,-10.5136,19.4855,22.04,330.91,158,60.3,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21492,-11.8401,20.2896,23.37,328.84,87,60.2,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21493,-13.1205,19.5503,23.4,325.14,100,60.1,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21494,-14.2657,15.6865,21.08,316.76,151,60.7,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21495,-15.5066,14.9334,21.4,312.89,148,60.6,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21496,-14.3307,17.2498,22.29,319.26,152,60.3,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21497,-15.6498,18.0684,23.73,317.91,156,59.6,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21498,-16.8973,17.325,24.02,314.43,201,59.3,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21499,-16.8192,15.7527,22.89,311.93,135,60.1,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21500,-14.1194,12.5537,18.81,310.83,209,61.3,18,ExtremeDesert,0,0,The Anvil,2,0.0
21501,-14.0382,10.9852,17.76,307.31,281,61.4,18,ExtremeDesert,0,0,The Anvil,2,0.0
21502,-15.4266,13.3627,20.3,309.95,161,61.0,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21503,-16.6451,12.6024,20.77,306.12,195,60.6,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21504,-16.549,11.0257,19.8,302.77,306,60.4,18,ExtremeDesert,0,0,The Anvil,2,0.0
21505,-15.2495,10.2178,18.29,303.05,371,60.6,18,ExtremeDesert,0,0,The Anvil,2,0.0
21506,-10.2095,10.1595,14.36,314.4,305,62.6,18,ExtremeDesert,0,0,The Anvil,2,0.0
21507,-11.5102,10.9528,15.84,313.02,248,62.3,18,ExtremeDesert,0,0,The Anvil,2,0.0
21508,-12.7375,10.1851,16.26,308.03,268,62.0,18,ExtremeDesert,0,0,The Anvil,1,0.0
21509,-12.6571,8.6183,15.27,303.71,276,62.4,18,ExtremeDesert,0,0,The Anvil,2,0.0
21510,-11.3654,7.8252,13.77,304.11,275,63.0,18,ExtremeDesert,0,0,The Anvil,2,0.0
21511,-10.1453,8.5982,13.27,309.88,327,62.9,18,ExtremeDesert,0,0,The Anvil,1,0.0
21512,0.0,10.1214,10.12,0.0,622,62.5,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,1,0.0
21513,-1.2841,10.8966,10.97,353.24,645,62.1,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,1,0.0
21514,0.0,13.2173,13.22,0.0,512,61.9,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
21515,-1.2914,12.4449,12.51,354.03,596,61.7,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
21516,1.2914,12.4449,12.51,5.97,574,61.8,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
21517,1.2841,10.8966,10.97,6.76,606,62.3,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,1,0.0
21518,2.5602,10.1232,10.44,14.27,670,62.1,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
21519,2.5442,8.5709,8.94,16.6,719,62.5,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
21520,3.8508,10.9015,11.55,19.59,665,61.7,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,1,0.0
21521,5.1174,10.1294,11.34,26.99,703,61.6,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,1,0.0
21522,5.0855,8.5748,9.96,30.83,724,62.0,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
21523,3.803,7.7947,8.67,26.11,755,62.4,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21524,-2.5442,8.5709,8.94,343.4,625,63.0,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
21525,-3.803,7.7947,8.67,333.89,581,63.3,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21526,-2.5602,10.1232,10.44,345.73,633,62.3,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
21527,-3.8508,10.9015,11.55,340.41,509,62.6,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21528,-5.1174,10.1294,11.34,333.01,396,63.3,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21529,-5.0855,8.5748,9.96,329.17,428,63.7,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21530,-2.5097,5.4587,6.01,335.26,803,63.2,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21531,-2.4912,3.8999,4.63,327.39,993,62.7,19,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21532,-3.7771,6.2378,7.29,328.72,707,63.2,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21533,-5.0165,5.4599,7.41,317.31,652,63.4,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21534,-4.9794,3.9006,6.32,307.98,731,63.4,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21535,-3.7214,3.1201,4.85,309.92,928,63.0,20,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21536,0.0,3.9007,3.9,0.0,1137,62.2,19,AB_MechanoidIntrusion,0,0,The Rust Cathedral,4,0.0
21537,1.241,3.1207,3.36,21.7,1264,61.7,19,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21538,-1.241,3.1207,3.36,338.3,1167,62.2,20,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21539,-1.2311,1.5606,1.99,321.72,1313,62.0,25,AB_MechanoidIntrusion,0,0,The Rust Cathedral,4,0.0
21540,0.0,0.7805,0.78,0.0,1516,61.4,30,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
21541,1.2311,1.5606,1.99,38.28,1383,61.6,21,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21542,3.7771,6.2378,7.29,31.28,938,61.9,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21543,2.5097,5.4587,6.01,24.74,1007,62.1,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21544,2.4912,3.8999,4.63,32.61,1169,61.7,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21545,3.7214,3.1201,4.85,50.08,1174,61.6,19,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21546,4.9794,3.9006,6.32,52.02,1022,61.9,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21547,5.0165,5.4599,7.41,42.69,961,61.8,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21548,9.1106,15.5921,18.0,30.82,503,60.0,18,ExtremeDesert,0,0,The Anvil,1,0.0
21549,7.7953,14.8014,16.69,28.19,463,60.8,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,1,0.0
21550,6.5436,17.1075,18.28,21.3,424,60.4,18,ExtremeDesert,0,0,The Anvil,1,0.0
21551,6.5147,15.5627,16.84,23.06,438,60.9,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,1,0.0
21552,7.8646,17.8951,19.5,24.21,446,59.8,18,ExtremeDesert,0,0,The Anvil,2,0.0
21553,9.1511,17.1417,19.37,28.66,491,59.6,18,ExtremeDesert,0,0,The Anvil,2,0.0
21554,10.4731,17.9385,20.68,30.97,461,59.2,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
21555,11.7483,17.1887,20.72,35.14,370,59.7,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
21556,10.5136,19.4855,22.04,29.09,285,59.6,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
21557,11.8401,20.2896,23.37,31.16,186,59.6,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21558,13.1205,19.5503,23.4,34.86,130,59.9,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21559,13.069,17.996,22.11,36.92,165,60.2,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
21560,9.0188,12.4848,15.36,36.29,618,60.5,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21561,8.9673,10.9282,14.1,39.77,732,60.3,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21562,7.7561,13.25,15.32,30.72,517,61.0,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
21563,6.4495,12.4642,14.01,27.64,620,61.0,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21564,6.4131,10.9114,12.64,30.7,710,61.0,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
21565,7.6684,10.1409,12.69,37.41,751,60.8,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
21566,11.5102,10.9528,15.84,46.98,713,59.7,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
21567,12.7375,10.1851,16.26,51.97,610,60.1,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
21568,10.2095,10.1595,14.36,45.6,782,60.0,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
21569,10.1453,8.5982,13.27,50.12,842,60.1,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,1,0.0
21570,11.3654,7.8252,13.77,55.89,750,60.4,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21571,12.6571,8.6183,15.27,56.29,632,60.4,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
21572,14.1194,12.5537,18.81,49.17,454,60.0,18,Scarlands,0,0,The Scorch,3,0.0
21573,15.4266,13.3627,20.3,50.05,302,60.2,18,Scarlands,0,0,The Scorch,3,0.0
21574,14.0382,10.9852,17.76,52.69,534,60.0,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,2,0.0
21575,15.2495,10.2178,18.29,56.95,488,60.0,18,AB_MechanoidIntrusion,0,0,The Rust Cathedral,3,0.0
21576,16.549,11.0257,19.8,57.23,314,60.4,18,Scarlands,0,0,The Scorch,3,0.0
21577,16.6451,12.6024,20.77,53.88,191,60.6,18,Scarlands,0,0,The Scorch,3,0.0
21578,14.3308,17.2498,22.29,40.75,92,60.6,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
21579,14.2657,15.6865,21.08,43.24,195,60.5,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
21580,15.5066,14.9334,21.4,47.11,216,60.3,18,Scarlands,0,0,The Scorch,3,0.0
21581,16.8192,15.7527,22.89,48.07,24,60.7,18,Scarlands,0,0,The Scorch,2,0.0
21582,16.8973,17.325,24.02,45.57,23,60.3,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21583,15.6498,18.0684,23.73,42.09,27,60.4,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21584,9.324,26.3452,27.83,20.3,235,57.6,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21585,9.3033,24.8253,26.41,21.31,253,58.0,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21586,6.652,24.7665,25.59,15.56,362,57.8,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21587,7.9688,24.0322,25.24,18.97,297,58.3,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21588,6.6669,26.2815,27.06,14.79,351,57.2,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21589,8.0045,27.0667,28.14,17.17,279,57.2,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21590,8.0186,28.5734,29.59,16.41,287,56.6,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21591,9.3576,29.3645,30.69,18.58,218,56.3,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21592,6.6903,29.29,29.98,13.48,299,56.4,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21593,6.6991,30.7824,31.43,12.93,375,55.0,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
21594,8.0401,31.5632,32.47,15.1,363,54.4,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
21595,9.3707,30.8628,32.12,17.83,268,55.1,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21596,11.9459,24.9057,27.46,26.67,97,58.5,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21597,13.2469,24.1867,27.38,29.88,19,58.9,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21598,10.6124,24.0986,26.2,24.65,155,58.7,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21599,10.5831,22.5661,24.81,25.96,140,59.3,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21600,11.8794,21.8335,24.72,29.49,152,59.3,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21601,13.2093,22.6462,26.04,31.37,46,59.3,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21602,14.6138,26.5462,30.04,30.26,12,57.9,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21603,15.9466,27.3811,31.37,31.85,12,57.0,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21604,14.5792,25.0098,28.71,31.6,12,58.4,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21605,15.8696,24.2973,28.75,34.64,12,58.4,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21606,17.1984,25.1372,30.14,36.08,12,57.8,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21607,17.2409,26.6853,31.42,34.65,12,57.0,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21608,14.6691,29.5988,32.74,27.92,12,56.1,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21609,14.6904,31.114,34.09,26.9,16,55.2,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21610,15.9771,28.9129,32.7,30.63,12,56.1,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21611,17.3083,29.7611,34.03,32.12,12,55.3,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21612,17.3336,31.2876,35.34,31.0,12,54.4,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21613,16.0233,31.9537,35.36,28.49,12,54.4,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21614,10.7103,31.6617,33.24,19.82,192,54.8,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21615,12.0352,30.9728,33.01,22.5,70,55.6,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21616,13.3722,31.7914,34.22,24.29,21,55.1,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21617,13.3844,33.288,35.59,23.44,38,54.1,18,ExtremeDesert,0,0,The Dune Sea,1,0.0
21618,12.057,33.957,35.79,20.93,36,53.9,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21619,10.7199,33.1498,34.65,19.1,165,54.0,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
21620,-2.6855,32.9287,33.03,355.07,915,50.9,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
21621,-2.6834,31.4547,31.56,354.87,1001,51.5,18,ExtremeDesert,0,0,The Dune Sea,3,0.0
21622,-5.3641,31.4949,31.9,349.81,693,52.9,18,ExtremeDesert,0,0,The Dune Sea,2,0.0
21623,-4.0221,30.7302,30.97,352.17,730,53.3,18,ExtremeDesert,0,0,The Dune Sea,4,0.0
