tile,biome,elevation,temperature,rainfall,hilliness,swampiness,pollution,riverDist,feature,featureId,waterCovered,roadCount,riverCount,mutatorCount
16199,HorrorWastes,341.0,-44.9,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16200,HorrorWastes,393.0,-45.3,0.0,SmallHills,0.0,0.0,63,Deadstone,25,False,0,0,0
16201,HorrorWastes,323.0,-46.8,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16202,HorrorWastes,302.0,-47.5,0.0,SmallHills,0.0,1.0,0,Deadstone,25,False,0,0,0
16203,HorrorWastes,308.0,-49.4,0.0,SmallHills,0.0,1.0,0,Deadstone,25,False,0,0,0
16204,HorrorWastes,357.0,-46.8,0.0,SmallHills,0.0,1.0,0,Deadstone,25,False,0,0,0
16205,HorrorWastes,408.0,-47.8,0.0,SmallHills,0.0,1.0,0,Deadstone,25,False,0,0,0
16206,HorrorWastes,425.0,-49.7,0.0,SmallHills,0.0,0.87776,0,Deadstone,25,False,0,0,0
16207,IceSheet,381.0,-50.6,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16208,HorrorWastes,440.0,-52.8,0.0,SmallHills,0.0,0.855497062,0,Deadstone,25,False,0,0,0
16209,IceSheet,435.0,-53.8,0.0,SmallHills,0.0,1.0,0,Deadstone,25,False,0,0,0
16210,AB_RockyCrags,874.0,-55.8,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16211,HorrorWastes,490.0,-53.7,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16212,BMT_CrystalCaverns,520.0,-56.9,0.0,SmallHills,0.0,0.0,0,Lantern Deeps,60,False,0,0,0
16213,BMT_CrystalCaverns,427.0,-55.6,0.0,SmallHills,0.0,0.0,0,Lantern Deeps,60,False,0,0,0
16214,BMT_CrystalCaverns,335.0,-56.1,0.0,LargeHills,0.0,0.0,0,Lantern Deeps,60,False,0,0,0
16215,BMT_CrystalCaverns,278.0,-54.9,0.0,SmallHills,0.0,0.0,0,Lantern Deeps,60,False,0,0,0
16216,BMT_CrystalCaverns,222.0,-55.4,0.0,Flat,0.0,0.0,0,Lantern Deeps,60,False,0,0,0
16217,BMT_CrystalCaverns,178.0,-56.8,0.0,SmallHills,0.0,0.0,0,Lantern Deeps,60,False,0,0,0
16218,BMT_CrystalCaverns,310.0,-57.6,0.0,SmallHills,0.0,0.0,0,Lantern Deeps,60,False,0,0,0
16219,BMT_CrystalCaverns,245.0,-58.1,0.0,LargeHills,0.0,0.0,0,Lantern Deeps,60,False,0,0,0
16220,IceSheet,287.0,-56.0,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16221,IceSheet,332.0,-56.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16222,AB_RockyCrags,762.0,-59.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16223,AB_PropaneLakes,378.0,-58.6,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16224,AB_RockyCrags,790.0,-59.4,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16225,IceSheet,389.0,-57.4,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16226,HorrorWastes,195.0,-53.5,0.0,SmallHills,0.0,0.921309233,0,Deadstone,25,False,0,0,0
16227,HorrorWastes,211.0,-52.4,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16228,IceSheet,233.0,-55.3,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16229,AB_PropaneLakes,263.0,-55.9,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16230,HorrorWastes,232.0,-54.6,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16231,HorrorWastes,253.0,-53.1,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16232,IceSheet,307.0,-50.6,0.0,SmallHills,0.0,0.8218814,0,Deadstone,25,False,0,0,0
16233,HorrorWastes,366.0,-49.2,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16234,HorrorWastes,269.0,-51.0,0.0,SmallHills,0.0,0.9359579,0,Deadstone,25,False,0,0,0
16235,HorrorWastes,291.0,-50.0,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16236,HorrorWastes,320.0,-48.4,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16237,HorrorWastes,304.0,-47.7,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16238,HorrorWastes,429.0,-50.0,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16239,HorrorWastes,493.0,-49.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16240,HorrorWastes,432.0,-48.8,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16241,HorrorWastes,444.0,-47.0,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16242,HorrorWastes,526.0,-46.7,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16243,HorrorWastes,537.0,-47.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16244,AB_RockyCrags,736.0,-56.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16245,IceSheet,422.0,-55.2,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16246,AB_RockyCrags,933.0,-57.8,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16247,AB_RockyCrags,922.0,-58.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16248,AB_PropaneLakes,486.0,-55.4,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16249,HorrorWastes,469.0,-54.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16250,HorrorWastes,382.0,-52.4,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16251,HorrorWastes,399.0,-51.7,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16252,HorrorWastes,482.0,-50.4,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16253,HorrorWastes,497.0,-49.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16254,HorrorWastes,407.0,-51.6,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16255,HorrorWastes,498.0,-50.3,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16256,BMT_CrystalCaverns,653.0,-63.3,0.0,Flat,0.0,0.0,0,Umbra,37,False,0,0,0
16257,BMT_CrystalCaverns,597.0,-62.4,0.0,SmallHills,0.0,0.0,75,Umbra,37,False,0,0,0
16258,BMT_CrystalCaverns,435.0,-60.4,0.0,LargeHills,0.0,0.0,0,Lantern Deeps,60,False,0,0,0
16259,BMT_CrystalCaverns,521.0,-61.2,0.0,LargeHills,0.0,0.0,74,Lantern Deeps,60,False,0,0,0
16260,BMT_CrystalCaverns,531.0,-61.4,0.0,LargeHills,0.0,0.0,0,Lantern Deeps,60,False,0,0,0
16261,BMT_CrystalCaverns,670.0,-63.0,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16262,BMT_CrystalCaverns,531.0,-63.3,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16263,AB_RockyCrags,1110.0,-63.3,0.0,LargeHills,0.0,1.0,0,Umbra,37,False,0,0,0
16264,BMT_CrystalCaverns,569.0,-62.6,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16265,AB_PropaneLakes,514.0,-61.7,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,1
16266,AB_RockyCrags,675.0,-61.4,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16267,AB_RockyCrags,829.0,-62.5,0.0,SmallHills,0.0,1.0,0,Umbra,37,False,0,0,0
16268,BMT_CrystalCaverns,703.0,-66.4,0.0,LargeHills,0.0,0.892576456,0,Umbra,37,False,0,0,0
16269,BMT_CrystalCaverns,825.0,-68.0,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16270,BMT_CrystalCaverns,615.0,-65.1,0.0,LargeHills,0.0,0.8019226,0,Umbra,37,False,0,0,0
16271,AB_RockyCrags,1198.0,-65.4,0.0,LargeHills,0.0,0.8683909,0,Umbra,37,False,0,0,1
16272,AB_RockyCrags,1200.0,-66.6,0.0,LargeHills,0.0,0.8573281,0,Umbra,37,False,0,0,1
16273,AB_RockyCrags,1097.0,-68.1,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,1
16274,AB_PropaneLakes,798.0,-68.2,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,1
16275,AB_PropaneLakes,874.0,-69.2,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16276,AB_PropaneLakes,876.0,-69.0,0.0,LargeHills,0.0,0.0,81,Umbra,37,False,0,0,1
16277,BMT_CrystalCaverns,933.0,-70.3,0.0,SmallHills,0.0,0.0,82,Umbra,37,False,0,0,0
16278,BMT_CrystalCaverns,911.0,-71.0,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16279,AB_PropaneLakes,876.0,-70.3,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16280,BMT_CrystalCaverns,682.0,-63.4,0.0,Flat,0.0,0.0,0,Umbra,37,False,0,0,0
16281,BMT_CrystalCaverns,704.0,-64.4,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16282,BMT_CrystalCaverns,688.0,-63.1,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,0
16283,BMT_CrystalCaverns,638.0,-62.6,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16284,BMT_CrystalCaverns,790.0,-64.6,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16285,BMT_CrystalCaverns,799.0,-65.2,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16286,BMT_CrystalCaverns,802.0,-66.3,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16287,BMT_CrystalCaverns,786.0,-66.9,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16288,BMT_CrystalCaverns,884.0,-68.6,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16289,BMT_CrystalCaverns,938.0,-69.4,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16290,BMT_CrystalCaverns,929.0,-67.3,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16291,BMT_CrystalCaverns,996.0,-68.8,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16292,HorrorWastes,1250.0,-51.4,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16293,AB_PropaneLakes,1246.0,-52.2,0.0,SmallHills,0.380392164,0.0,0,Ammonia Flats,26,False,0,0,0
16294,AB_PropaneLakes,1138.0,-54.1,0.0,Flat,0.368627459,0.0,0,Ammonia Flats,26,False,0,0,0
16295,AB_PropaneLakes,1146.0,-53.3,0.0,SmallHills,0.380392164,0.0,0,Ammonia Flats,26,False,0,0,0
16296,AB_PropaneLakes,1132.0,-53.4,0.0,Flat,0.360784322,0.0,0,Ammonia Flats,26,False,0,0,1
16297,HorrorWastes,1146.0,-51.8,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16298,HorrorWastes,1126.0,-51.0,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16299,HorrorWastes,1161.0,-49.7,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16300,HorrorWastes,1185.0,-52.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16301,HorrorWastes,1204.0,-52.1,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16302,HorrorWastes,1230.0,-50.6,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16303,HorrorWastes,1257.0,-49.7,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16304,HorrorWastes,1302.0,-48.4,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16305,HorrorWastes,1319.0,-47.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16306,HorrorWastes,1316.0,-46.1,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16307,HorrorWastes,1307.0,-47.8,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16308,HorrorWastes,1279.0,-45.0,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16309,HorrorWastes,1305.0,-45.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16310,HorrorWastes,1317.0,-45.0,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16311,HorrorWastes,1401.0,-46.0,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16312,AB_MycoticJungle,1209.0,-42.6,0.0,SmallHills,0.4,0.0,0,Stillwood,61,False,0,0,0
16313,AB_MycoticJungle,1180.0,-41.5,0.0,LargeHills,0.4,0.0,0,Stillwood,61,False,0,0,0
16314,AB_MycoticJungle,1256.0,-42.6,0.0,LargeHills,0.4,0.0,0,Stillwood,61,False,0,0,0
16315,HorrorWastes,1351.0,-44.8,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16316,HorrorWastes,1378.0,-45.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16317,HorrorWastes,1448.0,-47.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16318,HorrorWastes,1436.0,-45.6,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16319,AB_MycoticJungle,1380.0,-44.5,0.0,SmallHills,0.458823532,0.0,0,Stillwood,61,False,0,0,0
16320,HorrorWastes,1442.0,-47.2,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16321,HorrorWastes,1471.0,-48.3,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16322,HorrorWastes,1461.0,-50.0,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16323,HorrorWastes,1409.0,-50.6,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16324,HorrorWastes,1318.0,-51.8,0.0,LargeHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,1
16325,AB_PropaneLakes,1224.0,-52.1,0.0,SmallHills,0.3882353,0.0,0,Ammonia Flats,26,False,0,0,0
16326,HorrorWastes,1443.0,-50.8,0.0,LargeHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,1
16327,AB_PropaneLakes,1302.0,-51.8,0.0,LargeHills,0.380392164,0.0,0,Ammonia Flats,26,False,0,0,2
16328,AB_RockyCrags,1873.0,-54.2,0.0,LargeHills,0.368627459,0.0,0,Ammonia Flats,26,False,0,0,0
16329,AB_RockyCrags,1716.0,-55.0,0.0,SmallHills,0.380392164,0.0,0,Ammonia Flats,26,False,0,0,0
16330,AB_RockyCrags,1612.0,-52.7,0.0,SmallHills,0.380392164,0.0,0,Ammonia Flats,26,False,0,0,0
16331,AB_RockyCrags,1892.0,-54.1,0.0,LargeHills,0.3882353,0.0,0,Ammonia Flats,26,False,0,0,0
16332,AB_RockyCrags,1618.0,-52.3,0.0,SmallHills,0.368627459,0.0,0,Ammonia Flats,26,False,0,0,0
16333,AB_RockyCrags,1759.0,-53.0,0.0,SmallHills,0.368627459,0.0,0,Ammonia Flats,26,False,0,0,0
16334,AB_PropaneLakes,1191.0,-57.3,0.0,Flat,0.380392164,0.0,0,Ammonia Flats,26,False,0,0,0
16335,AB_PropaneLakes,1236.0,-59.1,0.0,Flat,0.380392164,0.0,0,Ammonia Flats,26,False,0,0,0
16336,AB_PropaneLakes,1199.0,-56.4,0.0,Flat,0.380392164,0.0,0,Ammonia Flats,26,False,0,0,0
16337,AB_PropaneLakes,1216.0,-57.4,0.0,Flat,0.3882353,0.0,0,Ammonia Flats,26,False,0,0,0
16338,AB_PropaneLakes,1194.0,-59.0,0.0,Flat,0.3882353,0.0,0,Ammonia Flats,26,False,0,0,0
16339,AB_PropaneLakes,1225.0,-60.0,0.0,Flat,0.380392164,0.0,0,Ammonia Flats,26,False,0,0,0
16340,AB_PropaneLakes,1352.0,-52.3,0.0,LargeHills,0.368627459,0.0,0,Ammonia Flats,26,False,0,0,0
16341,AB_PropaneLakes,1266.0,-52.6,0.0,SmallHills,0.360784322,0.0,0,Ammonia Flats,26,False,0,0,0
16342,AB_PropaneLakes,1492.0,-50.3,0.0,LargeHills,0.368627459,0.0,0,Ammonia Flats,26,False,0,0,0
16343,AB_PropaneLakes,1518.0,-51.4,0.0,LargeHills,0.368627459,0.0,0,Ammonia Flats,26,False,0,0,0
16344,AB_PropaneLakes,1406.0,-50.7,0.0,LargeHills,0.360784322,0.0,0,Ammonia Flats,26,False,0,0,0
16345,AB_PropaneLakes,1296.0,-51.8,0.0,LargeHills,0.349019617,0.0,0,Ammonia Flats,26,False,0,0,0
16346,AB_RockyCrags,1855.0,-52.1,0.0,LargeHills,0.329411775,0.0,0,Ammonia Flats,26,False,0,0,0
16347,AB_RockyCrags,1614.0,-53.5,0.0,SmallHills,0.329411775,0.0,0,Ammonia Flats,26,False,0,0,0
16348,AB_RockyCrags,1686.0,-51.1,0.0,SmallHills,0.321568638,0.0,0,Ammonia Flats,26,False,0,0,0
16349,AB_RockyCrags,1806.0,-51.9,0.0,LargeHills,0.298039228,0.0,0,Ammonia Flats,26,False,0,0,0
16350,AB_PropaneLakes,1180.0,-53.0,0.0,SmallHills,0.298039228,0.0,0,Ammonia Flats,26,False,0,0,0
16351,AB_PropaneLakes,1185.0,-54.2,0.0,SmallHills,0.309803933,0.0,0,Ammonia Flats,26,False,0,0,0
16352,AB_PropaneLakes,1129.0,-55.5,0.0,SmallHills,0.309803933,0.0,0,Ammonia Flats,26,False,0,0,0
16353,AB_PropaneLakes,1128.0,-56.4,0.0,Flat,0.329411775,0.0,0,Ammonia Flats,26,False,0,0,0
16354,AB_PropaneLakes,1033.0,-57.3,4.0,Mountainous,0.298039228,0.0,0,Ammonia Flats,26,False,0,0,1
16355,AB_PropaneLakes,1049.0,-55.7,0.0,SmallHills,0.298039228,0.869764268,0,Ammonia Flats,26,False,0,0,0
16356,AB_PropaneLakes,931.0,-57.8,4.0,Mountainous,0.321568638,0.0,0,Ammonia Flats,26,False,0,0,1
16357,AB_PropaneLakes,1103.0,-57.9,0.0,LargeHills,0.34117648,0.0,0,Ammonia Flats,26,False,0,0,0
16358,AB_PropaneLakes,1189.0,-59.3,0.0,LargeHills,0.360784322,0.0,0,Ammonia Flats,26,False,0,0,0
16359,AB_PropaneLakes,1196.0,-58.7,0.0,Flat,0.368627459,0.0,0,Ammonia Flats,26,False,0,0,0
16360,AB_PropaneLakes,1224.0,-59.8,0.0,Flat,0.368627459,0.0,0,Ammonia Flats,26,False,0,0,0
16361,AB_PropaneLakes,1200.0,-61.5,0.0,Flat,0.368627459,0.0,0,Ammonia Flats,26,False,0,0,0
16362,AB_PropaneLakes,1049.0,-60.4,4.0,Mountainous,0.349019617,0.0,0,Ammonia Flats,26,False,0,0,1
16363,AB_PropaneLakes,1159.0,-62.1,4.0,Mountainous,0.360784322,0.0,0,Ammonia Flats,26,False,0,0,1
16364,AB_RockyCrags,686.0,-60.5,0.0,LargeHills,0.321568638,0.0,0,Ammonia Flats,26,False,0,0,0
16365,AB_RockyCrags,690.0,-60.8,4.0,SmallHills,0.329411775,0.0,0,Ammonia Flats,26,False,0,0,1
16366,AB_RockyCrags,918.0,-60.6,4.0,SmallHills,0.349019617,0.0,0,Ammonia Flats,26,False,0,0,1
16367,AB_RockyCrags,1023.0,-61.3,4.0,SmallHills,0.349019617,0.0,0,Ammonia Flats,26,False,0,0,1
16368,AB_RockyCrags,610.0,-59.6,4.0,SmallHills,0.34117648,0.0,0,Ammonia Flats,26,False,0,0,1
16369,AB_RockyCrags,774.0,-59.9,0.0,LargeHills,0.321568638,0.813412666,0,Ammonia Flats,26,False,0,0,0
16370,AB_RockyCrags,505.0,-62.2,4.0,SmallHills,0.329411775,0.0,0,Ammonia Flats,26,False,0,0,1
16371,AB_RockyCrags,768.0,-63.0,4.0,SmallHills,0.34117648,0.0,0,Ammonia Flats,26,False,0,0,1
16372,AB_RockyCrags,653.0,-61.9,4.0,SmallHills,0.329411775,0.0,0,Ammonia Flats,26,False,0,0,1
16373,AB_RockyCrags,988.0,-62.8,4.0,SmallHills,0.34117648,0.0,0,Ammonia Flats,26,False,0,0,1
16374,AB_RockyCrags,1668.0,-63.7,4.0,Mountainous,0.349019617,0.0,0,Ammonia Flats,26,False,0,0,1
16375,AB_RockyCrags,1104.0,-63.6,4.0,LargeHills,0.349019617,0.9143969,0,Ammonia Flats,26,False,0,0,1
16376,AB_RockyCrags,391.0,-60.0,0.0,SmallHills,0.298039228,0.0,0,Ammonia Flats,26,False,0,0,0
16377,AB_RockyCrags,643.0,-61.2,0.0,LargeHills,0.298039228,0.0,0,Ammonia Flats,26,False,0,0,0
16378,AB_PropaneLakes,31.0,-60.1,0.0,Flat,0.2784314,0.0,0,Ammonia Flats,26,False,0,0,0
16379,AB_RockyCrags,368.0,-59.8,0.0,SmallHills,0.298039228,0.0,0,Ammonia Flats,26,False,0,0,0
16380,AB_PropaneLakes,21.0,-61.3,0.0,Flat,0.270588249,0.0,0,Ammonia Flats,26,False,0,0,0
16381,AB_PropaneLakes,21.0,-61.9,0.0,Flat,0.2784314,0.0,0,Ammonia Flats,26,False,0,0,0
16382,AB_PropaneLakes,16.0,-63.3,0.0,SmallHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
16383,AB_RockyCrags,440.0,-63.9,0.0,SmallHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
16384,AB_PropaneLakes,14.0,-63.9,0.0,SmallHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
16385,AB_PropaneLakes,7.0,-65.4,0.0,SmallHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
16386,AB_RockyCrags,260.0,-66.3,0.0,SmallHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
16387,AB_RockyCrags,595.0,-65.5,0.0,LargeHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
16388,AB_PropaneLakes,2.0,-66.2,0.0,SmallHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
16389,AB_PropaneLakes,6.0,-65.2,0.0,SmallHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
16390,BMT_CrystalCaverns,132.0,-68.5,0.0,SmallHills,0.0,0.965362,0,Ammonia Flats,26,False,0,0,0
16391,BMT_CrystalCaverns,1.0,-67.5,0.0,SmallHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
16392,BMT_CrystalCaverns,85.0,-67.3,0.0,SmallHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
16393,AB_PropaneLakes,4.0,-65.7,0.0,SmallHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
16394,AB_PropaneLakes,18.0,-64.8,0.0,SmallHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
16395,AB_RockyCrags,804.0,-63.4,0.0,Mountainous,0.329411775,0.0,0,Ammonia Flats,26,False,0,0,0
16396,AB_RockyCrags,510.0,-63.5,0.0,SmallHills,0.34117648,0.0,0,Ammonia Flats,26,False,0,0,0
16397,AB_PropaneLakes,269.0,-64.5,4.0,Mountainous,0.360784322,0.0,0,Ammonia Flats,26,False,0,0,1
16398,AB_PropaneLakes,165.0,-65.9,0.0,LargeHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,2
16399,AB_RockyCrags,523.0,-65.6,0.0,SmallHills,0.368627459,0.0,0,Ammonia Flats,26,False,0,0,0
16400,BMT_CrystalCaverns,1406.0,-59.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,2
16401,BMT_CrystalCaverns,1404.0,-58.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16402,BMT_CrystalCaverns,1459.0,-61.4,0.0,SmallHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
16403,BMT_CrystalCaverns,1416.0,-59.5,0.0,SmallHills,0.0,1.0,0,Ammonia Flats,26,False,0,0,0
16404,BMT_CrystalCaverns,1453.0,-62.5,0.0,SmallHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
16405,BMT_CrystalCaverns,1436.0,-61.7,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16406,BMT_CrystalCaverns,1373.0,-62.6,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,2,0,0
16407,BMT_CrystalCaverns,1368.0,-61.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16408,BMT_CrystalCaverns,1367.0,-64.5,0.0,SmallHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
16409,BMT_CrystalCaverns,1334.0,-65.5,0.0,SmallHills,0.0,0.0,0,Ammonia Flats,26,False,0,0,0
16410,BMT_CrystalCaverns,1293.0,-64.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,2,0,0
16411,BMT_CrystalCaverns,1308.0,-62.7,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16412,BMT_CrystalCaverns,1371.0,-56.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16413,HorrorWastes,1267.0,-54.3,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16414,BMT_CrystalCaverns,1418.0,-57.4,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16415,BMT_CrystalCaverns,1373.0,-55.9,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16416,HorrorWastes,1244.0,-53.6,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16417,HorrorWastes,1237.0,-53.0,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16418,BMT_CrystalCaverns,1396.0,-55.3,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16419,HorrorWastes,1330.0,-54.2,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16420,HorrorWastes,1306.0,-53.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16421,HorrorWastes,1287.0,-52.0,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16422,HorrorWastes,1280.0,-51.2,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16423,HorrorWastes,1269.0,-52.1,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16424,BMT_CrystalCaverns,1261.0,-61.8,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16425,BMT_CrystalCaverns,1314.0,-60.3,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16426,BMT_CrystalCaverns,1140.0,-61.2,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16427,BMT_CrystalCaverns,1213.0,-62.4,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16428,BMT_CrystalCaverns,1177.0,-59.8,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
