tile,lat,long,biome,elevation,temperature,rainfall,hilliness,swampiness,pollution,tempMin,tempMax,seasonalShift,riverDist,feature,featureId,waterCovered,roadCount,riverCount,mutatorCount
21389,-36.5694,-65.0004,Desert,293,28.9,0,SmallHills,0,0,11.6825,46.121,-17.2212,0,Long Sand,41,0,0,0,0
21390,-36.0196,-66.8037,Desert,389,27.1,0,SmallHills,0,0,10.0888,44.1148,-17.015,0,Long Sand,41,0,0,0,0
21391,-34.572,-67.1755,Desert,480,26.8,0,SmallHills,0,0,10.3385,43.2649,-16.4651,0,Long Sand,41,0,0,0,0
21392,-31.3191,-64.8285,ExtremeDesert,471,29.4,0,Flat,0,0,14.2086,44.5946,-15.1948,0,Long Sand,41,0,0,0,2
21393,-29.8929,-65.2208,ExtremeDesert,464,29.3,0,Flat,0,0,14.6797,43.9233,-14.6235,0,Long Sand,41,0,0,0,3
21394,-32.237,-66.1729,Desert,490,28,0,Flat,0,0,12.4455,43.5577,-15.5579,0,Long Sand,41,0,0,0,0
21395,-31.6977,-67.8981,Wasteland,520,26.6,0,SmallHills,0,0,11.2584,41.9448,-15.345,0,Long Sand,41,0,0,0,0
21396,-30.272,-68.2506,Wasteland,502,26.7,0,SmallHills,0,0,11.9271,41.476,-14.7762,0,Long Sand,41,0,0,0,0
21397,-29.3849,-66.9175,Wasteland,464,28,0,Flat,0,0,13.5852,42.4178,-14.418,0,Long Sand,41,0,0,0,0
21398,-28.4316,-60.9364,ExtremeDesert,765,31.4,0,LargeHills,0,0,17.3735,45.4294,-14.0296,0,Long Sand,41,0,0,0,0
21399,-29.4153,-62.2106,ExtremeDesert,646,30.8,0,LargeHills,0,0,16.3729,45.2301,-14.4303,0,Long Sand,41,0,0,0,0
21400,-28.9565,-63.9153,ExtremeDesert,542,30.1,0,SmallHills,0,0,15.8593,44.3437,-14.2439,0,Long Sand,41,0,0,0,0
21401,-27.5435,-64.3136,Desert,594,29.6,0,SmallHills,0,0,15.9384,43.2644,-13.6646,0,Long Sand,41,0,0,0,0
21402,-26.5912,-63.0425,Desert,688,30.3,0,LargeHills,0,0,17.033,43.5697,-13.2699,0,Long Sand,41,0,0,0,0
21403,-27.0207,-61.3694,ExtremeDesert,799,31,0,LargeHills,0,0,17.5546,44.4482,-13.4483,0,Long Sand,41,0,0,0,0
21404,-23.0962,-47.2043,AB_MiasmicMangrove,946,39.9,0,LargeHills,0.8196,0,28.1085,51.6939,-11.794,0,Dew Horn,66,0,2,0,0
21405,-24.4711,-46.6292,AB_MiasmicMangrove,873,40.3,0,LargeHills,0.8392,0,27.9231,52.6794,-12.3796,0,Dew Horn,66,0,2,0,0
21406,-23.4414,-43.92,BiomeCypreJungle,325,44.8,417,Mountainous,0.451,0,32.861,56.7415,-11.9416,2,Hollow Verge,86,0,0,2,2
21407,-24.6522,-44.9679,AB_FeraliskInfestedJungle,731,41.9,417,Mountainous,0.451,0,29.4465,54.3561,-12.4562,0,Hollow Verge,86,0,0,0,1
21408,-22.0779,-44.5151,BiomeCypreJungle,328,44.7,337,Mountainous,0.4392,0,33.346,56.0563,-11.3565,3,Hollow Verge,86,0,0,3,2
21409,-21.914,-46.1391,AB_FeraliskInfestedJungle,781,41.5,417,Mountainous,0.4314,0,30.2168,52.7856,-11.2857,0,Hollow Verge,86,0,2,0,1
21410,-25.4275,-49.3949,ZBiome_Badlands,1113,37.3,0,LargeHills,0.051,0,24.5196,50.083,-12.7832,0,Dew Horn,66,0,0,0,0
21411,-26.5744,-50.5222,ZBiome_Badlands,1197,36,0,LargeHills,0,0,22.74,49.2628,-13.2629,0,Dew Horn,66,0,0,0,2
21412,-25.6514,-47.7169,AB_MiasmicMangrove,963,39,0,LargeHills,0.851,0,26.1256,51.877,-12.8772,0,Dew Horn,66,0,0,0,0
21413,-27.041,-47.1272,ZBiome_Badlands,860,39.6,0,LargeHills,0.051,0,26.1462,53.0566,-13.4567,0,Dew Horn,66,0,0,0,0
21414,-28.217,-48.2405,ZBiome_Badlands,878,38.8,0,LargeHills,0.051,0,24.8614,52.7415,-13.9417,0,Dew Horn,66,0,0,0,0
21415,-27.9742,-49.9587,ZBiome_Badlands,1029,37.1,0,LargeHills,0,0,23.2611,50.9418,-13.842,0,Dew Horn,66,0,0,0,1
21416,-24.9125,-52.739,ZBiome_Badlands,1667,32.3,0,LargeHills,0,0,19.7365,44.8661,-12.5663,0,Dew Horn,66,0,0,0,1
21417,-24.6222,-54.4027,ZBiome_Badlands,1663,31.5,0,LargeHills,0,0,19.0592,43.9434,-12.4435,0,Dew Horn,66,0,0,0,2
21418,-26.3063,-52.2132,ZBiome_Badlands,1366,34.2,15,Mountainous,0,0,21.0517,47.351,-13.1512,0,Dew Horn,66,0,0,0,3
21419,-27.4167,-53.3793,ZBiome_Badlands,1316,33.8,296,Mountainous,0,0,20.1908,47.412,-13.6122,0,Dew Horn,66,0,0,0,2
21420,-27.1028,-55.0793,ZBiome_Badlands,1297,33,307,Mountainous,0,0,19.5206,46.4822,-13.4824,0,Dew Horn,66,0,0,0,2
21421,-25.702,-55.5762,ZBiome_Badlands,1475,31.7,363,Mountainous,0,0,18.8044,44.5982,-12.8984,0,Dew Horn,66,0,0,0,3
21422,-22.1514,-53.7475,ZBiome_Badlands,1547,32.8,238,Mountainous,0,0,21.4143,44.188,-11.3882,0,Dew Horn,66,0,0,0,3
21423,-20.7854,-54.2322,ZBiome_Badlands,1518,33,154,Mountainous,0,0,22.2059,43.7964,-10.7965,0,Dew Horn,66,0,0,0,3
21424,-23.238,-54.8936,ZBiome_Badlands,1728,31,0,SmallHills,0,0,19.1479,42.8545,-11.8547,0,Dew Horn,66,0,0,0,0
21425,-22.9272,-56.531,ZBiome_Badlands,1663,30.3,0,LargeHills,0,0,18.5809,42.0215,-11.7216,0,Dew Horn,66,0,0,0,1
21426,-21.5546,-56.9908,ZBiome_Badlands,1743,29.8,0,SmallHills,0,0,18.6721,40.9302,-11.1303,0,Dew Horn,66,0,0,0,0
21427,-20.4991,-55.8389,ZBiome_Badlands,1744,30.8,0,LargeHills,0,0,20.1306,41.4717,-10.6718,0,Dew Horn,66,0,0,0,1
21428,-19.9391,-51.5125,ZBiome_Badlands,1095,37.3,0,LargeHills,0.4392,0,26.8751,47.7271,-10.4272,0,Dew Horn,66,0,0,0,0
21429,-18.8151,-50.4223,ZBiome_Badlands,935,39.1,417,Mountainous,0.4196,0,29.1684,49.0336,-9.9338,0,Dew Horn,66,0,0,0,1
21430,-19.6942,-53.1109,ZBiome_Badlands,1311,35.2,144,Mountainous,0,0,24.8823,45.5199,-10.32,0,Dew Horn,66,0,0,0,2
21431,-18.3474,-53.5892,ZBiome_Badlands,1258,35.5,334,Mountainous,0,0,25.7747,45.2273,-9.7274,0,Dew Horn,66,0,0,0,1
21432,-17.253,-52.4903,ZBiome_DesertOasis,1096,37.3,0,LargeHills,0.2,0,28.0596,46.5423,-9.2425,0,Dew Horn,66,0,0,0,1
21433,-17.4759,-50.9211,ZBiome_Badlands,935,39,332,Mountainous,0.4314,0,29.6606,48.3413,-9.3414,0,Dew Horn,66,0,0,0,1
21434,-20.5559,-46.6998,BiomeCypreJungle,389,43.7,358,Mountainous,0.4196,0,33.0058,54.3964,-10.6966,5,Hollow Verge,86,0,0,3,2
21435,-20.3702,-48.3061,BiomeCypreJungle,864,40.3,302,Mountainous,0.4196,0,29.6868,50.9154,-10.6156,6,Dew Horn,66,0,0,2,1
21436,-19.0204,-48.8346,BiomeCypreJungle,479,42.4,356,Mountainous,0.4118,0,32.3781,52.424,-10.0241,7,Dew Horn,66,0,0,2,2
21437,-17.8655,-47.7761,AB_FeraliskInfestedJungle,800,41.3,973,Mountainous,0.4118,0,31.7879,50.8141,-9.5142,0,Scald Spine,67,0,0,0,1
21438,-18.0318,-46.2018,BiomeCypreJungle,564,43.1,1112,Mountainous,0.4,0,33.5143,52.6877,-9.5879,7,Scald Spine,67,0,0,3,2
21439,-19.3724,-45.6551,BiomeCypreJungle,534,43.5,973,Mountainous,0.4118,0,33.3234,53.6787,-10.1788,5,Scald Spine,67,0,0,2,2
21440,-9.324,26.3452,ExtremeDesert,374,56,0,Flat,0,0,50.3474,61.6537,-5.6538,0,Dune Sea,27,0,0,0,3
21441,-8.0045,27.0667,ExtremeDesert,418,55.5,0,Flat,0,0,50.4544,60.5466,-5.0467,0,Dune Sea,27,0,0,0,2
21442,-6.652,24.7665,ExtremeDesert,448,56.8,0,LargeHills,0,0,52.3786,61.2223,-4.4224,0,Dune Sea,27,0,0,0,0
21443,-6.6669,26.2815,ExtremeDesert,458,56,0,LargeHills,0,0,51.5717,60.4292,-4.4292,0,Dune Sea,27,0,0,0,0
21444,-7.9688,24.0322,ExtremeDesert,405,57.3,0,Flat,0,0,52.2709,62.3302,-5.0302,0,Dune Sea,27,0,0,0,1
21445,-9.3033,24.8253,ExtremeDesert,390,56.8,0,Flat,0,0,51.157,62.4442,-5.6443,0,Dune Sea,27,0,0,0,3
21446,-10.6124,24.0986,ExtremeDesert,321,57.6,0,LargeHills,0,0,51.357,63.8443,-6.2444,0,Dune Sea,27,0,0,0,0
21447,-11.9459,24.9057,ExtremeDesert,311,57.1,0,SmallHills,0,0,50.2485,63.9529,-6.853,0,Dune Sea,27,0,0,0,0
21448,-10.5831,22.5661,ExtremeDesert,234,59,0,LargeHills,0,0,52.7704,65.2309,-6.231,0,Dune Sea,27,0,0,0,0
21449,-11.8794,21.8335,ExtremeDesert,94,60.2,0,SmallHills,0,0,53.3788,67.0226,-6.8227,0,Dune Sea,27,0,0,0,0
21450,-13.2093,22.6462,ExtremeDesert,150,59.4,0,SmallHills,0,0,51.9747,66.8268,-7.4269,0,Dune Sea,27,0,0,0,0
21451,-13.2469,24.1867,ExtremeDesert,237,57.9,0,SmallHills,0,0,50.4577,65.3438,-7.4439,0,Dune Sea,27,0,0,0,0
21452,-14.6691,29.5988,ExtremeDesert,340,53.7,0,SmallHills,0,0,45.6155,61.7862,-8.0863,0,Dune Sea,27,0,0,0,0
21453,-15.9771,28.9129,ExtremeDesert,348,54.1,0,Flat,0,0,45.4285,62.7733,-8.6734,0,Dune Sea,27,0,0,0,2
21454,-17.3336,31.2876,ExtremeDesert,183,53.4,0,Flat,0,0,44.1238,62.6781,-9.2783,0,Dune Sea,27,0,0,0,1
21455,-17.3083,29.7611,ExtremeDesert,254,53.9,0,SmallHills,0,0,44.635,63.1669,-9.267,0,Dune Sea,27,0,0,0,0
21456,-16.0233,31.9537,ExtremeDesert,216,52.8,0,Flat,0,0,44.1078,61.494,-8.6941,0,Dune Sea,27,0,0,0,3
21457,-14.6904,31.114,ExtremeDesert,235,53.3,0,SmallHills,0,0,45.2059,61.3958,-8.0959,0,Dune Sea,27,0,0,0,0
21458,-14.5792,25.0098,ExtremeDesert,284,57.1,0,SmallHills,0,0,49.0559,65.1457,-8.0458,0,Dune Sea,27,0,0,0,0
21459,-14.6138,26.5462,ExtremeDesert,332,55.9,0,Flat,0,0,47.8404,63.9613,-8.0614,0,Dune Sea,27,0,0,0,1
21460,-15.9466,27.3811,ExtremeDesert,323,55.3,0,Flat,0,0,46.6421,63.9597,-8.6598,0,Dune Sea,27,0,0,0,1
21461,-17.2409,26.6853,ExtremeDesert,297,55.6,0,Flat,0,0,46.365,64.8369,-9.2371,0,Dune Sea,27,0,0,0,3
21462,-17.1984,25.1372,ExtremeDesert,267,56.7,0,SmallHills,0,0,47.4839,65.918,-9.2182,0,Dune Sea,27,0,0,0,0
21463,-15.8696,24.2973,ExtremeDesert,202,57.8,0,SmallHills,0,0,49.1766,66.4252,-8.6253,0,Dune Sea,27,0,0,0,0
21464,-13.3722,31.7914,ExtremeDesert,242,52.7,0,Flat,0,0,45.201,60.2006,-7.5007,0,Dune Sea,27,0,0,0,1
21465,-12.0352,30.9728,ExtremeDesert,333,52.8,0,SmallHills,0,0,45.9078,59.6936,-6.8937,0,Dune Sea,27,0,0,0,0
21466,-12.057,33.957,ExtremeDesert,364,50.6,0,SmallHills,0,0,43.6979,57.5035,-6.9036,0,Dune Sea,27,0,0,0,0
21467,-13.3844,33.288,ExtremeDesert,250,51.7,0,SmallHills,0,0,44.1954,59.2061,-7.5062,0,Dune Sea,27,0,0,0,0
21468,-10.7199,33.1498,ExtremeDesert,379,51.2,0,SmallHills,0,0,44.9079,57.4934,-6.2935,0,Dune Sea,27,0,0,0,0
21469,-10.7103,31.6617,ExtremeDesert,418,52,0,SmallHills,0,0.848,45.7122,58.2891,-6.2892,0,Dune Sea,27,0,0,0,0
21470,-9.3707,30.8628,ExtremeDesert,480,52.4,0,SmallHills,0,0,46.726,58.0752,-5.6752,0,Dune Sea,27,0,0,0,0
21471,-9.3576,29.3645,ExtremeDesert,401,54,0,SmallHills,0,0,48.332,59.6692,-5.6692,0,Dune Sea,27,0,0,0,0
21472,-8.0186,28.5734,ExtremeDesert,444,54.6,0,SmallHills,0,0,49.5479,59.6531,-5.0532,0,Dune Sea,27,0,0,0,0
21473,-6.6903,29.29,ExtremeDesert,457,54.2,0,SmallHills,0,0,49.7609,58.64,-4.4401,0,Dune Sea,27,0,0,0,0
21474,-8.0401,31.5632,ExtremeDesert,561,51.7,0,SmallHills,0,0,46.638,56.763,-5.0631,0,Dune Sea,27,0,0,0,0
21475,-6.6991,30.7824,ExtremeDesert,600,52.2,0,LargeHills,0,0,47.7569,56.6441,-4.4441,0,Dune Sea,27,0,0,0,0
21476,-9.1106,15.5921,ExtremeDesert,587,62.9,0,Flat,0,0.15,57.3454,68.4557,-5.5558,0,Anvil,81,0,0,0,0
21477,-9.1511,17.1417,ExtremeDesert,584,61.8,0,Mountainous,0,0.2,56.2269,67.3743,-5.5744,0,Anvil,81,0,0,0,0
21478,-6.5436,17.1075,ExtremeDesert,584,60.6,0,Flat,0,0.45,56.2287,64.9722,-4.3722,0,Anvil,81,0,0,0,0
21479,-7.8646,17.8952,ExtremeDesert,582,60.6,0,LargeHills,0,0.35,55.6189,65.5821,-4.9822,0,Anvil,81,0,0,0,0
21480,-6.5147,15.5627,ExtremeDesert,588,61.4,0,Flat,0,0.45,57.0421,65.7588,-4.3589,0,Anvil,81,0,0,0,0
21481,-7.7953,14.8014,ExtremeDesert,589,62.6,0,Flat,0,0.3,57.6509,67.5502,-4.9502,0,Anvil,81,0,0,0,0
21482,-7.7561,13.25,ExtremeDesert,591,63.6,0,Flat,0,0.25,58.6689,68.5321,-4.9322,0,Anvil,81,0,0,0,0
21483,-9.0188,12.4848,ExtremeDesert,589,64.1,0,Flat,0,0.3,58.5877,69.6135,-5.5135,0,Anvil,81,0,0,0,0
21484,-6.4495,12.4642,ExtremeDesert,594,63.8,0,Flat,0,0.4,59.4722,68.1287,-4.3287,0,Anvil,81,0,0,0,1
21485,-6.4131,10.9114,ExtremeDesert,596,64.4,0,Flat,0,0.6,60.0891,68.7118,-4.3119,0,Anvil,81,0,0,0,0
21486,-7.6684,10.1409,ExtremeDesert,593,64.7,0,Flat,0,0.65,59.8093,69.5917,-4.8917,0,Anvil,81,0,0,0,0
21487,-8.9673,10.9282,ExtremeDesert,589,64.1,0,Flat,0,0.5,58.6113,69.5898,-5.4899,0,Anvil,81,0,0,0,0
21488,-11.7483,17.1887,ExtremeDesert,81,62.5,0,Mountainous,0,0,55.7385,69.2629,-6.763,0,Dune Sea,27,0,0,0,1
21489,-13.069,17.996,ExtremeDesert,123,61.8,0,Flat,0,0,54.4383,69.1632,-7.3633,0,Dune Sea,27,0,0,0,3
21490,-10.4731,17.9385,ExtremeDesert,139,61.9,0,Mountainous,0,0,55.7207,68.0805,-6.1806,0,Dune Sea,27,0,0,0,0
21491,-10.5136,19.4855,ExtremeDesert,158,61,0,SmallHills,0,0,54.8022,67.1991,-6.1992,0,Dune Sea,27,0,0,0,0
21492,-11.8401,20.2896,ExtremeDesert,87,61.1,0,Flat,0,0,54.2967,67.9047,-6.8048,0,Dune Sea,27,0,0,0,1
21493,-13.1205,19.5503,ExtremeDesert,100,61.2,0,Flat,0,0,53.8149,68.5866,-7.3867,0,Dune Sea,27,0,0,0,1
21494,-14.2657,15.6865,ExtremeDesert,151,62.1,0,Mountainous,0,0,54.1972,70.0044,-7.9045,0,Dune Sea,27,0,0,0,3
21495,-15.5066,14.9334,ExtremeDesert,148,62.1,0,Mountainous,0,0,53.6392,70.5626,-8.4627,0,Dune Sea,27,0,0,0,1
21496,-14.3307,17.2498,ExtremeDesert,152,61.7,0,Flat,0,0,53.7679,69.6337,-7.9338,0,Dune Sea,27,0,0,0,1
21497,-15.6498,18.0684,ExtremeDesert,156,60.9,0,SmallHills,0,0,52.375,69.4267,-8.5268,0,Dune Sea,27,0,0,0,0
21498,-16.8973,17.325,ExtremeDesert,201,60.7,0,SmallHills,0,0,51.6178,69.7841,-9.0842,0,Dune Sea,27,0,0,0,0
21499,-16.8192,15.7527,ExtremeDesert,135,61.7,0,Flat,0,0,52.6526,70.7493,-9.0494,0,Dune Sea,27,0,0,0,3
21500,-14.1194,12.5537,ExtremeDesert,583,62.6,0,Mountainous,0,0,54.7632,70.4384,-7.8385,0,Anvil,81,0,0,0,0
21501,-14.0382,10.9852,ExtremeDesert,583,62.7,0,Flat,0,0,54.8999,70.5017,-7.8018,0,Anvil,81,0,0,0,0
21502,-15.4266,13.3627,ExtremeDesert,161,62.6,0,Mountainous,0,0,54.1751,71.0267,-8.4268,0,Dune Sea,27,0,0,0,1
21503,-16.6451,12.6024,ExtremeDesert,195,62.4,0,Mountainous,0,0,53.4302,71.3717,-8.9718,0,Dune Sea,27,0,0,0,0
21504,-16.549,11.0257,ExtremeDesert,585,62.2,0,Mountainous,0,0,53.273,71.1288,-8.9289,0,Anvil,81,0,0,0,0
21505,-15.2495,10.2178,ExtremeDesert,584,62.1,0,Flat,0,0.8062,53.7545,70.4472,-8.3473,0,Anvil,81,0,0,0,0
21506,-10.2095,10.1595,ExtremeDesert,586,63.7,0,Flat,0,0.4,57.6414,69.7599,-6.0599,0,Anvil,81,0,0,0,0
21507,-11.5102,10.9528,ExtremeDesert,585,63.4,0,Flat,0,0.25,56.747,70.0544,-6.6544,0,Anvil,81,0,0,0,1
21508,-12.7375,10.1851,ExtremeDesert,583,63.1,0,Flat,0,0.15,55.8887,70.3128,-7.2129,0,Anvil,81,0,0,0,1
21509,-12.6571,8.6183,ExtremeDesert,583,63.6,0,Flat,0,0.25,56.4252,70.7763,-7.1764,0,Anvil,81,0,0,0,0
21510,-11.3654,7.8252,ExtremeDesert,584,64.2,0,Flat,0,0.45,57.613,70.7883,-6.5884,0,Anvil,81,0,0,0,0
21511,-10.1453,8.5982,ExtremeDesert,586,64.1,0,Flat,0,0.45,58.0708,70.1304,-6.0305,0,Anvil,81,0,0,0,3
21512,0,10.1214,AB_MechanoidIntrusion,611,63,0,Flat,0,0.95,60,65.9993,3,0,Rust Cathedral,62,0,0,0,0
21513,-1.2841,10.8966,AB_MechanoidIntrusion,607,62.6,0,Flat,0,1,59.3766,65.8241,-3.2241,0,Rust Cathedral,62,0,0,0,0
21514,0,13.2173,AB_MechanoidIntrusion,601,61.9,0,Flat,0,0.95,58.9007,64.9,-3,0,Rust Cathedral,62,0,0,0,0
21515,-1.2914,12.4449,AB_MechanoidIntrusion,602,61.9,0,Flat,0,1,58.6753,65.1253,-3.2254,0,Rust Cathedral,62,0,0,0,0
21516,1.2914,12.4449,AB_MechanoidIntrusion,605,61.9,0,Flat,0,0.95,58.6747,65.1247,3.2254,0,Rust Cathedral,62,0,0,0,0
21517,1.2841,10.8966,AB_MechanoidIntrusion,610,62.6,0,Flat,0,0.95,59.3759,65.8234,3.2241,0,Rust Cathedral,62,0,0,0,0
21518,2.5602,10.1232,AB_MechanoidIntrusion,614,62.3,0,Flat,0,0.9,58.8534,65.7459,3.4467,0,Rust Cathedral,62,0,0,0,0
21519,2.5442,8.5709,AB_MechanoidIntrusion,619,62.8,0,Flat,0,1,59.3561,66.2432,3.4439,0,Rust Cathedral,62,0,0,0,0
21520,3.8508,10.9015,AB_MechanoidIntrusion,612,61.6,0,Flat,0,0.95,57.9285,65.2708,3.6716,0,Rust Cathedral,62,0,0,0,0
21521,5.1174,10.1294,AB_MechanoidIntrusion,615,61.2,0,Flat,0,1,57.3081,65.0911,3.892,0,Rust Cathedral,62,0,0,0,0
21522,5.0855,8.5748,AB_MechanoidIntrusion,620,61.8,0,Flat,0,0.95,57.9136,65.6856,3.8864,0,Rust Cathedral,62,0,0,0,0
21523,3.803,7.7947,AB_MechanoidIntrusion,623,62.5,0,Flat,0,1,58.8368,66.1625,3.6633,0,Rust Cathedral,62,0,0,0,0
21524,-2.5442,8.5709,AB_MechanoidIntrusion,609,64,0,Flat,0,0.95,60.5569,67.4439,-3.4439,3,Rust Cathedral,62,0,0,0,0
21525,-3.803,7.7947,AB_MechanoidIntrusion,605,64.6,0,Flat,0,1,60.9376,68.2632,-3.6633,0,Rust Cathedral,62,0,0,0,0
21526,-2.5602,10.1232,AB_MechanoidIntrusion,606,63,0,Flat,0,0.95,59.5541,66.4466,-3.4467,2,Rust Cathedral,62,0,0,0,0
21527,-3.8508,10.9015,AB_MechanoidIntrusion,602,63.2,0,Flat,0,0.9,59.5292,66.8715,-3.6716,0,Rust Cathedral,62,0,0,0,0
21528,-5.1174,10.1294,AB_MechanoidIntrusion,600,64.3,0,Flat,0,0.95,60.4089,68.1919,-3.892,0,Rust Cathedral,62,0,0,0,0
21529,-5.0855,8.5748,AB_MechanoidIntrusion,601,65,0,Flat,0,0.9,61.1144,68.8864,-3.8864,0,Rust Cathedral,62,0,0,0,0
21530,-2.5097,5.4587,AB_MechanoidIntrusion,610,64.7,0,Flat,0,1,61.2629,68.1378,-3.4379,5,Rust Cathedral,62,0,0,0,0
21531,-2.4912,3.8999,AB_MechanoidIntrusion,608,64.3,0,Flat,0,1,60.8661,67.7346,-3.4347,6,Rust Cathedral,62,0,0,0,0
21532,-3.7771,6.2378,AB_MechanoidIntrusion,605,64.8,0,Flat,0,0.95,61.1421,68.4587,-3.6587,5,Rust Cathedral,62,0,0,0,0
21533,-5.0165,5.4599,AB_MechanoidIntrusion,599,65.2,0,Flat,0,0.9,61.3264,69.0744,-3.8744,6,Rust Cathedral,62,0,0,0,0
21534,-4.9794,3.9006,AB_MechanoidIntrusion,598,65.3,0,Flat,0,0.95,61.4329,69.1679,-3.868,0,Rust Cathedral,62,0,0,0,0
21535,-3.7214,3.1201,AB_MechanoidIntrusion,602,64.8,0,Flat,0,1,61.1517,68.449,-3.6491,7,Rust Cathedral,62,0,0,0,0
21536,0,3.9007,AB_MechanoidIntrusion,619,63.2,5,Flat,0,0.85,60.2,66.1993,3,0,Rust Cathedral,62,0,0,0,0
21537,1.241,3.1207,AB_MechanoidIntrusion,624,62.4,0,Flat,0,1,59.1835,65.6159,3.2166,0,Rust Cathedral,62,0,0,0,0
21538,-1.241,3.1207,AB_MechanoidIntrusion,613,63.5,0,Flat,0,0.95,60.2841,66.7165,-3.2166,0,Rust Cathedral,62,0,0,0,0
21539,-1.2311,1.5606,AB_MechanoidIntrusion,611,63.4,6,Flat,0,1,60.1859,66.6148,-3.2148,0,Rust Cathedral,62,0,0,0,0
21540,0,0.7805,AB_MechanoidIntrusion,616,62.6,0,Flat,0,0.95,59.6,65.5993,3,0,Rust Cathedral,62,0,0,0,0
21541,1.2311,1.5606,AB_MechanoidIntrusion,623,62.5,0,Flat,0,0.95,59.2852,65.7141,3.2148,0,Rust Cathedral,62,0,0,0,0
21542,3.7771,6.2378,AB_MechanoidIntrusion,627,62,0,Flat,0,0.9,58.3413,65.6579,3.6587,0,Rust Cathedral,62,0,0,0,0
21543,2.5097,5.4587,AB_MechanoidIntrusion,627,62.5,0,Flat,0,0.95,59.0622,65.9371,3.4379,0,Rust Cathedral,62,0,0,0,0
21544,2.4912,3.8999,AB_MechanoidIntrusion,628,62.1,0,Flat,0,1,58.6654,65.5339,3.4347,0,Rust Cathedral,62,0,0,0,0
21545,3.7214,3.1201,AB_MechanoidIntrusion,632,61.9,0,Flat,0,1,58.251,65.5483,3.6491,0,Rust Cathedral,62,0,0,0,0
21546,4.9794,3.9006,AB_MechanoidIntrusion,633,62,0,Flat,0,0.95,58.1321,65.8671,3.868,0,Rust Cathedral,62,0,0,0,0
21547,5.0165,5.4599,AB_MechanoidIntrusion,630,61.8,0,Flat,0,0.95,57.9256,65.6736,3.8744,0,Rust Cathedral,62,0,0,0,0
21548,9.1106,15.5921,ExtremeDesert,608,58.6,0,Flat,0,0.6,53.0443,64.1546,5.5558,0,Anvil,81,0,0,0,1
21549,7.7953,14.8014,AB_MechanoidIntrusion,605,59.5,0,Flat,0,0.95,54.5498,64.4491,4.9502,0,Rust Cathedral,62,0,0,0,0
21550,6.5436,17.1075,ExtremeDesert,601,59.1,0,Flat,0,0.65,54.7278,63.4713,4.3722,0,Anvil,81,0,0,0,1
21551,6.5147,15.5627,AB_MechanoidIntrusion,602,59.7,0,Flat,0,0.95,55.3412,64.058,4.3589,0,Rust Cathedral,62,0,0,0,0
21552,7.8646,17.8951,ExtremeDesert,605,58.4,0,LargeHills,0,0.45,53.4179,63.3811,4.9822,0,Anvil,81,0,0,0,0
21553,9.1511,17.1417,ExtremeDesert,608,58.3,0,LargeHills,0,0.4,52.7257,63.8732,5.5744,0,Anvil,81,0,0,0,0
21554,10.4731,17.9385,ExtremeDesert,461,57.8,0,LargeHills,0,0.3,51.6195,63.9793,6.1806,0,Dune Sea,27,0,0,0,0
21555,11.7483,17.1887,ExtremeDesert,370,58.3,0,Mountainous,0,0.3,51.5371,65.0615,6.763,0,Dune Sea,27,0,0,0,0
21556,10.5136,19.4855,ExtremeDesert,285,58.2,0,LargeHills,0,0.25,52.0009,64.3978,6.1992,0,Dune Sea,27,0,0,0,0
21557,11.8401,20.2896,ExtremeDesert,186,58.2,0,SmallHills,0,0,51.3953,65.0033,6.8048,0,Dune Sea,27,0,0,0,0
21558,13.1205,19.5503,ExtremeDesert,130,58.4,0,SmallHills,0,0,51.0134,65.7851,7.3867,0,Dune Sea,27,0,0,0,0
21559,13.069,17.996,ExtremeDesert,165,58.7,0,LargeHills,0,0.25,51.3368,66.0617,7.3633,0,Dune Sea,27,0,0,0,0
21560,9.0188,12.4848,AB_MechanoidIntrusion,610,59.1,0,Flat,0,0.95,53.5865,64.6123,5.5135,0,Rust Cathedral,62,0,0,0,0
21561,8.9673,10.9282,AB_MechanoidIntrusion,612,58.9,0,Flat,0,0.95,53.4102,64.3887,5.4899,0,Rust Cathedral,62,0,0,0,0
21562,7.7561,13.25,AB_MechanoidIntrusion,607,59.7,0,Flat,0,0.95,54.7679,64.6311,4.9322,0,Rust Cathedral,62,0,0,0,0
21563,6.4495,12.4642,AB_MechanoidIntrusion,608,60,0,Flat,0,0.95,55.6713,64.3278,4.3287,0,Rust Cathedral,62,0,0,0,0
21564,6.4131,10.9114,AB_MechanoidIntrusion,612,60.2,0,Flat,0,0.95,55.8882,64.511,4.3119,0,Rust Cathedral,62,0,0,0,0
21565,7.6684,10.1409,AB_MechanoidIntrusion,614,59.7,0,Flat,0,0.95,54.8083,64.5907,4.8917,0,Rust Cathedral,62,0,0,0,0
21566,11.5102,10.9528,AB_MechanoidIntrusion,612,58,0,Flat,0,0.95,51.3457,64.653,6.6544,0,Rust Cathedral,62,0,0,0,0
21567,12.7375,10.1851,AB_MechanoidIntrusion,613,58.4,0,Flat,0,1,51.1872,65.6113,7.2129,0,Rust Cathedral,62,0,0,0,0
21568,10.2095,10.1595,AB_MechanoidIntrusion,614,58.4,0,Flat,0,0.95,52.3401,64.4586,6.0599,0,Rust Cathedral,62,0,0,0,0
