tile,lat,lon,arc,bearing,elev_m,temp_c,rain_mm,biome,water,river_flow,region,hilliness,swampiness,temp_min_c,temp_max_c,seasonal_shift_c,pollution,river_dist,road_count,river_count,mutator_count,feature_id
15308,-15.7645,-137.3763,135.1,202.63,1009,-46.4,0,HorrorWastes,0,0,Deadstone,3,0,-54.9764,-37.8219,-8.5783,0,0,0,0,1,25
15309,-14.4427,-136.8128,134.9,200.62,992,-46.2,0,HorrorWastes,0,0,Deadstone,2,0,-54.1826,-38.2158,-7.9843,0,0,0,0,0,25
15310,-16.9765,-136.3832,133.8,203.87,1092,-45.2,0,HorrorWastes,0,0,Deadstone,2,0,-54.3174,-36.0807,-9.1194,0,0,0,0,1,25
15311,-16.8465,-134.8228,132.4,203.12,1175,-43.9,0,HorrorWastes,0,0,Deadstone,3,0,-52.9596,-34.8386,-9.0615,0,0,0,0,1,25
15312,-15.5142,-134.2733,132.3,201.19,1051,-43.0,0,HorrorWastes,0,0,Deadstone,3,0,-51.4642,-34.534,-8.4661,0,0,0,0,1,25
15313,-14.3185,-135.2637,133.5,199.93,968,-44.1,0,HorrorWastes,0,0,Deadstone,2,0,-52.0266,-36.1718,-7.9283,0,0,0,0,0,25
15314,-12.9818,-134.6899,133.3,197.97,965,-43.8,0,HorrorWastes,0,0,Deadstone,2,0,-51.1222,-36.4763,-7.3238,0,0,0,0,0,25
15315,-11.7678,-135.6352,134.4,196.59,969,-45.2,0,HorrorWastes,0,0,Deadstone,2,0,-51.9704,-38.4282,-6.7719,0,0,0,0,0,25
15316,-10.4157,-135.0210,134.1,194.58,865,-44.1,0,HorrorWastes,0,0,Deadstone,3,0,-50.253,-37.9457,-6.1543,0,0,0,0,1,25
15317,-10.2955,-133.5135,132.6,194.06,873,-42.3,0,HorrorWastes,0,0,Deadstone,3,0,-48.398,-36.2008,-6.0993,0,0,0,0,1,25
15318,-12.8429,-133.1570,131.8,197.36,982,-42.0,0,HorrorWastes,0,0,Deadstone,2,0,-49.2592,-34.7394,-7.2608,0,0,0,0,0,25
15319,-11.5048,-132.5898,131.5,195.45,937,-41.3,0,HorrorWastes,0,0,Deadstone,2,0,-47.9506,-34.6481,-6.652,0,0,0,0,0,25
15320,-1.5245,-103.6281,103.6,181.57,-350,0.6,0,Ocean,1,0,Twilight Sea,1,0,-2.6653,3.866,-3.266,0,0,0,0,0,35
15321,-0.7592,-104.8957,104.9,180.79,-350,-3.5,0,Ocean,1,0,Twilight Sea,1,0,-6.6318,-0.3675,-3.1325,0,0,0,0,0,35
15322,-1.5116,-106.1794,106.2,181.57,-350,-4.7,0,SeaIce,1,0,Twilight Sea,1,0,-7.9631,-1.4363,-3.2638,0,0,0,0,0,35
15323,-3.0226,-106.2228,106.2,183.15,-350,-4.3,0,SeaIce,1,0,Twilight Sea,1,0,-7.8265,-0.7727,-3.5273,0,0,0,0,0,35
15324,-3.7946,-104.9949,105.0,183.93,-350,-4.0,0,SeaIce,1,0,Twilight Sea,1,0,-7.661,-0.3383,-3.6618,0,0,0,0,0,35
15325,-3.0484,-103.6907,103.7,183.14,-350,-2.8,0,SeaIce,1,0,Twilight Sea,1,0,-6.331,0.7317,-3.5318,0,0,0,0,0,35
15326,-3.8242,-102.4654,102.4,183.92,-350,-0.9,0,SeaIce,1,0,Twilight Sea,1,0,-4.5662,2.7669,-3.667,0,0,0,0,0,35
15327,-3.0702,-101.1598,101.1,183.13,1,0.6,0,AridShrubland,0,0,Twilight Sea,1,0,-2.9348,4.1355,-3.5356,0,0,0,0,0,35
15328,-5.3527,-102.5621,102.5,185.48,363,-2.4,48,AB_RockyCrags,0,0,Nightspill,4,0,-6.332,1.5328,-3.9329,0,0,0,0,2,31
15329,-6.1378,-101.3572,101.3,186.26,469,-2.4,30,AB_RockyCrags,0,0,Nightspill,4,0,-6.5836,1.7845,-4.1845,0,0,0,0,2,31
15330,-5.3882,-100.0530,100.0,185.47,351,0.3,143,Desert,0,0,Nightspill,4,0,-3.6382,4.239,-3.939,0,0,0,0,2,31
15331,-3.8495,-99.9592,99.9,183.91,20,1.8,24,Desert,0,0,Nightspill,4,0,-1.8706,5.4713,-3.6714,0,0,0,0,2,31
15332,1.5245,-103.6281,103.6,178.43,-350,0.8,0,SeaIce,1,0,Twilight Sea,1,0,-2.466,4.0653,3.266,0,0,0,0,0,35
15333,3.0484,-103.6907,103.7,176.86,-350,0.8,0,SeaIce,1,0,Twilight Sea,1,0,-2.7317,4.331,3.5318,0,0,0,0,0,35
15334,0.7592,-104.8957,104.9,179.21,-350,0.7,0,Ocean,1,0,Twilight Sea,1,0,-2.4325,3.8318,3.1325,0,0,0,0,0,35
15335,1.5116,-106.1794,106.2,178.43,56,-4.7,0,ZBiome_Badlands,0,0,Twilight Sea,1,0,-7.9637,-1.4369,3.2638,0,0,0,0,1,35
15336,3.7946,-104.9949,105.0,176.07,-350,0.6,0,Ocean,1,0,Twilight Sea,1,0,-3.0617,4.261,3.6618,0,26,0,0,0,35
15337,3.0226,-106.2228,106.2,176.85,62,-3.8,0,ZBiome_Badlands,0,0,Twilight Sea,1,0,-7.3273,-0.2735,3.5273,0,27,0,0,1,35
15338,3.0702,-101.1598,101.1,176.87,1,0.6,0,AridShrubland,0,0,Twilight Sea,1,0,-2.9355,4.1348,3.5356,0,0,0,0,0,35
15339,3.8495,-99.9592,99.9,176.09,1,2.1,0,AridShrubland,0,0,Twilight Sea,1,0,-1.5713,5.7706,3.6714,0,0,0,0,0,35
15340,3.8242,-102.4654,102.4,176.08,-350,-0.9,0,SeaIce,1,0,Twilight Sea,1,0,-4.5669,2.7662,3.667,0,0,0,0,0,35
15341,5.3527,-102.5621,102.5,174.52,-350,-1.0,0,SeaIce,1,0,Twilight Sea,1,0,-4.9328,2.932,3.9329,0,24,0,0,0,35
15342,5.3882,-100.0530,100.0,174.53,-350,2.0,0,SeaIce,1,0,Twilight Sea,1,0,-1.939,5.9382,3.939,0,22,0,0,0,35
15343,6.1378,-101.3572,101.3,173.74,1,0.5,0,AridShrubland,0,0,Twilight Sea,1,0,-3.6845,4.6836,4.1845,0,23,0,0,0,35
15344,1.5446,-98.6215,98.6,178.44,1,3.7,0,Desert,0,0,Twilight Sea,1,0,0.4305,6.9688,3.2695,0,0,0,0,1,35
15345,0.7743,-97.3887,97.4,179.22,1,5.1,0,Desert,0,0,Twilight Sea,1,0,1.9649,8.2344,3.1351,0,0,0,0,1,35
15346,3.0887,-98.6812,98.7,176.88,1,3.6,0,Desert,0,0,Twilight Sea,1,0,0.0612,7.138,3.5388,0,0,0,0,1,35
15347,3.8702,-97.4792,97.5,176.10,1,5.0,0,AridShrubland,0,0,Twilight Sea,1,0,1.3251,8.6742,3.675,0,0,0,0,0,35
15348,1.5518,-96.1719,96.2,178.44,1,6.6,0,Desert,0,0,Twilight Sea,1,0,3.3292,9.8701,3.2708,0,0,0,0,1,35
15349,3.1031,-96.2096,96.2,176.88,1,6.6,0,Desert,0,0,Twilight Sea,1,0,3.0587,10.1406,3.5413,0,0,0,0,1,35
15350,-3.0887,-98.6812,98.7,183.12,1,3.6,0,Desert,0,0,Twilight Sea,1,0,0.062,7.1388,-3.5388,0,0,0,0,1,35
15351,-1.5446,-98.6214,98.6,181.56,1,3.7,0,Desert,0,0,Twilight Sea,1,0,0.4312,6.9695,-3.2695,0,0,0,0,1,35
15352,-0.7743,-97.3887,97.4,180.78,1,5.1,0,Desert,0,0,Twilight Sea,1,0,1.9656,8.2351,-3.1351,0,0,0,0,1,35
15353,-1.5518,-96.1719,96.2,181.56,1,6.6,0,Desert,0,0,Twilight Sea,1,0,3.3299,9.8708,-3.2708,0,0,0,0,1,35
15354,-3.8702,-97.4792,97.5,183.90,180,4.5,168,Wasteland,0,0,Nightspill,4,0,0.8258,8.1749,-3.675,0,0,0,0,1,31
15355,-3.1031,-96.2096,96.2,183.12,53,5.6,0,Wasteland,0,0,Nightspill,3,0,2.0594,9.1413,-3.5413,0,0,0,0,0,31
15356,-20.4872,-118.2036,116.3,202.98,581,-21.3,0,AB_MycoticJungle,0,0,Nightspill,2,0.3804,-31.9643,-10.6335,-10.6666,0,0,0,0,0,31
15357,-19.4791,-119.3937,117.6,202.10,549,-22.4,0,AB_MycoticJungle,0,0,Nightspill,1,0.3882,-32.6234,-12.1745,-10.2257,0,0,0,0,0,31
15358,-19.8466,-120.9727,119.0,202.83,590,-24.1,0,AB_MycoticJungle,0,0,Nightspill,1,0.4,-34.4845,-13.7134,-10.3867,0,0,0,0,0,31
15359,-21.2230,-121.3979,119.1,204.46,654,-24.7,0,AB_MycoticJungle,0,0,Nightspill,2,0.4,-35.6842,-13.7135,-10.9867,0,0,0,0,0,31
15360,-22.2426,-120.2156,117.8,205.33,620,-23.2,0,BMT_FungalForest,0,0,Nightspill,2,0.251,-25.485,-20.9146,-2.2855,0,0,0,0,0,31
15361,-21.8674,-118.6022,116.4,204.57,629,-21.7,0,BMT_FungalForest,0,0,Nightspill,1,0.2392,-23.9526,-19.4469,-2.2531,0,0,0,0,0,31
15362,-17.6611,-117.4677,116.1,199.74,573,-20.9,0,AB_MycoticJungle,0,0,Nightspill,2,0.3882,-30.3216,-11.4765,-9.4236,0.8865,0,0,0,0,31
15363,-16.2167,-117.1289,116.0,198.10,629,-21.1,0,AB_MycoticJungle,0,0,Nightspill,2,0.4,-29.8786,-12.3196,-8.7805,0,0,0,0,0,31
15364,-18.0772,-119.0096,117.5,200.47,507,-22.0,0,AB_MycoticJungle,0,0,Nightspill,1,0.4,-31.6059,-12.3922,-9.608,0,0,0,0,0,31
15365,-17.0661,-120.1725,118.7,199.55,505,-23.2,0,AB_MycoticJungle,0,0,Nightspill,1,0.4,-32.3573,-14.0408,-9.1593,0,0,0,0,0,31
15366,-15.2364,-118.2914,117.2,197.19,557,-21.9,0,AB_MycoticJungle,0,0,Nightspill,2,0.4,-30.2396,-13.5587,-8.3414,0,0,0,0,0,31
15367,-15.6635,-119.7961,118.6,197.91,528,-23.3,0,AB_MycoticJungle,0,0,Nightspill,1,0.4,-31.8311,-14.7671,-8.533,0,0,0,0,0,31
15368,-16.6751,-114.4476,113.4,198.21,696,-18.7,0,AB_MycoticJungle,0,0,Twilight Crags,1,0.4,-27.6832,-9.7149,-8.9852,0,0,0,0,0,69
15369,-16.1070,-112.9720,112.0,197.41,693,-17.1,0,AB_MycoticJungle,0,0,Twilight Crags,1,0.4118,-25.8296,-8.3686,-8.7315,0,0,0,0,0,69
15370,-15.7286,-115.6331,114.6,197.35,640,-19.7,0,AB_MycoticJungle,0,0,Nightspill,1,0.4,-28.2603,-11.138,-8.5622,0,0,0,0,0,31
15371,-14.2704,-115.3286,114.5,195.72,673,-19.6,0,AB_MycoticJungle,0,0,Nightspill,1,0.4,-27.5049,-11.6935,-7.9066,0,0,0,0,0,31
15372,-14.6299,-112.6991,111.9,195.80,674,-16.6,0,AB_MycoticJungle,0,0,Twilight Crags,2,0.4196,-24.6669,-8.5315,-8.0686,0,0,0,0,0,69
15373,-13.7330,-113.8723,113.1,194.96,638,-17.8,0,AB_MycoticJungle,0,0,Twilight Crags,1,0.4196,-25.4623,-10.1362,-7.6639,0,0,0,0,1,69
15374,-18.4753,-112.0484,110.9,199.82,760,-16.5,0,AB_MycoticJungle,0,0,Twilight Crags,2,0.4118,-26.2818,-6.7162,-9.7839,0,0,0,0,0,69
15375,-19.3275,-110.8353,109.6,200.57,814,-15.5,0,AB_MycoticJungle,0,0,Twilight Crags,3,0.4196,-25.6569,-5.341,-10.1591,0,0,0,0,0,69
15376,-16.9923,-111.7761,110.8,198.21,748,-16.2,0,AB_MycoticJungle,0,0,Twilight Crags,3,0.4196,-25.3245,-7.0737,-9.1265,0,0,0,0,0,69
15377,-16.3705,-110.3148,109.5,197.39,925,-15.4,5,AB_RockyCrags,0,0,Twilight Crags,4,0,-24.2473,-6.5508,-8.8493,0,0,0,0,2,69
15378,-18.6928,-109.3492,108.3,199.73,1028,-15.1,6,AB_RockyCrags,0,0,Twilight Crags,4,0,-24.9777,-5.2203,-9.8798,0,39,0,0,2,69
15379,-17.2127,-109.1037,108.2,198.15,1110,-15.2,0,AB_RockyCrags,0,0,Twilight Crags,3,0,-24.4225,-5.9756,-9.2245,0,0,0,0,1,69
15380,-21.3810,-112.6460,111.0,202.99,728,-16.7,0,AB_MycoticJungle,0,0,Twilight Crags,2,0.4,-27.7527,-5.645,-11.0551,0.8307,0,0,0,0,69
15381,-22.8024,-112.9727,111.1,204.54,666,-16.5,0,AB_MycoticJungle,0,0,Twilight Crags,1,0.3882,-28.1656,-4.8321,-11.6681,0,0,0,0,1,69
15382,-20.7891,-111.1159,109.7,202.15,813,-15.8,0,AB_MycoticJungle,0,0,Twilight Crags,3,0.4118,-26.5957,-5.0021,-10.7981,0,0,0,0,0,69
15383,-21.6322,-109.8745,108.4,202.86,867,-14.7,5,AB_MycoticJungle,0,0,Twilight Crags,4,0.4196,-25.8615,-3.5362,-11.1639,0,0,0,0,1,69
15384,-23.6756,-111.7215,109.8,205.27,721,-15.3,0,AB_MycoticJungle,0,0,Twilight Crags,2,0.4,-27.3389,-3.2586,-12.0415,0.9093,0,0,0,0,69
15385,-23.0905,-110.1554,108.5,204.43,796,-14.3,0,AB_MycoticJungle,0,0,Twilight Crags,3,0.4196,-26.089,-2.5086,-11.7916,0,0,0,0,0,69
15386,-22.8444,-117.3926,115.1,205.38,639,-20.5,0,BMT_FungalForest,0,0,Nightspill,2,0.2314,-22.8367,-18.1628,-2.3372,0,0,0,0,0,31
15387,-22.4097,-115.7858,113.7,204.61,693,-19.4,0,AB_MycoticJungle,0,0,Nightspill,1,0.3686,-30.8969,-7.9008,-11.4994,0,0,0,0,0,31
15388,-23.3225,-114.5583,112.4,205.36,655,-17.8,0,AB_MycoticJungle,0,0,Nightspill,2,0.3804,-29.6882,-5.9093,-11.8908,0,0,0,0,0,31
15389,-24.7269,-114.9235,112.5,206.92,568,-17.3,0,AB_MycoticJungle,0,0,Nightspill,1,0.3686,-29.7851,-4.8123,-12.4878,0,0,0,0,0,31
15390,-24.2276,-117.7956,115.2,206.96,614,-20.5,0,BMT_FungalForest,0,0,Nightspill,1,0.2314,-22.9547,-18.0448,-2.4553,0,0,0,0,0,31
15391,-25.1912,-116.5570,113.9,207.74,616,-19.1,0,BMT_FungalForest,0,0,Nightspill,2,0.2314,-21.6362,-16.5633,-2.5367,0,0,0,0,0,31
15392,49.8412,-90.0000,90.0,130.16,1,13.2,0,Wasteland,0,0,Pan,1,0,-8.5133,34.9088,21.7136,0,0,0,0,0,21
15393,50.5310,-88.0613,88.8,129.45,3,14.4,0,Wasteland,0,0,Pan,1,0,-7.5189,36.3144,21.9192,0,0,0,0,0,21
15394,52.5113,-90.0000,90.0,127.49,4,13.4,0,Wasteland,0,0,Pan,1,0,-9.0923,35.8877,22.4926,0,0,0,0,2,21
15395,51.8659,-88.0324,88.8,128.12,5,14.5,0,Wasteland,0,0,Pan,1,0,-7.8082,36.8036,22.3085,0,0,0,0,0,21
15396,51.8659,-91.9676,91.2,128.12,2,11.9,0,Wasteland,0,0,Pan,1,0,-10.4082,34.2036,22.3085,0,0,0,0,0,21
15397,50.5310,-91.9387,91.2,129.45,1,11.8,0,Wasteland,0,0,Pan,1,0,-10.1189,33.7144,21.9192,0,0,0,0,2,21
15398,49.8575,-93.8504,92.5,130.08,1,10.1,0,Desert,0,0,Glass Reach,1,0,-11.6182,31.8137,21.7185,0,0,0,0,0,50
15399,48.4769,-93.7948,92.5,131.46,1,9.8,0,Desert,0,0,Glass Reach,1,0,-11.4981,31.0937,21.2984,0,0,0,0,0,50
15400,50.5551,-95.8233,93.7,129.30,1,8.7,0,Desert,0,0,Glass Reach,1,0,-13.226,30.6215,21.9263,0,0,0,0,2,50
15401,49.8943,-97.7150,95.0,129.85,1,7.0,0,Desert,0,0,Glass Reach,1,0,-14.7292,28.7248,21.7295,0,0,0,0,0,50
15402,48.5159,-97.6028,95.0,131.23,1,6.6,0,Desert,0,0,Glass Reach,1,0,-14.7101,27.9057,21.3104,0,0,0,0,0,50
15403,47.8069,-95.6571,93.8,132.05,1,8.1,0,Desert,0,0,Glass Reach,1,0,-12.99,29.1857,21.0903,0,0,0,0,2,50
15404,46.4191,-95.5810,93.8,133.44,1,7.9,0,Desert,0,0,Glass Reach,1,0,-12.7504,28.5462,20.6507,0,0,0,0,0,50
15405,45.7073,-93.6942,92.6,134.23,1,9.5,0,Wasteland,0,0,Pan,1,0,-10.9206,29.9164,20.4209,0,0,0,0,0,21
15406,44.2929,-97.2980,95.2,135.47,1,6.2,0,AB_GelatinousSuperorganism,0,0,Glass Reach,1,0,-13.7551,26.151,19.9554,0,0,0,0,0,50
15407,45.7165,-97.3950,95.2,134.04,1,6.2,0,AB_GelatinousSuperorganism,0,0,Glass Reach,1,0,-14.2236,26.6194,20.4238,0,0,0,0,0,50
15408,43.6035,-95.4391,93.9,136.27,1,7.6,0,AB_GelatinousSuperorganism,0,0,Glass Reach,1,0,-12.1241,27.3201,19.7244,0,0,0,0,0,50
15409,44.3155,-93.6482,92.6,135.63,1,9.2,0,AB_GelatinousSuperorganism,0,0,Glass Reach,1,0,-10.7626,29.1585,19.9629,0,0,0,0,0,50
15410,43.6103,-91.8125,91.3,136.38,1,11.4,0,AB_GelatinousSuperorganism,0,0,Glass Reach,1,0,-8.3264,31.1223,19.7267,0,0,0,0,0,50
15411,44.3003,-90.0000,90.0,135.70,1,12.9,0,Wasteland,0,0,Pan,1,0,-7.0576,32.8535,19.9578,0,0,0,0,2,21
15412,42.2090,-91.7913,91.3,137.78,1,11.4,0,AB_GelatinousSuperorganism,0,0,Glass Reach,1,0,-7.8487,30.6448,19.249,0,0,0,0,0,50
15413,41.5089,-90.0000,90.0,138.49,1,13.1,0,AB_GelatinousSuperorganism,0,0,Glass Reach,1,0,-5.9061,32.1022,19.0063,0,0,0,0,0,50
15414,42.2090,-88.2087,88.7,137.78,1,14.4,0,Wasteland,0,0,Pan,1,0,-4.8487,33.6448,19.249,0,0,0,0,0,21
15415,43.6103,-88.1875,88.7,136.38,1,14.2,0,Wasteland,0,0,Pan,1,0,-5.5264,33.9223,19.7267,0,0,0,0,0,21
15416,44.3155,-86.3518,87.4,135.63,1,15.1,0,Wasteland,0,0,Pan,1,0,-4.8626,35.0585,19.9629,0,0,0,0,2,21
15417,45.7073,-86.3058,87.4,134.23,1,15.1,0,Wasteland,0,0,Pan,1,0,-5.3206,35.5164,20.4209,0,0,0,0,0,21
15418,44.2929,-82.7020,84.8,135.47,1,17.2,0,Wasteland,0,0,Glass Reach,1,0,-2.7551,37.151,19.9554,0,0,0,0,0,50
15419,43.6035,-84.5609,86.1,136.27,1,16.3,0,Wasteland,0,0,Pan,1,0,-3.4241,36.0201,19.7244,0,0,0,0,2,21
15420,45.7165,-82.6050,84.8,134.04,1,17.4,0,Wasteland,0,0,Glass Reach,1,0,-3.0236,37.8194,20.4238,0,0,0,0,0,50
15421,46.4191,-84.4190,86.2,133.44,1,16.3,0,Wasteland,0,0,Pan,1,0,-4.3504,36.9462,20.6507,0,0,0,0,0,21
15422,47.8069,-84.3429,86.2,132.05,3,16.5,0,Wasteland,0,0,Pan,1,0,-4.59,37.5857,21.0903,0,0,0,0,2,21
15423,48.4769,-86.2052,87.5,131.46,1,15.3,0,Wasteland,0,0,Pan,1,0,-5.9981,36.5937,21.2984,0,0,0,0,0,21
15424,49.8575,-86.1496,87.5,130.08,4,15.5,0,Wasteland,0,0,Pan,1,0,-6.2182,37.2137,21.7185,0,0,0,0,0,21
15425,50.5551,-84.1767,86.3,129.30,7,16.6,0,Wasteland,0,0,Pan,1,0,-5.326,38.5215,21.9263,0,0,0,0,2,21
15426,48.5159,-82.3972,85.0,131.23,7,17.7,0,Wasteland,0,0,Glass Reach,1,0,-3.6101,39.0057,21.3104,0,0,0,0,0,50
15427,49.8943,-82.2850,85.0,129.85,9,17.7,0,Wasteland,0,0,Pan,1,0,-4.0292,39.4248,21.7295,0,0,0,0,0,21
15428,54.8391,-104.0217,98.0,124.35,9,4.1,0,Desert,0,0,Glass Reach,1,0,-19.034,27.2293,23.1344,0,0,0,0,2,50
15429,54.1014,-101.9339,97.0,125.31,7,5.3,0,Desert,0,0,Nightspill,1,0,-17.6345,28.2298,22.9348,0,0,0,0,0,31
15430,56.0943,-99.8620,95.5,123.51,9,7.3,0,Desert,0,0,Glass Reach,1,0,-16.1652,30.7604,23.4655,0,0,0,0,0,50
15431,54.7269,-99.9064,95.7,124.87,7,6.8,0,Desert,0,0,Glass Reach,1,0,-16.3039,29.8992,23.1042,0,0,0,0,2,50
15432,56.8880,-101.8798,96.5,122.55,12,6.2,0,Desert,0,0,Glass Reach,2,0,-17.4691,29.8643,23.6695,0,0,0,0,0,50
15433,56.2588,-104.0180,97.7,122.95,12,4.7,0,Desert,0,0,Glass Reach,2,0,-18.8078,28.203,23.5081,0,0,0,0,0,50
15434,57.0148,-106.1537,98.7,121.94,14,3.6,0,Desert,0,0,Glass Reach,2,0,-20.1013,27.2964,23.7016,0,0,0,0,0,50
15435,56.3038,-108.3091,100.0,122.34,13,2.0,0,Desert,0,0,Rimewall,2,0,-21.5194,25.5146,23.5198,0,0,0,0,0,47
15436,58.4565,-106.0992,98.3,120.53,18,4.3,0,Desert,0,0,Glass Reach,2,0,-19.7595,28.3546,24.0598,0,0,0,0,0,50
15437,59.2304,-108.3049,99.2,119.48,22,3.4,0,Desert,0,0,Glass Reach,2,0,-20.8459,27.6409,24.2462,0,0,0,0,0,50
15438,58.5094,-110.5831,100.6,119.83,19,1.6,0,Desert,0,0,Rimewall,2,0,-22.4724,25.6674,24.0727,0,0,0,0,0,47
15439,57.0317,-110.5106,101.0,121.28,15,0.9,0,Desert,0,0,Rimewall,2,0,-22.8056,24.6007,23.7059,0,0,0,0,0,47
15440,52.0108,-103.8321,98.5,127.17,2,3.2,0,Desert,0,0,Nightspill,1,0,-19.1497,25.5452,22.3501,0,0,0,0,0,31
15441,50.6043,-103.6459,98.6,128.59,1,2.7,0,Desert,0,0,Nightspill,1,0,-19.2405,24.636,21.9408,0,0,0,0,0,31
15442,52.7053,-101.8766,97.2,126.70,4,4.8,0,Desert,0,0,Nightspill,1,0,-17.7472,27.3425,22.5475,0,0,0,0,2,31
15443,51.9802,-99.8355,96.0,127.61,1,6.1,0,Desert,0,0,Nightspill,1,0,-16.241,28.4364,22.3413,0,0,0,0,0,31
15444,50.6034,-99.7245,96.2,128.99,1,5.6,0,Desert,0,0,Nightspill,1,0,-16.3403,27.5358,21.9406,0,0,0,0,0,31
15445,49.9164,-101.5981,97.4,129.50,1,3.9,0,Desert,0,0,Nightspill,1,0,-17.8359,25.6314,21.7362,0,0,0,0,2,31
15446,50.5236,-107.5701,101.1,128.14,1,-0.2,0,Desert,0,0,Nightspill,1,0,-22.1167,21.7122,21.917,0,0,0,0,0,31
15447,49.7326,-109.3578,102.4,128.63,1,-2.0,0,Desert,0,0,Nightspill,1,0,-23.6807,19.6762,21.681,0,0,0,0,0,31
15448,49.8636,-105.4831,99.9,129.10,1,0.9,0,Desert,0,0,Nightspill,1,0,-20.82,22.6156,21.7203,0,0,0,0,2,31
15449,48.4316,-105.2364,100.0,130.55,1,0.6,0,Desert,0,0,Nightspill,1,0,-20.6841,21.8797,21.2844,0,0,0,0,0,31
15450,47.6339,-107.0034,101.4,131.09,1,-1.1,0,Desert,0,0,Nightspill,1,0,-22.1358,19.9315,21.0361,0,0,0,0,0,31
15451,48.2754,-109.0370,102.5,130.13,1,-2.4,0,Desert,0,0,Nightspill,1,0,-23.6358,18.8314,21.2361,0,0,0,0,2,31
15452,56.2574,-112.6083,102.3,121.66,14,-0.8,0,AB_RockyCrags,0,0,Rimewall,2,0,-24.3074,22.7026,23.5078,0,0,0,0,0,47
15453,54.7728,-112.3925,102.7,123.14,12,-1.3,0,AB_RockyCrags,0,0,Rimewall,2,0,-24.4162,21.8115,23.1166,0,0,0,0,0,47
15454,56.0741,-116.9884,104.7,120.94,16,-3.5,0,AB_RockyCrags,0,0,Rimewall,2,0,-26.9599,19.9551,23.4603,0,0,0,0,0,47
15455,56.9306,-114.9233,103.3,120.56,16,-1.8,0,AB_RockyCrags,0,0,Rimewall,2,0,-25.4799,21.8751,23.6803,0,0,0,0,0,47
15456,54.5850,-116.6064,105.0,122.45,13,-4.0,0,AB_RockyCrags,0,0,Rimewall,2,0,-27.0657,19.061,23.066,0,0,0,0,0,47
15457,53.9549,-114.3270,104.0,123.55,11,-3.0,0,AB_RockyCrags,0,0,Rimewall,2,0,-25.8945,19.8898,22.8948,0,0,0,0,0,47
15458,52.4717,-113.9857,104.3,125.06,6,-3.6,0,AB_RockyCrags,0,0,Nightspill,2,0,-26.0811,18.8765,22.4814,0,0,0,0,0,31
15459,51.8269,-111.8219,103.3,126.12,3,-2.5,0,AB_RockyCrags,0,0,Nightspill,2,0,-24.797,19.7924,22.2973,0,0,0,0,0,31
15460,50.3679,-111.4702,103.5,127.62,1,-3.2,0,AB_RockyCrags,0,0,Nightspill,2,0,-25.0705,18.666,21.8708,0,0,0,0,0,31
15461,49.5246,-113.2100,104.8,128.11,1,-4.9,0,AB_RockyCrags,0,0,Nightspill,2,0,-26.518,16.7135,21.6182,0,0,0,0,0,31
15462,51.6129,-115.7868,105.7,125.50,52,-5.6,0,AB_RockyCrags,0,0,Nightspill,2,0,-27.8352,16.6307,22.2356,0,0,0,0,0,31
15463,50.1324,-115.3472,105.9,127.04,40,-6.2,0,AB_RockyCrags,0,0,Nightspill,2,0,-28.0005,15.596,21.8008,0,0,0,0,0,31
15464,64.6548,-101.6244,94.9,114.89,33,9.2,0,Desert,0,0,Glass Reach,2,0,-16.2329,34.6276,25.4332,0,0,0,0,0,50
15465,63.2758,-102.3862,95.5,116.19,33,8.5,0,Desert,0,0,Glass Reach,2,0,-16.6512,33.646,25.1515,0.924,0,0,0,0,50
15466,62.7463,-97.4097,93.4,117.06,30,10.9,0,Desert,0,0,Glass Reach,2,0,-14.1393,35.9342,25.0397,0,0,0,0,0,50
15467,62.3610,-100.2585,94.7,117.26,31,9.3,0,Desert,0,0,Glass Reach,2,0,-15.6567,34.2515,24.957,0,0,0,0,0,50
15468,64.0254,-96.3324,92.8,115.84,30,11.6,0,Wasteland,0,0,Pan,1,0,-13.706,36.9008,25.3064,0,0,0,0,0,21
15469,65.0218,-98.3964,93.5,114.74,31,10.8,0,Wasteland,0,0,Pan,1,0,-14.7055,36.3002,25.5058,0,0,0,0,0,21
15470,66.3281,-97.2012,92.9,113.51,31,11.6,0,Desert,0,0,Level,1,0,-14.1559,37.3506,25.7563,0,0,2,0,2,87
15471,67.3558,-99.5472,93.7,112.36,32,10.7,0,Desert,0,0,Level,1,0,-15.244,36.6387,25.9444,0,0,0,0,0,87
15472,66.5277,-93.6267,91.4,113.43,29,13.2,0,Desert,0,0,Level,1,0,-12.5931,38.9878,25.7934,0,0,0,0,0,87
15473,67.7396,-91.9385,90.7,112.25,30,14.1,0,Desert,0,0,Level,1,0,-11.9122,40.1069,26.0126,0,0,0,0,2,87
15474,68.8618,-94.1115,91.5,111.09,32,13.4,0,Desert,0,0,Level,1,0,-12.8053,39.5999,26.2057,0,0,0,0,0,87
15475,68.6679,-98.1625,93.0,111.14,33,11.6,0,Desert,0,0,Level,1,0,-14.5727,37.7673,26.173,0,0,2,0,0,87
15476,63.6119,-107.6634,97.8,115.30,34,5.9,0,Desert,0,0,Glass Reach,2,0,-19.3211,31.1159,25.2214,0,0,0,0,0,50
15477,62.9462,-110.4330,99.1,115.57,34,4.3,0,Desert,0,0,Glass Reach,2,0,-20.7818,29.3766,25.0821,0,0,0,0,0,50
