tile,mutator,landmark,coastalByAdjacency
18661,MineralRich,,
18662,Mountain,,
18662,Caves,,
18662,MineralRich,,
18663,Mountain,,
18663,Caves,,
18663,MineralRich,,
18663,VEE_DeepOreRich,,
18664,Cliffs,Cliffs,
18664,Caves,Cliffs,
18664,MineralRich,Cliffs,
18664,VEE_DeepOreRich,Cliffs,
18665,Caves,,
18665,MineralRich,,
18666,Caves,,
18667,Caves,,
18668,Caves,,
18673,VEE_JaggedRocks,VEE_JaggedRocks,
18674,Caves,,
18675,Caves,,
18676,Caves,,
18681,Caves,,
18682,Caves,,
18683,Caves,AncientGarrison,
18683,AncientGarrison,AncientGarrison,
18688,Caves,,
18689,Caves,,
18694,Caves,,
18696,Caves,,
18704,VEE_RockRidge,VEE_RockRidge,
18712,AncientRuins,Ruins,
18712,AncientRuins,Ruins,
18716,Caves,,
18716,MineralRich,,
18717,Caves,,
18717,MineralRich,,
18718,Caves,,
18718,MineralRich,,
18719,Caves,,
18719,MineralRich,,
18720,Hollow,Hollow,
18720,Caves,Hollow,
18720,MineralRich,Hollow,
18720,VEE_DeepOreRich,Hollow,
18721,Caves,,
18721,MineralRich,,
18722,Mountain,,
18722,Caves,,
18722,MineralRich,,
18722,VEE_DeepOreRich,,
18723,Mountain,,
18723,Caves,,
18723,MineralRich,,
18723,VEE_DeepOreRich,,
18724,Mountain,,
18724,Caves,,
18724,MineralRich,,
18724,VEE_DeepOreRich,,
18726,Mountain,,
18728,Caves,Ruins,
18728,MineralRich,Ruins,
18728,AncientRuins,Ruins,
18728,AncientRuins,Ruins,
18729,Caves,,
18729,MineralRich,,
18730,Caves,,
18730,MineralRich,,
18733,Caves,,
18733,MineralRich,,
18743,VEE_RockRidge,VEE_RockRidge,
18744,Caves,,
18745,Caves,,
18747,Caves,,
18749,Caves,,
18770,VEE_SerpentineCanyons,VEE_SerpentineCanyons,
18773,Mountain,,
18775,Cavern,Cavern,
18776,Caves,,
18777,Caves,,
18778,Caves,,
18779,Caves,,
18784,Caves,,
18785,Caves,,
18786,Caves,,
18787,Caves,,
18794,Caves,,
18795,Caves,,
18808,Caves,,
18809,Caves,,
18810,Caves,,
18811,Caves,,
18816,Caves,,
18818,Caves,,
18819,Caves,,
18821,Caves,,
18822,Caves,,
18823,Caves,,
18826,Caves,,
18827,Caves,,
18828,Caves,,
18836,Caves,,
18838,Caves,,
18839,Caves,,
18840,Caves,,
18841,Caves,,
18842,Caves,,
18849,Caves,,
18851,Caves,,
18866,Caves,,
18867,Caves,,
18871,Caves,,
18872,Caves,,
18873,Caves,,
18874,Caves,,
18875,Caves,,
18876,Caves,,
18877,Caves,,
18878,Caves,,
18880,Caves,,
18882,Caves,,
18883,Caves,,
18885,Caves,,
18904,Caves,,
18905,Caves,,
18920,Caves,,
18921,Cliffs,Cliffs,
18921,Caves,Cliffs,
18923,Mountain,,
18923,Caves,,
18924,Caves,,
18932,VEE_SerpentineCanyons,VEE_SerpentineCanyons,
18932,Caves,VEE_SerpentineCanyons,
18933,Caves,,
18934,Caves,,
18935,Caves,,
18936,Mountain,,
18936,Caves,,
18937,Mountain,,
18937,Caves,,
18940,Caves,,
18941,Caves,,
18942,Caves,,
18944,Caves,,
18945,Caves,,
18946,Caves,,
18947,Cliffs,Cliffs,
18947,Caves,Cliffs,
18949,Caves,,
18950,Caves,,
18951,Caves,,
18952,Caves,,
18953,Caves,,
18960,Caves,,
18961,Caves,,
18965,Caves,,
18966,Caves,,
18968,Caves,,
18969,Caves,,
18970,Caves,,
18971,Caves,,
18972,Caves,,
18973,Caves,,
18974,Caves,,
18975,Caves,,
18976,Caves,,
18979,Caves,,
18980,Caves,,
18981,Caves,,
18985,Caves,,
18986,Caves,,
18988,Caves,,
18989,Caves,,
18991,Caves,,
19003,Caves,,
19009,VEE_JaggedRocks,VEE_JaggedRocks,
19010,Caves,,
19013,Caves,,
19014,Caves,,
19021,AncientWarehouse,AncientWarehouse,
19022,Caves,,
19026,Caves,,
19027,Caves,,
19040,Caves,,
19041,Caves,,
19045,Caves,,
19046,Caves,,
19047,Caves,,
19048,Caves,,
19049,Caves,,
19050,Caves,,
19065,Caves,,
19066,Caves,,
19067,Caves,,
19079,VEE_MeteorCrater,VEE_MeteorCrater,
19110,VEE_MineralDevoid,,
19110,VEE_DeepOreDevoid,,
19130,VEE_MineralDevoid,,
19130,VEE_DeepOreDevoid,,
19135,VEE_MineralDevoid,,
19135,VEE_DeepOreDevoid,,
19141,AncientChemfuelRefinery,AncientChemfuelRefinery,
19150,VEE_SaltPlains,,
19151,VEE_SaltPlains,,
19152,VEE_SaltPlains,,
19173,VEE_MineralDevoid,,
19173,VEE_DeepOreDevoid,,
19177,VEE_MineralDevoid,,
19177,VEE_DeepOreDevoid,,
19179,Oasis,,
19183,Oasis,Oasis,
19186,Oasis,,
19187,VEE_MineralDevoid,,
19187,VEE_DeepOreDevoid,,
19187,Oasis,,
19198,Oasis,,
19199,Oasis,,
19200,Oasis,,
19201,Oasis,,
19203,VEE_MineralDevoid,,
19203,VEE_DeepOreDevoid,,
19220,Caves,,
19221,Caves,,
19222,Cliffs,Cliffs,
19222,Caves,Cliffs,
19223,Caves,,
19224,Mountain,,
19224,Caves,,
19225,Caves,,
19230,Caves,,
19232,Mountain,,
19232,Caves,,
19233,Caves,,
19234,Mountain,,
19234,Caves,,
19235,Mountain,,
19235,Caves,,
19236,Mountain,,
19236,Caves,,
19237,Cliffs,Cliffs,
19237,Caves,Cliffs,
19238,Caves,,
19242,Caves,,
19244,Caves,,
19246,Caves,,
19248,Mountain,,
19248,Caves,,
19249,Mountain,,
19249,Caves,,
19262,Caves,,
19263,Caves,,
19265,Caves,,
19268,Caves,,
19269,Caves,,
19270,Mountain,,
19272,Cliffs,Cliffs,
19272,Caves,Cliffs,
19273,Mountain,,
19273,Caves,,
19274,Mountain,,
19274,Caves,,
19275,Caves,,
19276,Caves,,
19277,Caves,,
19278,Caves,,
19279,Caves,,
19280,MineralRich,,
19281,MineralRich,,
19282,MineralRich,,
19283,MineralRich,,
19284,Mountain,,
19284,MineralRich,,
19284,VEE_DeepOreRich,,
19285,Mountain,,
19285,MineralRich,,
19286,Cliffs,,
19286,MineralRich,,
19287,MineralRich,,
19288,Cliffs,,
19288,VEE_DeepOreRich,,
19288,MineralRich,,
19289,Mountain,,
19289,MineralRich,,
19290,Mountain,,
19293,VEE_MineralDevoid,VEE_PebbleDunes,
19293,VEE_DeepOreDevoid,VEE_PebbleDunes,
19293,VEE_PebbleDunes,VEE_PebbleDunes,
19293,VEE_PebbleDunes,VEE_PebbleDunes,
19302,Oasis,,
19303,Oasis,,
19311,VEE_RedDesert,,
19311,VEE_RedDesertPlants,,
19311,VEE_Sandstorms,,
19314,VEE_PebbleDunes,VEE_PebbleDunes,
19314,VEE_PebbleDunes,VEE_PebbleDunes,
19316,VEE_PebbleDunes,VEE_PebbleDunes,
19316,VEE_PebbleDunes,VEE_PebbleDunes,
19317,VEE_MineralDevoid,,
19317,VEE_DeepOreDevoid,,
19329,MineralRich,,
19330,MineralRich,,
19331,MineralRich,,
19332,MineralRich,,
19332,VEE_DeepOreRich,,
19333,MineralRich,,
19333,VEE_DeepOreRich,,
19334,MineralRich,,
19335,MineralRich,,
19335,VEE_DeepOreRich,,
19336,MineralRich,,
19337,MineralRich,VEE_DryRiver,
19337,VEE_RedDesert,VEE_DryRiver,
19337,VEE_RedDesertPlants,VEE_DryRiver,
19337,VEE_Sandstorms,VEE_DryRiver,
19337,VEE_DryRiver,VEE_DryRiver,
19339,MineralRich,,
19356,Mountain,,
19357,Chasm,Chasm,
19358,Mountain,,
19358,RiverDelta,,
19360,Mountain,,
19362,Mountain,,
19365,Mountain,,
19366,VEE_StagnantRivulet,,
19366,River,,
19368,Mountain,,
19370,Mountain,,
19371,Mountain,,
19371,VEE_StagnantRivulet,,
19372,VEE_StagnantRivulet,,
19372,River,,
19374,Mountain,,
19375,Hollow,Hollow,
19389,VEE_StagnantRivulet,,
19389,River,,
19390,VEE_StagnantRivulet,,
19390,River,,
19391,VEE_StagnantRivulet,,
19391,River,,
19395,Oasis,,
19397,Oasis,,
19398,Mountain,,
19399,Valley,Valley,
19400,Mountain,,
19400,VEE_StagnantRivulet,,
19400,River,,
19401,Mountain,,
19402,Mountain,,
19403,Mountain,,
19404,Mountain,,
19404,VEE_StagnantRivulet,,
19405,Cavern,Cavern,
19406,Oasis,,
19408,Oasis,,
19467,Cliffs,,
19471,Mountain,,
19471,MineralRich,,
19472,Cliffs,,
19473,Mountain,,
19474,Cliffs,,
19475,Mountain,,
19475,MineralRich,,
19476,Mountain,,
19476,MineralRich,,
19476,VEE_DeepOreRich,,
19477,Mountain,,
19478,Cliffs,,
19479,Mountain,,
19480,Mountain,,
19481,Cliffs,,
19482,Mountain,,
19482,VEE_StagnantRivulet,,
19482,River,,
19483,Mountain,,
19490,Cliffs,,
19491,Cliffs,,
19492,Cliffs,,
19492,River,,
19493,Cliffs,,
19493,AB_MagmaVents,,
19493,AB_GeothermalHotspots,,
19494,Cliffs,,
19495,Cliffs,LavaLake,
19495,LavaLake,LavaLake,
19505,VEE_MineralDevoid,VEE_QuicksandDunes,
19505,VEE_DeepOreDevoid,VEE_QuicksandDunes,
19505,VEE_QuicksandDunes,VEE_QuicksandDunes,
19505,VEE_QuicksandDunes,VEE_QuicksandDunes,
19517,Dunes,,
19518,VEE_MineralDevoid,,
19518,VEE_DeepOreDevoid,,
19518,Dunes,,
19519,Dunes,,
19526,Dunes,,
19529,VEE_MineralDevoid,,
19529,VEE_DeepOreDevoid,,
19529,Dunes,,
19530,Dunes,,
19531,Dunes,,
19541,VEE_MineralDevoid,,
19541,VEE_DeepOreDevoid,,
19541,Dunes,,
19542,Dunes,Dunes,
19542,Dunes,Dunes,
19548,VEE_MineralDevoid,Dunes,
19548,VEE_DeepOreDevoid,Dunes,
19548,Dunes,Dunes,
19548,Dunes,Dunes,
19568,Dunes,,
19569,VEE_MineralDevoid,,
19569,VEE_DeepOreDevoid,,
19569,Dunes,,
19570,Dunes,,
19571,Dunes,,
19572,VEE_MineralDevoid,,
19572,VEE_DeepOreDevoid,,
19572,Dunes,,
19573,Dunes,,
19574,Dunes,,
19575,VEE_MineralDevoid,,
19575,VEE_DeepOreDevoid,,
19575,Dunes,,
19576,Dunes,,
19577,Dunes,,
19578,VEE_MineralDevoid,,
19578,VEE_DeepOreDevoid,,
19578,Dunes,,
19579,Dunes,,
19580,Dunes,,
19581,VEE_MineralDevoid,,
19581,VEE_DeepOreDevoid,,
19581,Dunes,,
19582,Dunes,,
19583,Dunes,,
19584,VEE_MineralDevoid,,
19584,VEE_DeepOreDevoid,,
19584,Dunes,,
19585,Dunes,,
19586,Dunes,,
19587,VEE_MineralDevoid,,
19587,VEE_DeepOreDevoid,,
19587,Dunes,,
19588,Dunes,,
19589,Dunes,,
19590,VEE_MineralDevoid,,
19590,VEE_DeepOreDevoid,,
19590,Dunes,,
19591,Dunes,,
19592,Dunes,,
19593,VEE_MineralDevoid,,
19593,VEE_DeepOreDevoid,,
19593,Dunes,,
19594,Dunes,,
19595,Dunes,,
19596,VEE_MineralDevoid,,
19596,VEE_DeepOreDevoid,,
19596,Dunes,,
19597,Dunes,,
19598,Dunes,,
19599,VEE_MineralDevoid,,
19599,VEE_DeepOreDevoid,,
19599,Dunes,,
19600,Dunes,,
19601,Dunes,,
19602,VEE_MineralDevoid,,
19602,VEE_DeepOreDevoid,,
19602,Dunes,,
19604,DryLake,DryLake,
19618,Dunes,,
19620,Dunes,,
19624,VEE_MineralDevoid,,
19624,VEE_DeepOreDevoid,,
19624,Dunes,,
19625,Dunes,,
19643,Dunes,,
19646,VEE_MineralDevoid,VEE_QuicksandDunes,
19646,VEE_DeepOreDevoid,VEE_QuicksandDunes,
19646,VEE_QuicksandDunes,VEE_QuicksandDunes,
19646,VEE_QuicksandDunes,VEE_QuicksandDunes,
19652,DryLake,DryLake,
19664,Mountain,,
19665,Mountain,,
19667,Mountain,,
19668,Mountain,,
19669,Mountain,,
19676,Dunes,Dunes,
19676,Dunes,Dunes,
19682,Dunes,,
19683,VEE_MineralDevoid,,
19683,VEE_DeepOreDevoid,,
19683,Dunes,,
19684,Dunes,,
19685,Dunes,,
19686,VEE_MineralDevoid,,
19686,VEE_DeepOreDevoid,,
19686,Dunes,,
19687,Dunes,,
19688,VEE_QuicksandDunes,VEE_QuicksandDunes,
19688,VEE_QuicksandDunes,VEE_QuicksandDunes,
19690,VEE_MineralDevoid,,
19690,VEE_DeepOreDevoid,,
19690,Dunes,,
19691,Dunes,,
19692,Dunes,,
19708,VEE_MineralDevoid,,
19708,VEE_DeepOreDevoid,,
19711,VEE_MineralDevoid,,
19711,VEE_DeepOreDevoid,,
19714,VEE_MineralDevoid,,
19714,VEE_DeepOreDevoid,,
19717,VEE_MineralDevoid,,
19717,VEE_DeepOreDevoid,,
19720,VEE_MineralDevoid,,
19720,VEE_DeepOreDevoid,,
19723,VEE_MineralDevoid,,
19723,VEE_DeepOreDevoid,,
19726,VEE_MineralDevoid,,
19726,VEE_DeepOreDevoid,,
19729,VEE_MineralDevoid,,
19729,VEE_DeepOreDevoid,,
19732,VEE_MineralDevoid,,
19732,VEE_DeepOreDevoid,,
19735,VEE_MineralDevoid,,
19735,VEE_DeepOreDevoid,,
19738,VEE_MineralDevoid,,
19738,VEE_DeepOreDevoid,,
19741,VEE_MineralDevoid,,
19741,VEE_DeepOreDevoid,,
19744,VEE_MineralDevoid,,
19744,VEE_DeepOreDevoid,,
19747,VEE_MineralDevoid,,
19747,VEE_DeepOreDevoid,,
19775,VEE_MineralDevoid,,
19775,VEE_DeepOreDevoid,,
19782,Mountain,,
19783,Mountain,,
19784,Mountain,,
19785,Mountain,,
19786,Mountain,,
19789,Valley,Valley,
19796,Caves,,
19797,Caves,,
19802,Mountain,,
19803,Mountain,,
19805,Caves,,
19809,Caves,,
19810,Caves,,
19811,Caves,,
19812,Caves,,
19837,Caves,,
19838,Caves,,
19850,VEE_MineralDevoid,,
19850,VEE_DeepOreDevoid,,
19854,VEE_MineralDevoid,,
19854,VEE_DeepOreDevoid,,
19857,VEE_MineralDevoid,,
19857,VEE_DeepOreDevoid,,
19875,TerraformingScar,TerraformingScar,
19875,VEE_MineralDevoid,TerraformingScar,
19875,VEE_DeepOreDevoid,TerraformingScar,
19886,VEE_MineralDevoid,,
19886,VEE_DeepOreDevoid,,
19891,VEE_MineralDevoid,,
19891,VEE_DeepOreDevoid,,
19905,VEE_MineralDevoid,,
19905,VEE_DeepOreDevoid,,
19908,VEE_MineralDevoid,,
19908,VEE_DeepOreDevoid,,
19912,VEE_MineralDevoid,,
19912,VEE_DeepOreDevoid,,
19916,VEE_MineralDevoid,,
19916,VEE_DeepOreDevoid,,
19919,VEE_MineralDevoid,,
19919,VEE_DeepOreDevoid,,
19928,VEE_MineralDevoid,,
19928,VEE_DeepOreDevoid,,
19934,VEE_DustBowl,VEE_DustBowl,
19934,VEE_PlantLife_Decimated,VEE_DustBowl,
19934,VEE_Fertility_Reduced,VEE_DustBowl,
19934,VEE_DustStorms,VEE_DustBowl,
19935,VEE_MineralDevoid,,
19935,VEE_DeepOreDevoid,,
19946,VEE_MineralDevoid,,
19946,VEE_DeepOreDevoid,,
19949,VEE_MineralDevoid,,
19949,VEE_DeepOreDevoid,,
19952,Caves,,
19953,Caves,,
19955,Caves,,
19957,Caves,,
19961,AncientGarrison,AncientGarrison,
19985,VEE_Cenotes,VEE_Cenotes,
19985,VEE_Cenotes,VEE_Cenotes,
20009,VEE_MineralDevoid,,
20009,VEE_DeepOreDevoid,,
20018,VEE_MineralDevoid,ToxicLake,
20018,VEE_DeepOreDevoid,ToxicLake,
20018,ToxicLake,ToxicLake,
20029,VEE_MineralDevoid,,
20029,VEE_DeepOreDevoid,,
20032,DryLake,DryLake,
20035,VEE_MineralDevoid,,
20035,VEE_DeepOreDevoid,,
20040,VEE_MineralDevoid,,
20040,VEE_DeepOreDevoid,,
20048,VEE_MineralDevoid,,
20048,VEE_DeepOreDevoid,,
20072,VEE_MineralDevoid,,
20072,VEE_DeepOreDevoid,,
20077,VEE_MineralDevoid,,
20077,VEE_DeepOreDevoid,,
20085,AncientChemfuelRefinery,AncientChemfuelRefinery,
20086,VEE_MineralDevoid,,
20086,VEE_DeepOreDevoid,,
20089,VEE_MineralDevoid,,
20089,VEE_DeepOreDevoid,,
20097,VEE_MineralDevoid,,
20097,VEE_DeepOreDevoid,,
20105,VEE_MineralDevoid,,
20105,VEE_DeepOreDevoid,,
20121,Caves,,
20125,Caves,,
20128,Caves,,
20129,Caves,,
20130,Caves,,
20136,Cavern,Cavern,
20148,VEE_MineralDevoid,,
20148,VEE_DeepOreDevoid,,
20156,VEE_MineralDevoid,,
20156,VEE_DeepOreDevoid,,
20160,VEE_MineralDevoid,,
20160,VEE_DeepOreDevoid,,
20167,VEE_MineralDevoid,,
20167,VEE_DeepOreDevoid,,
20175,VEE_MineralDevoid,,
20175,VEE_DeepOreDevoid,,
20182,VEE_MineralDevoid,,
20182,VEE_DeepOreDevoid,,
20185,VEE_MineralDevoid,,
20185,VEE_DeepOreDevoid,,
20188,VEE_MineralDevoid,,
20188,VEE_DeepOreDevoid,,
20191,VEE_MineralDevoid,,
20191,VEE_DeepOreDevoid,,
20194,VEE_MineralDevoid,,
20194,VEE_DeepOreDevoid,,
20197,VEE_MineralDevoid,,
20197,VEE_DeepOreDevoid,,
20204,VEE_MineralDevoid,,
20204,VEE_DeepOreDevoid,,
20207,VEE_MineralDevoid,,
20207,VEE_DeepOreDevoid,,
20211,VEE_MineralDevoid,,
20211,VEE_DeepOreDevoid,,
20214,VEE_MineralDevoid,,
20214,VEE_DeepOreDevoid,,
20217,VEE_MineralDevoid,,
20217,VEE_DeepOreDevoid,,
20224,VEE_MineralDevoid,,
20224,VEE_DeepOreDevoid,,
20228,VEE_MineralDevoid,,
20228,VEE_DeepOreDevoid,,
20231,VEE_MineralDevoid,,
20231,VEE_DeepOreDevoid,,
20235,VEE_MineralDevoid,,
20235,VEE_DeepOreDevoid,,
20240,VEE_MineralDevoid,,
20240,VEE_DeepOreDevoid,,
20271,VEE_MineralDevoid,,
20271,VEE_DeepOreDevoid,,
20275,VEE_MineralDevoid,,
20275,VEE_DeepOreDevoid,,
20285,Oasis,Oasis,
20293,VEE_MineralDevoid,,
20293,VEE_DeepOreDevoid,,
20299,VEE_MineralDevoid,,
20299,VEE_DeepOreDevoid,,
20302,VEE_MineralDevoid,,
20302,VEE_DeepOreDevoid,,
20302,Dunes,,
20310,VEE_MineralDevoid,,
20310,VEE_DeepOreDevoid,,
20315,VEE_RottenStench,VEE_SulfuricLake,
20315,VEE_SulfuricLake,VEE_SulfuricLake,
20315,PlantLife_Increased,VEE_SulfuricLake,
20315,VEE_RottenStench,VEE_SulfuricLake,
20320,VEE_MineralDevoid,,
20320,VEE_DeepOreDevoid,,
20323,VEE_MineralDevoid,,
20323,VEE_DeepOreDevoid,,
20326,VEE_MineralDevoid,,
20326,VEE_DeepOreDevoid,,
20329,VEE_MineralDevoid,,
20329,VEE_DeepOreDevoid,,
20332,VEE_MineralDevoid,,
20332,VEE_DeepOreDevoid,,
20335,VEE_MineralDevoid,,
20335,VEE_DeepOreDevoid,,
20338,VEE_MineralDevoid,,
20338,VEE_DeepOreDevoid,,
20341,VEE_MineralDevoid,,
20341,VEE_DeepOreDevoid,,
20342,Dunes,,
20343,Dunes,,
20344,VEE_MineralDevoid,,
20344,VEE_DeepOreDevoid,,
20344,Dunes,,
20345,Dunes,,
20346,Dunes,,
20347,VEE_MineralDevoid,,
20347,VEE_DeepOreDevoid,,
20347,Dunes,,
20350,VEE_MineralDevoid,,
20350,VEE_DeepOreDevoid,,
20352,Dunes,,
20353,VEE_MineralDevoid,,
20353,VEE_DeepOreDevoid,,
20353,Dunes,,
20354,Dunes,,
20355,Dunes,,
20356,VEE_MineralDevoid,,
20356,VEE_DeepOreDevoid,,
20356,Dunes,,
20357,Dunes,,
20358,Dunes,,
20359,VEE_MineralDevoid,,
20359,VEE_DeepOreDevoid,,
20359,Dunes,,
20363,VEE_MineralDevoid,,
20363,VEE_DeepOreDevoid,,
20372,VEE_MineralDevoid,,
20372,VEE_DeepOreDevoid,,
20375,VEE_MineralDevoid,,
20375,VEE_DeepOreDevoid,,
20383,VEE_MineralDevoid,,
20383,VEE_DeepOreDevoid,,
20389,VEE_MineralDevoid,,
20389,VEE_DeepOreDevoid,,
20395,VEE_MineralDevoid,,
20395,VEE_DeepOreDevoid,,
20401,VEE_MineralDevoid,,
20401,VEE_DeepOreDevoid,,
20404,Mountain,,
20405,Hollow,Hollow,
20410,VEE_MineralDevoid,,
20410,VEE_DeepOreDevoid,,
20413,VEE_MineralDevoid,,
20413,VEE_DeepOreDevoid,,
20417,VEE_MineralDevoid,,
20417,VEE_DeepOreDevoid,,
20421,TerraformingScar,TerraformingScar,
20427,MineralRich,,
20427,VEE_DeepOreRich,,
20445,VEE_MineralDevoid,,
20445,VEE_DeepOreDevoid,,
20449,VEE_MineralDevoid,,
20449,VEE_DeepOreDevoid,,
20452,VEE_MineralDevoid,,
20452,VEE_DeepOreDevoid,,
20456,sw_DeadSarlaccCave,sw_DeadSarlacc,
20456,sw_DeadSarlaccCave,sw_DeadSarlacc,
20468,VEE_MineralDevoid,,
20468,VEE_DeepOreDevoid,,
20473,Dunes,,
20474,VEE_MineralDevoid,,
20474,VEE_DeepOreDevoid,,
20474,Dunes,,
20475,Dunes,,
20476,Dunes,,
20477,VEE_MineralDevoid,,
20477,VEE_DeepOreDevoid,,
20477,Dunes,,
20478,Dunes,,
20479,Dunes,,
20480,VEE_MineralDevoid,,
20480,VEE_DeepOreDevoid,,
20480,Dunes,,
20481,Dunes,,
20483,VEE_MineralDevoid,,
20483,VEE_DeepOreDevoid,,
20483,Dunes,,
20484,Dunes,,
20485,Dunes,,
20486,VEE_MineralDevoid,,
20486,VEE_DeepOreDevoid,,
20486,Dunes,,
20487,Dunes,,
20488,Dunes,,
20489,VEE_MineralDevoid,,
20489,VEE_DeepOreDevoid,,
20489,Dunes,,
20490,Dunes,,
20491,Dunes,,
20492,VEE_MineralDevoid,,
20492,VEE_DeepOreDevoid,,
20492,Dunes,,
20493,Dunes,,
20494,Dunes,,
20495,VEE_MineralDevoid,,
20495,VEE_DeepOreDevoid,,
20495,Dunes,,
20496,Dunes,,
20497,Dunes,,
20498,VEE_MineralDevoid,,
20498,VEE_DeepOreDevoid,,
20498,Dunes,,
20499,Dunes,,
20500,Dunes,,
20501,VEE_MineralDevoid,,
20501,VEE_DeepOreDevoid,,
20501,Dunes,,
20502,Dunes,,
20503,Dunes,,
20506,VEE_MineralDevoid,,
20506,VEE_DeepOreDevoid,,
20514,VEE_MineralDevoid,AncientGarrison,
20514,VEE_DeepOreDevoid,AncientGarrison,
20514,AncientGarrison,AncientGarrison,
20516,MineralRich,,
20517,MineralRich,,
20518,MineralRich,VEE_DryRiver,
20518,VEE_DryRiver,VEE_DryRiver,
20519,MineralRich,,
20520,MineralRich,,
20521,Mountain,,
20521,MineralRich,,
20521,VEE_DeepOreRich,,
20528,Mountain,,
20528,MineralRich,,
20529,Valley,Valley,
20531,Mountain,,
20531,MineralRich,,
20545,Dunes,,
20552,Dunes,,
20553,VEE_MineralDevoid,,
20553,VEE_DeepOreDevoid,,
20553,Dunes,,
20556,Dunes,,
20557,Dunes,,
20558,VEE_MineralDevoid,,
20558,VEE_DeepOreDevoid,,
20558,Dunes,,
20559,Dunes,,
20560,Dunes,,
20561,VEE_MineralDevoid,,
20561,VEE_DeepOreDevoid,,
20561,Dunes,,
20562,Dunes,,
20563,Dunes,,
20564,VEE_MineralDevoid,,
20564,VEE_DeepOreDevoid,,
20564,Dunes,,
20566,Dunes,,
20567,Dunes,,
20568,VEE_MineralDevoid,,
20568,VEE_DeepOreDevoid,,
20568,Dunes,,
20569,Dunes,,
20572,Dunes,,
20576,Chasm,,
20577,Cliffs,,
20578,Cliffs,,
20579,Mountain,,
20580,VEE_SaltPlains,,
20580,DryGround,,
20581,Mountain,,
20582,Mountain,,
20583,Chasm,,
20583,AB_MagmaVents,,
20584,DryGround,,
20585,DryGround,,
20585,AncientHeatVent,,
20586,Cliffs,,
20586,AB_MagmaVents,,
20587,Chasm,,
20588,VEE_MineralDevoid,,
20588,VEE_DeepOreDevoid,,
20591,VEE_MineralDevoid,,
20591,VEE_DeepOreDevoid,,
20594,Mountain,,
20597,VEE_MineralDevoid,,
20597,VEE_DeepOreDevoid,,
20599,DryGround,,
20606,VEE_MineralDevoid,,
20606,VEE_DeepOreDevoid,,
20609,VEE_MineralDevoid,,
20609,VEE_DeepOreDevoid,,
20622,VEE_MineralDevoid,,
20622,VEE_DeepOreDevoid,,
20624,VEE_SaltPlains,,
20625,VEE_SaltPlains,,
20626,DryGround,,
20627,VEE_SaltPlains,,
20628,VEE_SaltPlains,,
20629,AncientHeatVent,,
20630,VEE_SaltPlains,,
20631,DryGround,,
20633,VEE_SaltPlains,,
20634,Mountain,,
20635,VEE_SaltPlains,,
20636,DryGround,,
20637,VEE_SaltPlains,,
20638,DryGround,,
20640,VEE_SaltPlains,,
20641,Plateau,,
20641,VEE_SaltPlains,,
20643,DryGround,,
20646,VEE_MineralDevoid,,
20646,VEE_DeepOreDevoid,,
20649,VEE_MineralDevoid,,
20649,VEE_DeepOreDevoid,,
20652,VEE_MineralDevoid,,
20652,VEE_DeepOreDevoid,,
20655,VEE_MineralDevoid,,
20655,VEE_DeepOreDevoid,,
20658,VEE_MineralDevoid,,
20658,VEE_DeepOreDevoid,,
20661,VEE_MineralDevoid,,
20661,VEE_DeepOreDevoid,,
20664,VEE_MineralDevoid,,
20664,VEE_DeepOreDevoid,,
20667,VEE_MineralDevoid,,
20667,VEE_DeepOreDevoid,,
20670,VEE_MineralDevoid,,
20670,VEE_DeepOreDevoid,,
20673,VEE_MineralDevoid,,
20673,VEE_DeepOreDevoid,,
20676,VEE_MineralDevoid,,
20676,VEE_DeepOreDevoid,,
20679,VEE_MineralDevoid,,
20679,VEE_DeepOreDevoid,,
20682,VEE_MineralDevoid,,
20682,VEE_DeepOreDevoid,,
20685,VEE_GravelBeach,VEE_GravelBeach,
20686,VEE_MineralDevoid,,
20686,VEE_DeepOreDevoid,,
20688,Coast,,
20698,VEE_MineralDevoid,,
20698,VEE_DeepOreDevoid,,
20698,Coast,,
20700,Coast,,
20705,VEE_MineralDevoid,,
20705,VEE_DeepOreDevoid,,
20705,Coast,,
20706,Coast,,
20720,DryGround,,
20721,VEE_MineralDevoid,,
20721,VEE_DeepOreDevoid,,
20726,Cliffs,,
20727,Cliffs,,
20727,HotSprings,,
20728,Mountain,,
20729,Chasm,,
20730,DryGround,,
20731,VEE_SaltPlains,,
20731,AncientHeatVent,,
20737,VEE_MineralDevoid,,
20737,VEE_DeepOreDevoid,,
20738,Mountain,,
20740,Mountain,,
20741,Mountain,,
20742,Mountain,,
20743,Mountain,,
20750,VEE_MineralDevoid,,
20750,VEE_DeepOreDevoid,,
20751,Mountain,,
20752,Cliffs,,
20758,VEE_MineralDevoid,,
20758,VEE_DeepOreDevoid,,
20763,VEE_MineralDevoid,,
20763,VEE_DeepOreDevoid,,
20763,Coast,,
20765,VEE_SaltPlains,,
20766,VEE_MineralDevoid,,
20766,VEE_DeepOreDevoid,,
20766,Coast,,
20768,Coast,,
20770,Coast,,
20774,VEE_MineralDevoid,,
20774,VEE_DeepOreDevoid,,
20776,Coast,,
20780,Coast,,
20781,Peninsula,Peninsula,
20798,Mountain,,
20799,Mountain,FrozenRuins,
20799,AncientRuins_Frozen,FrozenRuins,
20799,AncientRuins_Frozen,FrozenRuins,
